Water RowID,Date Time,Water Temp C,Water LoggerID,SiteID,Date,Time
27,2014-04-29 02:00,9.485,10406272,HRCC,2014-04-29,02:00:00
28,2014-04-29 02:30,9.41,10406272,HRCC,2014-04-29,02:30:00
29,2014-04-29 03:00,9.336,10406272,HRCC,2014-04-29,03:00:00
30,2014-04-29 03:30,9.287,10406272,HRCC,2014-04-29,03:30:00
31,2014-04-29 04:00,9.213,10406272,HRCC,2014-04-29,04:00:00
32,2014-04-29 04:30,9.139,10406272,HRCC,2014-04-29,04:30:00
33,2014-04-29 05:00,9.064,10406272,HRCC,2014-04-29,05:00:00
34,2014-04-29 05:30,8.99,10406272,HRCC,2014-04-29,05:30:00
35,2014-04-29 06:00,8.916,10406272,HRCC,2014-04-29,06:00:00
36,2014-04-29 06:30,8.841,10406272,HRCC,2014-04-29,06:30:00
37,2014-04-29 07:00,8.742,10406272,HRCC,2014-04-29,07:00:00
38,2014-04-29 07:30,8.668,10406272,HRCC,2014-04-29,07:30:00
39,2014-04-29 08:00,8.618,10406272,HRCC,2014-04-29,08:00:00
40,2014-04-29 08:30,8.543,10406272,HRCC,2014-04-29,08:30:00
41,2014-04-29 09:00,8.494,10406272,HRCC,2014-04-29,09:00:00
42,2014-04-29 09:30,8.469,10406272,HRCC,2014-04-29,09:30:00
43,2014-04-29 10:00,8.469,10406272,HRCC,2014-04-29,10:00:00
44,2014-04-29 10:30,8.444,10406272,HRCC,2014-04-29,10:30:00
45,2014-04-29 11:00,8.469,10406272,HRCC,2014-04-29,11:00:00
46,2014-04-29 11:30,8.469,10406272,HRCC,2014-04-29,11:30:00
47,2014-04-29 12:00,8.469,10406272,HRCC,2014-04-29,12:00:00
48,2014-04-29 12:30,8.494,10406272,HRCC,2014-04-29,12:30:00
49,2014-04-29 13:00,8.543,10406272,HRCC,2014-04-29,13:00:00
50,2014-04-29 13:30,8.543,10406272,HRCC,2014-04-29,13:30:00
51,2014-04-29 14:00,8.568,10406272,HRCC,2014-04-29,14:00:00
52,2014-04-29 14:30,8.593,10406272,HRCC,2014-04-29,14:30:00
53,2014-04-29 15:00,8.593,10406272,HRCC,2014-04-29,15:00:00
54,2014-04-29 15:30,8.593,10406272,HRCC,2014-04-29,15:30:00
55,2014-04-29 16:00,8.568,10406272,HRCC,2014-04-29,16:00:00
56,2014-04-29 16:30,8.543,10406272,HRCC,2014-04-29,16:30:00
57,2014-04-29 17:00,8.543,10406272,HRCC,2014-04-29,17:00:00
58,2014-04-29 17:30,8.494,10406272,HRCC,2014-04-29,17:30:00
59,2014-04-29 18:00,8.469,10406272,HRCC,2014-04-29,18:00:00
60,2014-04-29 18:30,8.394,10406272,HRCC,2014-04-29,18:30:00
61,2014-04-29 19:00,8.344,10406272,HRCC,2014-04-29,19:00:00
62,2014-04-29 19:30,8.295,10406272,HRCC,2014-04-29,19:30:00
63,2014-04-29 20:00,8.245,10406272,HRCC,2014-04-29,20:00:00
64,2014-04-29 20:30,8.17,10406272,HRCC,2014-04-29,20:30:00
65,2014-04-29 21:00,8.095,10406272,HRCC,2014-04-29,21:00:00
66,2014-04-29 21:30,8.02,10406272,HRCC,2014-04-29,21:30:00
67,2014-04-29 22:00,7.92,10406272,HRCC,2014-04-29,22:00:00
68,2014-04-29 22:30,7.845,10406272,HRCC,2014-04-29,22:30:00
69,2014-04-29 23:00,7.77,10406272,HRCC,2014-04-29,23:00:00
70,2014-04-29 23:30,7.695,10406272,HRCC,2014-04-29,23:30:00
71,2014-04-30 00:00,7.619,10406272,HRCC,2014-04-30,00:00:00
72,2014-04-30 00:30,7.544,10406272,HRCC,2014-04-30,00:30:00
73,2014-04-30 01:00,7.469,10406272,HRCC,2014-04-30,01:00:00
74,2014-04-30 01:30,7.393,10406272,HRCC,2014-04-30,01:30:00
75,2014-04-30 02:00,7.318,10406272,HRCC,2014-04-30,02:00:00
76,2014-04-30 02:30,7.242,10406272,HRCC,2014-04-30,02:30:00
77,2014-04-30 03:00,7.192,10406272,HRCC,2014-04-30,03:00:00
78,2014-04-30 03:30,7.116,10406272,HRCC,2014-04-30,03:30:00
79,2014-04-30 04:00,7.041,10406272,HRCC,2014-04-30,04:00:00
80,2014-04-30 04:30,6.965,10406272,HRCC,2014-04-30,04:30:00
81,2014-04-30 05:00,6.889,10406272,HRCC,2014-04-30,05:00:00
82,2014-04-30 05:30,6.788,10406272,HRCC,2014-04-30,05:30:00
83,2014-04-30 06:00,6.712,10406272,HRCC,2014-04-30,06:00:00
84,2014-04-30 06:30,6.661,10406272,HRCC,2014-04-30,06:30:00
85,2014-04-30 07:00,6.585,10406272,HRCC,2014-04-30,07:00:00
86,2014-04-30 07:30,6.535,10406272,HRCC,2014-04-30,07:30:00
87,2014-04-30 08:00,6.458,10406272,HRCC,2014-04-30,08:00:00
88,2014-04-30 08:30,6.433,10406272,HRCC,2014-04-30,08:30:00
89,2014-04-30 09:00,6.408,10406272,HRCC,2014-04-30,09:00:00
90,2014-04-30 09:30,6.382,10406272,HRCC,2014-04-30,09:30:00
91,2014-04-30 10:00,6.382,10406272,HRCC,2014-04-30,10:00:00
92,2014-04-30 10:30,6.382,10406272,HRCC,2014-04-30,10:30:00
93,2014-04-30 11:00,6.357,10406272,HRCC,2014-04-30,11:00:00
94,2014-04-30 11:30,6.357,10406272,HRCC,2014-04-30,11:30:00
95,2014-04-30 12:00,6.331,10406272,HRCC,2014-04-30,12:00:00
96,2014-04-30 12:30,6.306,10406272,HRCC,2014-04-30,12:30:00
97,2014-04-30 13:00,6.281,10406272,HRCC,2014-04-30,13:00:00
98,2014-04-30 13:30,6.255,10406272,HRCC,2014-04-30,13:30:00
99,2014-04-30 14:00,6.23,10406272,HRCC,2014-04-30,14:00:00
100,2014-04-30 14:30,6.179,10406272,HRCC,2014-04-30,14:30:00
101,2014-04-30 15:00,6.153,10406272,HRCC,2014-04-30,15:00:00
102,2014-04-30 15:30,6.102,10406272,HRCC,2014-04-30,15:30:00
103,2014-04-30 16:00,6.077,10406272,HRCC,2014-04-30,16:00:00
104,2014-04-30 16:30,6.077,10406272,HRCC,2014-04-30,16:30:00
105,2014-04-30 17:00,6.051,10406272,HRCC,2014-04-30,17:00:00
106,2014-04-30 17:30,6.051,10406272,HRCC,2014-04-30,17:30:00
107,2014-04-30 18:00,6.051,10406272,HRCC,2014-04-30,18:00:00
108,2014-04-30 18:30,6.051,10406272,HRCC,2014-04-30,18:30:00
109,2014-04-30 19:00,6.026,10406272,HRCC,2014-04-30,19:00:00
110,2014-04-30 19:30,6.026,10406272,HRCC,2014-04-30,19:30:00
111,2014-04-30 20:00,6,10406272,HRCC,2014-04-30,20:00:00
112,2014-04-30 20:30,5.975,10406272,HRCC,2014-04-30,20:30:00
113,2014-04-30 21:00,5.975,10406272,HRCC,2014-04-30,21:00:00
114,2014-04-30 21:30,5.975,10406272,HRCC,2014-04-30,21:30:00
115,2014-04-30 22:00,5.949,10406272,HRCC,2014-04-30,22:00:00
116,2014-04-30 22:30,5.949,10406272,HRCC,2014-04-30,22:30:00
117,2014-04-30 23:00,5.949,10406272,HRCC,2014-04-30,23:00:00
118,2014-04-30 23:30,5.949,10406272,HRCC,2014-04-30,23:30:00
119,2014-05-01 00:00,5.924,10406272,HRCC,2014-05-01,00:00:00
120,2014-05-01 00:30,5.924,10406272,HRCC,2014-05-01,00:30:00
121,2014-05-01 01:00,5.898,10406272,HRCC,2014-05-01,01:00:00
122,2014-05-01 01:30,5.872,10406272,HRCC,2014-05-01,01:30:00
123,2014-05-01 02:00,5.847,10406272,HRCC,2014-05-01,02:00:00
124,2014-05-01 02:30,5.821,10406272,HRCC,2014-05-01,02:30:00
125,2014-05-01 03:00,5.796,10406272,HRCC,2014-05-01,03:00:00
126,2014-05-01 03:30,5.77,10406272,HRCC,2014-05-01,03:30:00
127,2014-05-01 04:00,5.745,10406272,HRCC,2014-05-01,04:00:00
128,2014-05-01 04:30,5.719,10406272,HRCC,2014-05-01,04:30:00
129,2014-05-01 05:00,5.719,10406272,HRCC,2014-05-01,05:00:00
130,2014-05-01 05:30,5.719,10406272,HRCC,2014-05-01,05:30:00
131,2014-05-01 06:00,5.719,10406272,HRCC,2014-05-01,06:00:00
132,2014-05-01 06:30,5.719,10406272,HRCC,2014-05-01,06:30:00
133,2014-05-01 07:00,5.719,10406272,HRCC,2014-05-01,07:00:00
134,2014-05-01 07:30,5.719,10406272,HRCC,2014-05-01,07:30:00
135,2014-05-01 08:00,5.719,10406272,HRCC,2014-05-01,08:00:00
136,2014-05-01 08:30,5.77,10406272,HRCC,2014-05-01,08:30:00
137,2014-05-01 09:00,5.796,10406272,HRCC,2014-05-01,09:00:00
138,2014-05-01 09:30,5.847,10406272,HRCC,2014-05-01,09:30:00
139,2014-05-01 10:00,5.924,10406272,HRCC,2014-05-01,10:00:00
140,2014-05-01 10:30,6.051,10406272,HRCC,2014-05-01,10:30:00
141,2014-05-01 11:00,6.179,10406272,HRCC,2014-05-01,11:00:00
142,2014-05-01 11:30,6.281,10406272,HRCC,2014-05-01,11:30:00
143,2014-05-01 12:00,6.382,10406272,HRCC,2014-05-01,12:00:00
144,2014-05-01 12:30,6.535,10406272,HRCC,2014-05-01,12:30:00
145,2014-05-01 13:00,6.712,10406272,HRCC,2014-05-01,13:00:00
146,2014-05-01 13:30,6.94,10406272,HRCC,2014-05-01,13:30:00
147,2014-05-01 14:00,7.293,10406272,HRCC,2014-05-01,14:00:00
148,2014-05-01 14:30,7.594,10406272,HRCC,2014-05-01,14:30:00
149,2014-05-01 15:00,7.945,10406272,HRCC,2014-05-01,15:00:00
150,2014-05-01 15:30,8.27,10406272,HRCC,2014-05-01,15:30:00
151,2014-05-01 16:00,8.568,10406272,HRCC,2014-05-01,16:00:00
152,2014-05-01 16:30,8.841,10406272,HRCC,2014-05-01,16:30:00
153,2014-05-01 17:00,9.089,10406272,HRCC,2014-05-01,17:00:00
154,2014-05-01 17:30,9.287,10406272,HRCC,2014-05-01,17:30:00
155,2014-05-01 18:00,9.435,10406272,HRCC,2014-05-01,18:00:00
156,2014-05-01 18:30,9.583,10406272,HRCC,2014-05-01,18:30:00
157,2014-05-01 19:00,9.682,10406272,HRCC,2014-05-01,19:00:00
158,2014-05-01 19:30,9.731,10406272,HRCC,2014-05-01,19:30:00
159,2014-05-01 20:00,9.78,10406272,HRCC,2014-05-01,20:00:00
160,2014-05-01 20:30,9.78,10406272,HRCC,2014-05-01,20:30:00
161,2014-05-01 21:00,9.78,10406272,HRCC,2014-05-01,21:00:00
162,2014-05-01 21:30,9.78,10406272,HRCC,2014-05-01,21:30:00
163,2014-05-01 22:00,9.78,10406272,HRCC,2014-05-01,22:00:00
164,2014-05-01 22:30,9.756,10406272,HRCC,2014-05-01,22:30:00
165,2014-05-01 23:00,9.731,10406272,HRCC,2014-05-01,23:00:00
166,2014-05-01 23:30,9.706,10406272,HRCC,2014-05-01,23:30:00
167,2014-05-02 00:00,9.632,10406272,HRCC,2014-05-02,00:00:00
168,2014-05-02 00:30,9.583,10406272,HRCC,2014-05-02,00:30:00
169,2014-05-02 01:00,9.509,10406272,HRCC,2014-05-02,01:00:00
170,2014-05-02 01:30,9.435,10406272,HRCC,2014-05-02,01:30:00
171,2014-05-02 02:00,9.386,10406272,HRCC,2014-05-02,02:00:00
172,2014-05-02 02:30,9.287,10406272,HRCC,2014-05-02,02:30:00
173,2014-05-02 03:00,9.213,10406272,HRCC,2014-05-02,03:00:00
174,2014-05-02 03:30,9.114,10406272,HRCC,2014-05-02,03:30:00
175,2014-05-02 04:00,9.04,10406272,HRCC,2014-05-02,04:00:00
176,2014-05-02 04:30,8.941,10406272,HRCC,2014-05-02,04:30:00
177,2014-05-02 05:00,8.841,10406272,HRCC,2014-05-02,05:00:00
178,2014-05-02 05:30,8.742,10406272,HRCC,2014-05-02,05:30:00
179,2014-05-02 06:00,8.643,10406272,HRCC,2014-05-02,06:00:00
180,2014-05-02 06:30,8.543,10406272,HRCC,2014-05-02,06:30:00
181,2014-05-02 07:00,8.469,10406272,HRCC,2014-05-02,07:00:00
182,2014-05-02 07:30,8.419,10406272,HRCC,2014-05-02,07:30:00
183,2014-05-02 08:00,8.394,10406272,HRCC,2014-05-02,08:00:00
184,2014-05-02 08:30,8.369,10406272,HRCC,2014-05-02,08:30:00
185,2014-05-02 09:00,8.394,10406272,HRCC,2014-05-02,09:00:00
186,2014-05-02 09:30,8.444,10406272,HRCC,2014-05-02,09:30:00
187,2014-05-02 10:00,8.543,10406272,HRCC,2014-05-02,10:00:00
188,2014-05-02 10:30,8.742,10406272,HRCC,2014-05-02,10:30:00
189,2014-05-02 11:00,8.99,10406272,HRCC,2014-05-02,11:00:00
190,2014-05-02 11:30,9.312,10406272,HRCC,2014-05-02,11:30:00
191,2014-05-02 12:00,9.509,10406272,HRCC,2014-05-02,12:00:00
192,2014-05-02 12:30,9.608,10406272,HRCC,2014-05-02,12:30:00
193,2014-05-02 13:00,9.78,10406272,HRCC,2014-05-02,13:00:00
194,2014-05-02 13:30,9.854,10406272,HRCC,2014-05-02,13:30:00
195,2014-05-02 14:00,9.928,10406272,HRCC,2014-05-02,14:00:00
196,2014-05-02 14:30,10.051,10406272,HRCC,2014-05-02,14:30:00
197,2014-05-02 15:00,10.198,10406272,HRCC,2014-05-02,15:00:00
198,2014-05-02 15:30,10.271,10406272,HRCC,2014-05-02,15:30:00
199,2014-05-02 16:00,10.369,10406272,HRCC,2014-05-02,16:00:00
200,2014-05-02 16:30,10.443,10406272,HRCC,2014-05-02,16:30:00
201,2014-05-02 17:00,10.541,10406272,HRCC,2014-05-02,17:00:00
202,2014-05-02 17:30,10.59,10406272,HRCC,2014-05-02,17:30:00
203,2014-05-02 18:00,10.59,10406272,HRCC,2014-05-02,18:00:00
204,2014-05-02 18:30,10.541,10406272,HRCC,2014-05-02,18:30:00
205,2014-05-02 19:00,10.492,10406272,HRCC,2014-05-02,19:00:00
206,2014-05-02 19:30,10.443,10406272,HRCC,2014-05-02,19:30:00
207,2014-05-02 20:00,10.418,10406272,HRCC,2014-05-02,20:00:00
208,2014-05-02 20:30,10.369,10406272,HRCC,2014-05-02,20:30:00
209,2014-05-02 21:00,10.345,10406272,HRCC,2014-05-02,21:00:00
210,2014-05-02 21:30,10.32,10406272,HRCC,2014-05-02,21:30:00
211,2014-05-02 22:00,10.271,10406272,HRCC,2014-05-02,22:00:00
212,2014-05-02 22:30,10.222,10406272,HRCC,2014-05-02,22:30:00
213,2014-05-02 23:00,10.149,10406272,HRCC,2014-05-02,23:00:00
214,2014-05-02 23:30,10.075,10406272,HRCC,2014-05-02,23:30:00
215,2014-05-03 00:00,9.977,10406272,HRCC,2014-05-03,00:00:00
216,2014-05-03 00:30,9.903,10406272,HRCC,2014-05-03,00:30:00
217,2014-05-03 01:00,9.805,10406272,HRCC,2014-05-03,01:00:00
218,2014-05-03 01:30,9.706,10406272,HRCC,2014-05-03,01:30:00
219,2014-05-03 02:00,9.608,10406272,HRCC,2014-05-03,02:00:00
220,2014-05-03 02:30,9.509,10406272,HRCC,2014-05-03,02:30:00
221,2014-05-03 03:00,9.386,10406272,HRCC,2014-05-03,03:00:00
222,2014-05-03 03:30,9.287,10406272,HRCC,2014-05-03,03:30:00
223,2014-05-03 04:00,9.213,10406272,HRCC,2014-05-03,04:00:00
224,2014-05-03 04:30,9.139,10406272,HRCC,2014-05-03,04:30:00
225,2014-05-03 05:00,9.064,10406272,HRCC,2014-05-03,05:00:00
226,2014-05-03 05:30,8.99,10406272,HRCC,2014-05-03,05:30:00
227,2014-05-03 06:00,8.916,10406272,HRCC,2014-05-03,06:00:00
228,2014-05-03 06:30,8.841,10406272,HRCC,2014-05-03,06:30:00
229,2014-05-03 07:00,8.792,10406272,HRCC,2014-05-03,07:00:00
230,2014-05-03 07:30,8.767,10406272,HRCC,2014-05-03,07:30:00
231,2014-05-03 08:00,8.767,10406272,HRCC,2014-05-03,08:00:00
232,2014-05-03 08:30,8.792,10406272,HRCC,2014-05-03,08:30:00
233,2014-05-03 09:00,8.866,10406272,HRCC,2014-05-03,09:00:00
234,2014-05-03 09:30,8.941,10406272,HRCC,2014-05-03,09:30:00
235,2014-05-03 10:00,9.064,10406272,HRCC,2014-05-03,10:00:00
236,2014-05-03 10:30,9.213,10406272,HRCC,2014-05-03,10:30:00
237,2014-05-03 11:00,9.46,10406272,HRCC,2014-05-03,11:00:00
238,2014-05-03 11:30,9.756,10406272,HRCC,2014-05-03,11:30:00
239,2014-05-03 12:00,9.903,10406272,HRCC,2014-05-03,12:00:00
240,2014-05-03 12:30,10.1,10406272,HRCC,2014-05-03,12:30:00
241,2014-05-03 13:00,10.418,10406272,HRCC,2014-05-03,13:00:00
242,2014-05-03 13:30,10.59,10406272,HRCC,2014-05-03,13:30:00
243,2014-05-03 14:00,10.761,10406272,HRCC,2014-05-03,14:00:00
244,2014-05-03 14:30,10.883,10406272,HRCC,2014-05-03,14:30:00
245,2014-05-03 15:00,11.005,10406272,HRCC,2014-05-03,15:00:00
246,2014-05-03 15:30,11.078,10406272,HRCC,2014-05-03,15:30:00
247,2014-05-03 16:00,11.127,10406272,HRCC,2014-05-03,16:00:00
248,2014-05-03 16:30,11.151,10406272,HRCC,2014-05-03,16:30:00
249,2014-05-03 17:00,11.102,10406272,HRCC,2014-05-03,17:00:00
250,2014-05-03 17:30,11.102,10406272,HRCC,2014-05-03,17:30:00
251,2014-05-03 18:00,11.102,10406272,HRCC,2014-05-03,18:00:00
252,2014-05-03 18:30,11.078,10406272,HRCC,2014-05-03,18:30:00
253,2014-05-03 19:00,11.029,10406272,HRCC,2014-05-03,19:00:00
254,2014-05-03 19:30,11.005,10406272,HRCC,2014-05-03,19:30:00
255,2014-05-03 20:00,10.956,10406272,HRCC,2014-05-03,20:00:00
256,2014-05-03 20:30,10.907,10406272,HRCC,2014-05-03,20:30:00
257,2014-05-03 21:00,10.858,10406272,HRCC,2014-05-03,21:00:00
258,2014-05-03 21:30,10.81,10406272,HRCC,2014-05-03,21:30:00
259,2014-05-03 22:00,10.736,10406272,HRCC,2014-05-03,22:00:00
260,2014-05-03 22:30,10.663,10406272,HRCC,2014-05-03,22:30:00
261,2014-05-03 23:00,10.614,10406272,HRCC,2014-05-03,23:00:00
262,2014-05-03 23:30,10.516,10406272,HRCC,2014-05-03,23:30:00
263,2014-05-04 00:00,10.443,10406272,HRCC,2014-05-04,00:00:00
264,2014-05-04 00:30,10.369,10406272,HRCC,2014-05-04,00:30:00
265,2014-05-04 01:00,10.296,10406272,HRCC,2014-05-04,01:00:00
266,2014-05-04 01:30,10.271,10406272,HRCC,2014-05-04,01:30:00
267,2014-05-04 02:00,10.222,10406272,HRCC,2014-05-04,02:00:00
268,2014-05-04 02:30,10.149,10406272,HRCC,2014-05-04,02:30:00
269,2014-05-04 03:00,10.075,10406272,HRCC,2014-05-04,03:00:00
270,2014-05-04 03:30,10.001,10406272,HRCC,2014-05-04,03:30:00
271,2014-05-04 04:00,9.928,10406272,HRCC,2014-05-04,04:00:00
272,2014-05-04 04:30,9.829,10406272,HRCC,2014-05-04,04:30:00
273,2014-05-04 05:00,9.731,10406272,HRCC,2014-05-04,05:00:00
274,2014-05-04 05:30,9.632,10406272,HRCC,2014-05-04,05:30:00
275,2014-05-04 06:00,9.534,10406272,HRCC,2014-05-04,06:00:00
276,2014-05-04 06:30,9.41,10406272,HRCC,2014-05-04,06:30:00
277,2014-05-04 07:00,9.336,10406272,HRCC,2014-05-04,07:00:00
278,2014-05-04 07:30,9.287,10406272,HRCC,2014-05-04,07:30:00
279,2014-05-04 08:00,9.213,10406272,HRCC,2014-05-04,08:00:00
280,2014-05-04 08:30,9.188,10406272,HRCC,2014-05-04,08:30:00
281,2014-05-04 09:00,9.163,10406272,HRCC,2014-05-04,09:00:00
282,2014-05-04 09:30,9.188,10406272,HRCC,2014-05-04,09:30:00
283,2014-05-04 10:00,9.287,10406272,HRCC,2014-05-04,10:00:00
284,2014-05-04 10:30,9.336,10406272,HRCC,2014-05-04,10:30:00
285,2014-05-04 11:00,9.509,10406272,HRCC,2014-05-04,11:00:00
286,2014-05-04 11:30,9.583,10406272,HRCC,2014-05-04,11:30:00
287,2014-05-04 12:00,9.682,10406272,HRCC,2014-05-04,12:00:00
288,2014-05-04 12:30,9.854,10406272,HRCC,2014-05-04,12:30:00
289,2014-05-04 13:00,9.952,10406272,HRCC,2014-05-04,13:00:00
290,2014-05-04 13:30,10.173,10406272,HRCC,2014-05-04,13:30:00
291,2014-05-04 14:00,10.541,10406272,HRCC,2014-05-04,14:00:00
292,2014-05-04 14:30,10.761,10406272,HRCC,2014-05-04,14:30:00
293,2014-05-04 15:00,10.956,10406272,HRCC,2014-05-04,15:00:00
294,2014-05-04 15:30,11.102,10406272,HRCC,2014-05-04,15:30:00
295,2014-05-04 16:00,11.078,10406272,HRCC,2014-05-04,16:00:00
296,2014-05-04 16:30,11.053,10406272,HRCC,2014-05-04,16:30:00
297,2014-05-04 17:00,10.956,10406272,HRCC,2014-05-04,17:00:00
298,2014-05-04 17:30,10.858,10406272,HRCC,2014-05-04,17:30:00
299,2014-05-04 18:00,10.834,10406272,HRCC,2014-05-04,18:00:00
300,2014-05-04 18:30,10.858,10406272,HRCC,2014-05-04,18:30:00
301,2014-05-04 19:00,10.834,10406272,HRCC,2014-05-04,19:00:00
302,2014-05-04 19:30,10.81,10406272,HRCC,2014-05-04,19:30:00
303,2014-05-04 20:00,10.761,10406272,HRCC,2014-05-04,20:00:00
304,2014-05-04 20:30,10.687,10406272,HRCC,2014-05-04,20:30:00
305,2014-05-04 21:00,10.59,10406272,HRCC,2014-05-04,21:00:00
306,2014-05-04 21:30,10.467,10406272,HRCC,2014-05-04,21:30:00
307,2014-05-04 22:00,10.32,10406272,HRCC,2014-05-04,22:00:00
308,2014-05-04 22:30,10.149,10406272,HRCC,2014-05-04,22:30:00
309,2014-05-04 23:00,9.977,10406272,HRCC,2014-05-04,23:00:00
310,2014-05-04 23:30,9.805,10406272,HRCC,2014-05-04,23:30:00
311,2014-05-05 00:00,9.682,10406272,HRCC,2014-05-05,00:00:00
312,2014-05-05 00:30,9.558,10406272,HRCC,2014-05-05,00:30:00
313,2014-05-05 01:00,9.46,10406272,HRCC,2014-05-05,01:00:00
314,2014-05-05 01:30,9.386,10406272,HRCC,2014-05-05,01:30:00
315,2014-05-05 02:00,9.287,10406272,HRCC,2014-05-05,02:00:00
316,2014-05-05 02:30,9.213,10406272,HRCC,2014-05-05,02:30:00
317,2014-05-05 03:00,9.139,10406272,HRCC,2014-05-05,03:00:00
318,2014-05-05 03:30,9.04,10406272,HRCC,2014-05-05,03:30:00
319,2014-05-05 04:00,8.965,10406272,HRCC,2014-05-05,04:00:00
320,2014-05-05 04:30,8.891,10406272,HRCC,2014-05-05,04:30:00
321,2014-05-05 05:00,8.817,10406272,HRCC,2014-05-05,05:00:00
322,2014-05-05 05:30,8.767,10406272,HRCC,2014-05-05,05:30:00
323,2014-05-05 06:00,8.693,10406272,HRCC,2014-05-05,06:00:00
324,2014-05-05 06:30,8.643,10406272,HRCC,2014-05-05,06:30:00
325,2014-05-05 07:00,8.643,10406272,HRCC,2014-05-05,07:00:00
326,2014-05-05 07:30,8.593,10406272,HRCC,2014-05-05,07:30:00
327,2014-05-05 08:00,8.593,10406272,HRCC,2014-05-05,08:00:00
328,2014-05-05 08:30,8.593,10406272,HRCC,2014-05-05,08:30:00
329,2014-05-05 09:00,8.593,10406272,HRCC,2014-05-05,09:00:00
330,2014-05-05 09:30,8.618,10406272,HRCC,2014-05-05,09:30:00
331,2014-05-05 10:00,8.717,10406272,HRCC,2014-05-05,10:00:00
332,2014-05-05 10:30,8.841,10406272,HRCC,2014-05-05,10:30:00
333,2014-05-05 11:00,9.064,10406272,HRCC,2014-05-05,11:00:00
334,2014-05-05 11:30,9.41,10406272,HRCC,2014-05-05,11:30:00
335,2014-05-05 12:00,9.879,10406272,HRCC,2014-05-05,12:00:00
336,2014-05-05 12:30,10.296,10406272,HRCC,2014-05-05,12:30:00
337,2014-05-05 13:00,10.541,10406272,HRCC,2014-05-05,13:00:00
338,2014-05-05 13:30,10.761,10406272,HRCC,2014-05-05,13:30:00
339,2014-05-05 14:00,11.078,10406272,HRCC,2014-05-05,14:00:00
340,2014-05-05 14:30,11.37,10406272,HRCC,2014-05-05,14:30:00
341,2014-05-05 15:00,11.565,10406272,HRCC,2014-05-05,15:00:00
342,2014-05-05 15:30,11.734,10406272,HRCC,2014-05-05,15:30:00
343,2014-05-05 16:00,11.904,10406272,HRCC,2014-05-05,16:00:00
344,2014-05-05 16:30,11.977,10406272,HRCC,2014-05-05,16:30:00
345,2014-05-05 17:00,11.929,10406272,HRCC,2014-05-05,17:00:00
346,2014-05-05 17:30,11.904,10406272,HRCC,2014-05-05,17:30:00
347,2014-05-05 18:00,11.88,10406272,HRCC,2014-05-05,18:00:00
348,2014-05-05 18:30,11.856,10406272,HRCC,2014-05-05,18:30:00
349,2014-05-05 19:00,11.807,10406272,HRCC,2014-05-05,19:00:00
350,2014-05-05 19:30,11.759,10406272,HRCC,2014-05-05,19:30:00
351,2014-05-05 20:00,11.686,10406272,HRCC,2014-05-05,20:00:00
352,2014-05-05 20:30,11.613,10406272,HRCC,2014-05-05,20:30:00
353,2014-05-05 21:00,11.516,10406272,HRCC,2014-05-05,21:00:00
354,2014-05-05 21:30,11.443,10406272,HRCC,2014-05-05,21:30:00
355,2014-05-05 22:00,11.321,10406272,HRCC,2014-05-05,22:00:00
356,2014-05-05 22:30,11.2,10406272,HRCC,2014-05-05,22:30:00
357,2014-05-05 23:00,11.005,10406272,HRCC,2014-05-05,23:00:00
