GageID,SiteID,Date.Time,Water.Temp.C,Water.Temp.C_cd,Air.Temp.C,Air.Temp.C_cd,Discharge.ft3.s,Discharge.ft3.s_cd,Water.Level.ft,Water.Level.ft_cd
01187300,01187300,2017-02-01 08:15:00,0.1,P,-6,P,13.2,P,0.9,P
01187300,01187300,2017-02-01 08:30:00,0.1,P,-5.2,P,13.2,P,0.9,P
01187300,01187300,2017-02-01 08:45:00,0.1,P,-4.5,P,12.9,P,0.89,P
01187300,01187300,2017-02-01 09:00:00,0.1,P,-3.9,P,13.4,P,0.91,P
01187300,01187300,2017-02-01 09:15:00,0.1,P,-3.4,P,13.4,P,0.91,P
01187300,01187300,2017-02-01 09:30:00,0.1,P,-2.9,P,13.6,P,0.92,P
01187300,01187300,2017-02-01 09:45:00,0.1,P,-2,P,13.8,P,0.93,P
01187300,01187300,2017-02-01 10:00:00,0.1,P,-1,P,13.8,P,0.93,P
01187300,01187300,2017-02-01 10:15:00,0.2,P,0,P,14.3,P,0.95,P
01187300,01187300,2017-02-01 10:30:00,0.2,P,0.9,P,14.5,P,0.96,P
01187300,01187300,2017-02-01 10:45:00,0.2,P,2,P,14.5,P,0.96,P
01187300,01187300,2017-02-01 11:00:00,0.2,P,1.9,P,14.8,P,0.97,P
01187300,01187300,2017-02-01 11:15:00,0.2,P,2.9,P,14.8,P,0.97,P
01187300,01187300,2017-02-01 11:30:00,0.2,P,2.8,P,15.2,P,0.99,P
01187300,01187300,2017-02-01 11:45:00,0.2,P,1.9,P,15.5,P,1,P
01187300,01187300,2017-02-01 12:00:00,0.2,P,2.9,P,15.5,P,1,P
01187300,01187300,2017-02-01 12:15:00,0.2,P,3.5,P,16,P,1.02,P
01187300,01187300,2017-02-01 12:30:00,0.2,P,3.7,P,16.2,P,1.03,P
01187300,01187300,2017-02-01 12:45:00,0.2,P,4,P,16.2,P,1.03,P
01187300,01187300,2017-02-01 13:00:00,0.2,P,4.8,P,17,P,1.06,P
01187300,01187300,2017-02-01 13:15:00,0.2,P,3.8,P,17.3,P,1.07,P
01187300,01187300,2017-02-01 13:30:00,0.2,P,4,P,17.3,P,1.07,P
01187300,01187300,2017-02-01 13:45:00,0.2,P,4.2,P,18,P,1.1,P
01187300,01187300,2017-02-01 14:00:00,0.2,P,4.6,P,17.5,P,1.08,P
01187300,01187300,2017-02-01 14:15:00,0.2,P,4.8,P,17.5,P,1.08,P
01187300,01187300,2017-02-01 14:30:00,0.2,P,5.2,P,17.5,P,1.08,P
01187300,01187300,2017-02-01 14:45:00,0.2,P,4.9,P,17.8,P,1.09,P
01187300,01187300,2017-02-01 15:00:00,0.2,P,5.4,P,18,P,1.1,P
01187300,01187300,2017-02-01 15:15:00,0.2,P,5,P,17.8,P,1.09,P
01187300,01187300,2017-02-01 15:30:00,0.2,P,4.8,P,18.3,P,1.11,P
01187300,01187300,2017-02-01 15:45:00,0.2,P,5,P,18,P,1.1,P
01187300,01187300,2017-02-01 16:00:00,0.2,P,4.8,P,18,P,1.1,P
01187300,01187300,2017-02-01 16:15:00,0.2,P,4,P,18,P,1.1,P
01187300,01187300,2017-02-01 16:30:00,0.2,P,4.2,P,17.8,P,1.09,P
01187300,01187300,2017-02-01 16:45:00,0.2,P,3,P,18,P,1.1,P
01187300,01187300,2017-02-01 17:00:00,0.2,P,2,P,18,P,1.1,P
01187300,01187300,2017-02-01 17:15:00,0.2,P,0.5,P,17.3,P,1.07,P
01187300,01187300,2017-02-01 17:30:00,0.2,P,-0.1,P,17.3,P,1.07,P
01187300,01187300,2017-02-01 17:45:00,0.2,P,-0.8,P,17.3,P,1.07,P
01187300,01187300,2017-02-01 18:00:00,0.2,P,-1.3,P,17.5,P,1.08,P
01187300,01187300,2017-02-01 18:15:00,0.2,P,-1.5,P,17,P,1.06,P
01187300,01187300,2017-02-01 18:30:00,0.2,P,-1.4,P,16.7,P,1.05,P
01187300,01187300,2017-02-01 18:45:00,0.2,P,-1.4,P,16.2,P,1.03,P
01187300,01187300,2017-02-01 19:00:00,0.2,P,-1.1,P,16.2,P,1.03,P
01187300,01187300,2017-02-01 19:15:00,0.2,P,-1.3,P,16,P,1.02,P
01187300,01187300,2017-02-01 19:30:00,0.2,P,-1.7,P,15.7,P,1.01,P
01187300,01187300,2017-02-01 19:45:00,0.2,P,-2.1,P,15.5,P,1,P
01187300,01187300,2017-02-01 20:00:00,0.2,P,-2.4,P,15.5,P,1,P
01187300,01187300,2017-02-01 20:15:00,0.2,P,-2.6,P,15.5,P,1,P
01187300,01187300,2017-02-01 20:30:00,0.2,P,-2.8,P,15.2,P,0.99,P
01187300,01187300,2017-02-01 20:45:00,0.2,P,-3,P,15.2,P,0.99,P
01187300,01187300,2017-02-01 21:00:00,0.2,P,-3.2,P,14.8,P,0.97,P
01187300,01187300,2017-02-01 21:15:00,0.2,P,-3.4,P,15,P,0.98,P
01187300,01187300,2017-02-01 21:30:00,0.2,P,-3.4,P,14.5,P,0.96,P
01187300,01187300,2017-02-01 21:45:00,0.2,P,-3.6,P,14.8,P,0.97,P
01187300,01187300,2017-02-01 22:00:00,0.2,P,-3.8,P,14.8,P,0.97,P
01187300,01187300,2017-02-01 22:15:00,0.1,P,-4,P,14.5,P,0.96,P
01187300,01187300,2017-02-01 22:30:00,0.1,P,-4.2,P,14.3,P,0.95,P
01187300,01187300,2017-02-01 22:45:00,0.1,P,-4.5,P,14.3,P,0.95,P
01187300,01187300,2017-02-01 23:00:00,0.1,P,-4.8,P,14.1,P,0.94,P
01187300,01187300,2017-02-01 23:15:00,0.1,P,-5,P,14.1,P,0.94,P
01187300,01187300,2017-02-01 23:30:00,0.1,P,-5.2,P,13.8,P,0.93,P
01187300,01187300,2017-02-01 23:45:00,0.1,P,-5.3,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 00:00:00,0.1,P,-5.4,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 00:15:00,0.1,P,-5.4,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 00:30:00,0.1,P,-5.5,P,13.6,P,0.92,P
01187300,01187300,2017-02-02 00:45:00,0.1,P,-5.5,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 01:00:00,0.1,P,-5.7,P,13.6,P,0.92,P
01187300,01187300,2017-02-02 01:15:00,0.1,P,-5.8,P,13.4,P,0.91,P
01187300,01187300,2017-02-02 01:30:00,0.1,P,-6,P,13.4,P,0.91,P
01187300,01187300,2017-02-02 01:45:00,0.1,P,-6.2,P,13.6,P,0.92,P
01187300,01187300,2017-02-02 02:00:00,0.1,P,-6.4,P,13.4,P,0.91,P
01187300,01187300,2017-02-02 02:15:00,0.1,P,-6.6,P,13.6,P,0.92,P
01187300,01187300,2017-02-02 02:30:00,0.1,P,-6.8,P,13.4,P,0.91,P
01187300,01187300,2017-02-02 02:45:00,0.1,P,-7,P,13.6,P,0.92,P
01187300,01187300,2017-02-02 03:00:00,0.1,P,-7.1,P,13.4,P,0.91,P
01187300,01187300,2017-02-02 03:15:00,0.1,P,-7.2,P,13.2,P,0.9,P
01187300,01187300,2017-02-02 03:30:00,0.1,P,-7.4,P,13.4,P,0.91,P
01187300,01187300,2017-02-02 03:45:00,0.1,P,-7.4,P,13.2,P,0.9,P
01187300,01187300,2017-02-02 04:00:00,0.1,P,-7.5,P,12.9,P,0.89,P
01187300,01187300,2017-02-02 04:15:00,0.1,P,-7.6,P,12.7,P,0.88,P
01187300,01187300,2017-02-02 04:30:00,0.1,P,-7.7,P,12.5,P,0.87,P
01187300,01187300,2017-02-02 04:45:00,0.1,P,-7.7,P,12.5,P,0.87,P
01187300,01187300,2017-02-02 05:00:00,0.1,P,-7.9,P,12.5,P,0.87,P
01187300,01187300,2017-02-02 05:15:00,0.1,P,-8,P,12.3,P,0.86,P
01187300,01187300,2017-02-02 05:30:00,0.1,P,-8.2,P,12.1,P,0.85,P
01187300,01187300,2017-02-02 05:45:00,0.1,P,-8.4,P,11.8,P,0.84,P
01187300,01187300,2017-02-02 06:00:00,0.1,P,-8.6,P,11.6,P,0.83,P
01187300,01187300,2017-02-02 06:15:00,0.1,P,-8.4,P,11.4,P,0.82,P
01187300,01187300,2017-02-02 06:30:00,0.1,P,-8.4,P,11.4,P,0.82,P
01187300,01187300,2017-02-02 06:45:00,0.1,P,-8.4,P,11.4,P,0.82,P
01187300,01187300,2017-02-02 07:00:00,0.1,P,-8.6,P,11.4,P,0.82,P
01187300,01187300,2017-02-02 07:15:00,0.1,P,-8.6,P,11.2,P,0.81,P
01187300,01187300,2017-02-02 07:30:00,0.1,P,-8.6,P,11,P,0.8,P
01187300,01187300,2017-02-02 07:45:00,0.1,P,-8.2,P,11.2,P,0.81,P
01187300,01187300,2017-02-02 08:00:00,0.1,P,-7.7,P,11,P,0.8,P
01187300,01187300,2017-02-02 08:15:00,0.1,P,-7.1,P,11.2,P,0.81,P
01187300,01187300,2017-02-02 08:30:00,0.1,P,-6.5,P,11.2,P,0.81,P
01187300,01187300,2017-02-02 08:45:00,0.1,P,-6.1,P,11.2,P,0.81,P
01187300,01187300,2017-02-02 09:00:00,0.1,P,-5.6,P,11.2,P,0.81,P
01187300,01187300,2017-02-02 09:15:00,0.1,P,-5.1,P,11.2,P,0.81,P
01187300,01187300,2017-02-02 09:30:00,0.2,P,-4.9,P,11.4,P,0.82,P
01187300,01187300,2017-02-02 09:45:00,0.2,P,-4.1,P,11.6,P,0.83,P
01187300,01187300,2017-02-02 10:00:00,0.2,P,-3.7,P,12.1,P,0.85,P
01187300,01187300,2017-02-02 10:15:00,0.2,P,-2.4,P,12.3,P,0.86,P
01187300,01187300,2017-02-02 10:30:00,0.2,P,-1.2,P,12.5,P,0.87,P
01187300,01187300,2017-02-02 10:45:00,0.2,P,0.1,P,12.7,P,0.88,P
01187300,01187300,2017-02-02 11:00:00,0.2,P,0.7,P,13.2,P,0.9,P
01187300,01187300,2017-02-02 11:15:00,0.2,P,1.9,P,13.6,P,0.92,P
01187300,01187300,2017-02-02 11:30:00,0.2,P,0.9,P,13.6,P,0.92,P
01187300,01187300,2017-02-02 11:45:00,0.2,P,2.3,P,14.1,P,0.94,P
01187300,01187300,2017-02-02 12:00:00,0.3,P,2.2,P,14.1,P,0.94,P
01187300,01187300,2017-02-02 12:15:00,0.3,P,1.8,P,14.3,P,0.95,P
01187300,01187300,2017-02-02 12:30:00,0.3,P,2.6,P,14.5,P,0.96,P
01187300,01187300,2017-02-02 12:45:00,0.3,P,2.1,P,14.8,P,0.97,P
01187300,01187300,2017-02-02 13:00:00,0.3,P,1.2,P,14.8,P,0.97,P
01187300,01187300,2017-02-02 13:15:00,0.3,P,0.6,P,14.5,P,0.96,P
01187300,01187300,2017-02-02 13:30:00,0.3,P,1.1,P,14.5,P,0.96,P
01187300,01187300,2017-02-02 13:45:00,0.3,P,1.4,P,14.5,P,0.96,P
01187300,01187300,2017-02-02 14:00:00,0.3,P,1.2,P,14.5,P,0.96,P
01187300,01187300,2017-02-02 14:15:00,0.3,P,1.2,P,14.8,P,0.97,P
01187300,01187300,2017-02-02 14:30:00,0.3,P,1.5,P,14.8,P,0.97,P
01187300,01187300,2017-02-02 14:45:00,0.3,P,1.1,P,14.8,P,0.97,P
01187300,01187300,2017-02-02 15:00:00,0.3,P,0.7,P,14.8,P,0.97,P
01187300,01187300,2017-02-02 15:15:00,0.3,P,0.6,P,14.8,P,0.97,P
01187300,01187300,2017-02-02 15:30:00,0.2,P,0.4,P,14.8,P,0.97,P
01187300,01187300,2017-02-02 15:45:00,0.2,P,0.2,P,14.5,P,0.96,P
01187300,01187300,2017-02-02 16:00:00,0.2,P,0.4,P,14.5,P,0.96,P
01187300,01187300,2017-02-02 16:15:00,0.2,P,0.3,P,14.3,P,0.95,P
01187300,01187300,2017-02-02 16:30:00,0.2,P,0.1,P,14.3,P,0.95,P
01187300,01187300,2017-02-02 16:45:00,0.2,P,-0.6,P,14.3,P,0.95,P
01187300,01187300,2017-02-02 17:00:00,0.2,P,-0.9,P,14.1,P,0.94,P
01187300,01187300,2017-02-02 17:15:00,0.2,P,-0.9,P,14.1,P,0.94,P
01187300,01187300,2017-02-02 17:30:00,0.2,P,-1.2,P,14.1,P,0.94,P
01187300,01187300,2017-02-02 17:45:00,0.2,P,-1.3,P,14.1,P,0.94,P
01187300,01187300,2017-02-02 18:00:00,0.2,P,-1.6,P,14.1,P,0.94,P
01187300,01187300,2017-02-02 18:15:00,0.2,P,-1.9,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 18:30:00,0.2,P,-2,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 18:45:00,0.2,P,-2.4,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 19:00:00,0.2,P,-2.7,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 19:15:00,0.2,P,-3.2,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 19:30:00,0.2,P,-3.5,P,13.8,P,0.93,P
01187300,01187300,2017-02-02 19:45:00,0.2,P,-3.8,P,13.6,P,0.92,P
01187300,01187300,2017-02-02 20:00:00,0.2,P,-4.2,P,13.6,P,0.92,P
01187300,01187300,2017-02-02 20:15:00,0.2,P,-4.5,P,13.4,P,0.91,P
01187300,01187300,2017-02-02 20:30:00,0.2,P,-4.8,P,13.2,P,0.9,P
01187300,01187300,2017-02-02 20:45:00,0.2,P,-5,P,12.9,P,0.89,P
01187300,01187300,2017-02-02 21:00:00,0.1,P,-5.3,P,12.9,P,0.89,P
01187300,01187300,2017-02-02 21:15:00,0.1,P,-5.5,P,12.9,P,0.89,P
01187300,01187300,2017-02-02 21:30:00,0.1,P,-5.9,P,12.7,P,0.88,P
01187300,01187300,2017-02-02 21:45:00,0.1,P,-6.2,P,12.7,P,0.88,P
01187300,01187300,2017-02-02 22:00:00,0.1,P,-6.4,P,12.7,P,0.88,P
01187300,01187300,2017-02-02 22:15:00,0.1,P,-6.6,P,12.7,P,0.88,P
01187300,01187300,2017-02-02 22:30:00,0.1,P,-6.8,P,12.7,P,0.88,P
01187300,01187300,2017-02-02 22:45:00,0.1,P,-7.1,P,12.3,P,0.86,P
01187300,01187300,2017-02-02 23:00:00,0.1,P,-7.2,P,12.1,P,0.85,P
01187300,01187300,2017-02-02 23:15:00,0.1,P,-7.4,P,11.6,P,0.83,P
01187300,01187300,2017-02-02 23:30:00,0.1,P,-7.6,P,11.4,P,0.82,P
01187300,01187300,2017-02-02 23:45:00,0.1,P,-7.9,P,11.6,P,0.83,P
01187300,01187300,2017-02-03 00:00:00,0.1,P,-8.1,P,11.4,P,0.82,P
01187300,01187300,2017-02-03 00:15:00,0.1,P,-8.2,P,11.2,P,0.81,P
01187300,01187300,2017-02-03 00:30:00,0.1,P,-8.4,P,11,P,0.8,P
01187300,01187300,2017-02-03 00:45:00,0.1,P,-8.6,P,10.8,P,0.79,P
01187300,01187300,2017-02-03 01:00:00,0.1,P,-8.8,P,10.8,P,0.79,P
01187300,01187300,2017-02-03 01:15:00,0.1,P,-8.6,P,10.4,P,0.77,P
01187300,01187300,2017-02-03 01:30:00,0.1,P,-8.4,P,10.2,P,0.76,P
01187300,01187300,2017-02-03 01:45:00,0.1,P,-7.6,P,9.95,P,0.75,P
01187300,01187300,2017-02-03 02:00:00,0.1,P,-7.9,P,9.75,P,0.74,P
01187300,01187300,2017-02-03 02:15:00,0.1,P,-7.5,P,9.54,P,0.73,P
01187300,01187300,2017-02-03 02:30:00,0.1,P,-7,P,9.54,P,0.73,P
01187300,01187300,2017-02-03 02:45:00,0,P,-7.4,P,9.34,P,0.72,P
01187300,01187300,2017-02-03 03:00:00,0,P,-7.3,P,9.54,P,0.73,P
01187300,01187300,2017-02-03 03:15:00,-0.1,P,-7.2,P,9.54,P,0.73,P
01187300,01187300,2017-02-03 03:30:00,-0.1,P,-7.7,P,9.54,P,0.73,P
01187300,01187300,2017-02-03 03:45:00,-0.1,P,-7.9,P,9.54,P,0.73,P
01187300,01187300,2017-02-03 04:00:00,-0.1,P,-8.1,P,9.54,P,0.73,P
01187300,01187300,2017-02-03 04:15:00,-0.1,P,-8.2,P,9.34,P,0.72,P
01187300,01187300,2017-02-03 04:30:00,-0.1,P,-8.4,P,9.54,P,0.73,P
01187300,01187300,2017-02-03 04:45:00,-0.1,P,-8.8,P,9.14,P,0.71,P
01187300,01187300,2017-02-03 05:00:00,-0.1,P,-9,P,9.34,P,0.72,P
01187300,01187300,2017-02-03 05:15:00,-0.1,P,-9,P,9.14,P,0.71,P
01187300,01187300,2017-02-03 05:30:00,-0.1,P,-9.3,P,9.14,P,0.71,P
01187300,01187300,2017-02-03 05:45:00,-0.1,P,-9.2,P,9.14,P,0.71,P
01187300,01187300,2017-02-03 06:00:00,-0.2,P,-9.5,P,8.75,P,0.69,P
01187300,01187300,2017-02-03 06:15:00,-0.2,P,-9.8,P,8.75,P,0.69,P
01187300,01187300,2017-02-03 06:30:00,-0.2,P,-9.9,P,8.55,P,0.68,P
01187300,01187300,2017-02-03 06:45:00,-0.2,P,-10.1,P,8.55,P,0.68,P
01187300,01187300,2017-02-03 07:00:00,-0.2,P,-10.4,P,8.36,P,0.67,P
01187300,01187300,2017-02-03 07:15:00,-0.2,P,-10.6,P,8.36,P,0.67,P
01187300,01187300,2017-02-03 07:30:00,-0.2,P,-10.7,P,8.36,P,0.67,P
01187300,01187300,2017-02-03 07:45:00,-0.2,P,-10.7,P,8.17,P,0.66,P
01187300,01187300,2017-02-03 08:00:00,-0.2,P,-10.5,P,8.17,P,0.66,P
01187300,01187300,2017-02-03 08:15:00,-0.2,P,-10.1,P,8.17,P,0.66,P
01187300,01187300,2017-02-03 08:30:00,-0.2,P,-9.5,P,7.78,P,0.64,P
01187300,01187300,2017-02-03 08:45:00,-0.2,P,-8.4,P,7.78,P,0.64,P
01187300,01187300,2017-02-03 09:00:00,-0.2,P,-7.4,P,7.78,P,0.64,P
01187300,01187300,2017-02-03 09:15:00,-0.2,P,-6.5,P,7.97,P,0.65,P
01187300,01187300,2017-02-03 09:30:00,-0.2,P,-5.9,P,7.97,P,0.65,P
01187300,01187300,2017-02-03 09:45:00,-0.2,P,-4.9,P,7.97,P,0.65,P
01187300,01187300,2017-02-03 10:00:00,-0.2,P,-4.5,P,7.97,P,0.65,P
01187300,01187300,2017-02-03 10:15:00,-0.2,P,-4.1,P,8.36,P,0.67,P
01187300,01187300,2017-02-03 10:30:00,-0.2,P,-3.6,P,8.75,P,0.69,P
01187300,01187300,2017-02-03 10:45:00,-0.1,P,-3,P,9.14,P,0.71,P
01187300,01187300,2017-02-03 11:00:00,-0.1,P,-2.7,P,9.54,P,0.73,P
01187300,01187300,2017-02-03 11:15:00,-0.1,P,-2.5,P,9.95,P,0.75,P
01187300,01187300,2017-02-03 11:30:00,-0.1,P,-2.2,P,10.8,P,0.79,P
01187300,01187300,2017-02-03 11:45:00,-0.1,P,-2,P,11.6,P,0.83,P
01187300,01187300,2017-02-03 12:00:00,-0.1,P,-1.7,P,12.3,P,0.86,P
01187300,01187300,2017-02-03 12:15:00,0,P,-1.4,P,12.5,P,0.87,P
01187300,01187300,2017-02-03 12:30:00,0,P,-1.6,P,13.4,P,0.91,P
01187300,01187300,2017-02-03 12:45:00,0,P,-1.1,P,13.6,P,0.92,P
01187300,01187300,2017-02-03 13:00:00,0,P,-0.8,P,13.8,P,0.93,P
01187300,01187300,2017-02-03 13:15:00,0.1,P,-0.8,P,13.8,P,0.93,P
01187300,01187300,2017-02-03 13:30:00,0.1,P,-0.9,P,14.1,P,0.94,P
01187300,01187300,2017-02-03 13:45:00,0.1,P,-1.2,P,14.1,P,0.94,P
01187300,01187300,2017-02-03 14:00:00,0.1,P,-1,P,13.6,P,0.92,P
01187300,01187300,2017-02-03 14:15:00,0.2,P,-1.2,P,13.6,P,0.92,P
01187300,01187300,2017-02-03 14:30:00,0.2,P,-1.2,P,13.8,P,0.93,P
01187300,01187300,2017-02-03 14:45:00,0.2,P,-1.3,P,14.1,P,0.94,P
01187300,01187300,2017-02-03 15:00:00,0.2,P,-1.4,P,13.8,P,0.93,P
01187300,01187300,2017-02-03 15:15:00,0.2,P,-1.5,P,14.1,P,0.94,P
01187300,01187300,2017-02-03 15:30:00,0.2,P,-1.5,P,14.1,P,0.94,P
01187300,01187300,2017-02-03 15:45:00,0.2,P,-1.7,P,14.3,P,0.95,P
01187300,01187300,2017-02-03 16:00:00,0.2,P,-1.7,P,13.8,P,0.93,P
01187300,01187300,2017-02-03 16:15:00,0.2,P,-2,P,13.8,P,0.93,P
01187300,01187300,2017-02-03 16:30:00,0.2,P,-2.1,P,13.8,P,0.93,P
01187300,01187300,2017-02-03 16:45:00,0.2,P,-2.1,P,13.4,P,0.91,P
01187300,01187300,2017-02-03 17:00:00,0.2,P,-2.5,P,13.2,P,0.9,P
01187300,01187300,2017-02-03 17:15:00,0.2,P,-2.7,P,12.9,P,0.89,P
01187300,01187300,2017-02-03 17:30:00,0.2,P,-2.8,P,12.9,P,0.89,P
01187300,01187300,2017-02-03 17:45:00,0.2,P,-3.3,P,12.7,P,0.88,P
01187300,01187300,2017-02-03 18:00:00,0.2,P,-3.3,P,12.5,P,0.87,P
01187300,01187300,2017-02-03 18:15:00,0.2,P,-3.6,P,12.3,P,0.86,P
01187300,01187300,2017-02-03 18:30:00,0.2,P,-3.6,P,12.3,P,0.86,P
01187300,01187300,2017-02-03 18:45:00,0.2,P,-3.8,P,11.8,P,0.84,P
01187300,01187300,2017-02-03 19:00:00,0.2,P,-3.9,P,11.8,P,0.84,P
01187300,01187300,2017-02-03 19:15:00,0.2,P,-4,P,11.8,P,0.84,P
01187300,01187300,2017-02-03 19:30:00,0.2,P,-4.1,P,12.1,P,0.85,P
01187300,01187300,2017-02-03 19:45:00,0.2,P,-4.2,P,12.1,P,0.85,P
01187300,01187300,2017-02-03 20:00:00,0.2,P,-4.4,P,12.1,P,0.85,P
01187300,01187300,2017-02-03 20:15:00,0.2,P,-4.4,P,11.8,P,0.84,P
01187300,01187300,2017-02-03 20:30:00,0.2,P,-4.7,P,12.1,P,0.85,P
01187300,01187300,2017-02-03 20:45:00,0.2,P,-4.8,P,12.1,P,0.85,P
01187300,01187300,2017-02-03 21:00:00,0.2,P,-4.9,P,11.8,P,0.84,P
01187300,01187300,2017-02-03 21:15:00,0.2,P,-5.2,P,11.8,P,0.84,P
01187300,01187300,2017-02-03 21:30:00,0.2,P,-5.5,P,11.6,P,0.83,P
01187300,01187300,2017-02-03 21:45:00,0.2,P,-5.6,P,11.6,P,0.83,P
01187300,01187300,2017-02-03 22:00:00,0.2,P,-5.9,P,11.4,P,0.82,P
01187300,01187300,2017-02-03 22:15:00,0.2,P,-6.4,P,11.4,P,0.82,P
01187300,01187300,2017-02-03 22:30:00,0.2,P,-7,P,11.2,P,0.81,P
01187300,01187300,2017-02-03 22:45:00,0.2,P,-7.3,P,11,P,0.8,P
01187300,01187300,2017-02-03 23:00:00,0.2,P,-7.3,P,10.8,P,0.79,P
01187300,01187300,2017-02-03 23:15:00,0.1,P,-7.8,P,10.6,P,0.78,P
01187300,01187300,2017-02-03 23:30:00,0.1,P,-8.2,P,10.4,P,0.77,P
01187300,01187300,2017-02-03 23:45:00,0.1,P,-8.6,P,10.2,P,0.76,P
01187300,01187300,2017-02-04 00:00:00,0.1,P,-8.9,P,9.95,P,0.75,P
01187300,01187300,2017-02-04 00:15:00,0,P,-9.1,P,9.54,P,0.73,P
01187300,01187300,2017-02-04 00:30:00,0,P,-9.3,P,9.14,P,0.71,P
01187300,01187300,2017-02-04 00:45:00,-0.2,P,-9.2,P,8.75,P,0.69,P
01187300,01187300,2017-02-04 01:00:00,-0.3,P,-8.8,P,8.75,P,0.69,P
01187300,01187300,2017-02-04 01:15:00,-0.3,P,-8.9,P,8.75,P,0.69,P
01187300,01187300,2017-02-04 01:30:00,-0.3,P,-9.2,P,8.55,P,0.68,P
01187300,01187300,2017-02-04 01:45:00,-0.3,P,-9.6,P,8.17,P,0.66,P
01187300,01187300,2017-02-04 02:00:00,-0.3,P,-10,P,8.17,P,0.66,P
01187300,01187300,2017-02-04 02:15:00,-0.3,P,-10,P,7.97,P,0.65,P
01187300,01187300,2017-02-04 02:30:00,-0.4,P,-9.1,P,7.97,P,0.65,P
01187300,01187300,2017-02-04 02:45:00,-0.4,P,-8.9,P,7.78,P,0.64,P
01187300,01187300,2017-02-04 03:00:00,-0.4,P,-8.1,P,7.78,P,0.64,P
01187300,01187300,2017-02-04 03:15:00,-0.5,P,-8.2,P,7.6,P,0.63,P
