RowID,Date, Time,Air Temp C,Air Logger ID,SiteID
1032,15-Nov-2013,2:30:00,-4.530,10411105,PBCC
1033,15-Nov-2013,3:00:00,-4.651,10411105,PBCC
1034,15-Nov-2013,3:30:00,-4.804,10411105,PBCC
1035,15-Nov-2013,4:00:00,-4.957,10411105,PBCC
1036,15-Nov-2013,4:30:00,-5.049,10411105,PBCC
1037,15-Nov-2013,5:00:00,-5.110,10411105,PBCC
1038,15-Nov-2013,5:30:00,-5.110,10411105,PBCC
1039,15-Nov-2013,6:00:00,-5.264,10411105,PBCC
1040,15-Nov-2013,6:30:00,-5.388,10411105,PBCC
1041,15-Nov-2013,7:00:00,-5.542,10411105,PBCC
1042,15-Nov-2013,7:30:00,-5.729,10411105,PBCC
1043,15-Nov-2013,8:00:00,-5.854,10411105,PBCC
1044,15-Nov-2013,8:30:00,-5.791,10411105,PBCC
1045,15-Nov-2013,9:00:00,-4.987,10411105,PBCC
1046,15-Nov-2013,9:30:00,-4.137,10411105,PBCC
1047,15-Nov-2013,10:00:00,-3.094,10411105,PBCC
1048,15-Nov-2013,10:30:00,-1.441,10411105,PBCC
1049,15-Nov-2013,11:00:00,1.126,10411105,PBCC
1050,15-Nov-2013,11:30:00,3.932,10411105,PBCC
1051,15-Nov-2013,12:00:00,5.616,10411105,PBCC
1052,15-Nov-2013,12:30:00,8.195,10411105,PBCC
1053,15-Nov-2013,13:00:00,9.583,10411105,PBCC
1054,15-Nov-2013,13:30:00,11.273,10411105,PBCC
1055,15-Nov-2013,14:00:00,10.956,10411105,PBCC
1056,15-Nov-2013,14:30:00,12.703,10411105,PBCC
1057,15-Nov-2013,15:00:00,13.016,10411105,PBCC
1058,15-Nov-2013,15:30:00,11.856,10411105,PBCC
1059,15-Nov-2013,16:00:00,11.686,10411105,PBCC
1060,15-Nov-2013,16:30:00,10.443,10411105,PBCC
1061,15-Nov-2013,17:00:00,8.568,10411105,PBCC
1062,15-Nov-2013,17:30:00,6.661,10411105,PBCC
1063,15-Nov-2013,18:00:00,4.844,10411105,PBCC
1064,15-Nov-2013,18:30:00,3.643,10411105,PBCC
1065,15-Nov-2013,19:00:00,2.530,10411105,PBCC
1066,15-Nov-2013,19:30:00,1.778,10411105,PBCC
1067,15-Nov-2013,20:00:00,1.071,10411105,PBCC
1068,15-Nov-2013,20:30:00,0.439,10411105,PBCC
1069,15-Nov-2013,21:00:00,-0.143,10411105,PBCC
1070,15-Nov-2013,21:30:00,-0.676,10411105,PBCC
1071,15-Nov-2013,22:00:00,-1.213,10411105,PBCC
1072,15-Nov-2013,22:30:00,-1.413,10411105,PBCC
1073,15-Nov-2013,23:00:00,-1.613,10411105,PBCC
1074,15-Nov-2013,23:30:00,-1.785,10411105,PBCC
1075,16-Nov-2013,0:00:00,-2.015,10411105,PBCC
1076,16-Nov-2013,0:30:00,-1.986,10411105,PBCC
1077,16-Nov-2013,1:00:00,-1.727,10411105,PBCC
1078,16-Nov-2013,1:30:00,-1.670,10411105,PBCC
1079,16-Nov-2013,2:00:00,-1.641,10411105,PBCC
1080,16-Nov-2013,2:30:00,-1.584,10411105,PBCC
1081,16-Nov-2013,3:00:00,-1.556,10411105,PBCC
1082,16-Nov-2013,3:30:00,-1.441,10411105,PBCC
1083,16-Nov-2013,4:00:00,-1.327,10411105,PBCC
1084,16-Nov-2013,4:30:00,-1.242,10411105,PBCC
1085,16-Nov-2013,5:00:00,-1.043,10411105,PBCC
1086,16-Nov-2013,5:30:00,-0.817,10411105,PBCC
1087,16-Nov-2013,6:00:00,-0.676,10411105,PBCC
1088,16-Nov-2013,6:30:00,-0.535,10411105,PBCC
1089,16-Nov-2013,7:00:00,-0.451,10411105,PBCC
1090,16-Nov-2013,7:30:00,-0.367,10411105,PBCC
1091,16-Nov-2013,8:00:00,-0.255,10411105,PBCC
1092,16-Nov-2013,8:30:00,-0.004,10411105,PBCC
1093,16-Nov-2013,9:00:00,0.301,10411105,PBCC
1094,16-Nov-2013,9:30:00,0.715,10411105,PBCC
1095,16-Nov-2013,10:00:00,1.480,10411105,PBCC
1096,16-Nov-2013,10:30:00,2.289,10411105,PBCC
1097,16-Nov-2013,11:00:00,3.906,10411105,PBCC
1098,16-Nov-2013,11:30:00,5.898,10411105,PBCC
1099,16-Nov-2013,12:00:00,8.270,10411105,PBCC
1100,16-Nov-2013,12:30:00,10.443,10411105,PBCC
1101,16-Nov-2013,13:00:00,11.637,10411105,PBCC
1102,16-Nov-2013,13:30:00,12.364,10411105,PBCC
1103,16-Nov-2013,14:00:00,12.558,10411105,PBCC
1104,16-Nov-2013,14:30:00,12.582,10411105,PBCC
1105,16-Nov-2013,15:00:00,12.122,10411105,PBCC
1106,16-Nov-2013,15:30:00,11.783,10411105,PBCC
1107,16-Nov-2013,16:00:00,10.443,10411105,PBCC
1108,16-Nov-2013,16:30:00,9.089,10411105,PBCC
1109,16-Nov-2013,17:00:00,7.820,10411105,PBCC
1110,16-Nov-2013,17:30:00,6.535,10411105,PBCC
1111,16-Nov-2013,18:00:00,5.154,10411105,PBCC
1112,16-Nov-2013,18:30:00,4.063,10411105,PBCC
1113,16-Nov-2013,19:00:00,3.168,10411105,PBCC
1114,16-Nov-2013,19:30:00,2.450,10411105,PBCC
1115,16-Nov-2013,20:00:00,1.778,10411105,PBCC
1116,16-Nov-2013,20:30:00,1.153,10411105,PBCC
1117,16-Nov-2013,21:00:00,0.550,10411105,PBCC
1118,16-Nov-2013,21:30:00,-0.004,10411105,PBCC
1119,16-Nov-2013,22:00:00,-0.451,10411105,PBCC
1120,16-Nov-2013,22:30:00,-0.902,10411105,PBCC
1121,16-Nov-2013,23:00:00,-1.128,10411105,PBCC
1122,16-Nov-2013,23:30:00,-1.270,10411105,PBCC
1123,17-Nov-2013,0:00:00,-1.727,10411105,PBCC
1124,17-Nov-2013,0:30:00,-1.842,10411105,PBCC
1125,17-Nov-2013,1:00:00,-2.102,10411105,PBCC
1126,17-Nov-2013,1:30:00,-2.247,10411105,PBCC
1127,17-Nov-2013,2:00:00,-2.189,10411105,PBCC
1128,17-Nov-2013,2:30:00,-2.189,10411105,PBCC
1129,17-Nov-2013,3:00:00,-2.131,10411105,PBCC
1130,17-Nov-2013,3:30:00,-1.929,10411105,PBCC
1131,17-Nov-2013,4:00:00,-1.842,10411105,PBCC
1132,17-Nov-2013,4:30:00,-1.842,10411105,PBCC
1133,17-Nov-2013,5:00:00,-1.871,10411105,PBCC
1134,17-Nov-2013,5:30:00,-1.842,10411105,PBCC
1135,17-Nov-2013,6:00:00,-1.556,10411105,PBCC
1136,17-Nov-2013,6:30:00,-1.071,10411105,PBCC
1137,17-Nov-2013,7:00:00,-0.591,10411105,PBCC
1138,17-Nov-2013,7:30:00,-0.116,10411105,PBCC
1139,17-Nov-2013,8:00:00,0.246,10411105,PBCC
1140,17-Nov-2013,8:30:00,0.632,10411105,PBCC
1141,17-Nov-2013,9:00:00,1.099,10411105,PBCC
1142,17-Nov-2013,9:30:00,1.561,10411105,PBCC
1143,17-Nov-2013,10:00:00,2.047,10411105,PBCC
1144,17-Nov-2013,10:30:00,2.770,10411105,PBCC
1145,17-Nov-2013,11:00:00,3.354,10411105,PBCC
1146,17-Nov-2013,11:30:00,3.670,10411105,PBCC
1147,17-Nov-2013,12:00:00,4.662,10411105,PBCC
1148,17-Nov-2013,12:30:00,6.687,10411105,PBCC
1149,17-Nov-2013,13:00:00,9.410,10411105,PBCC
1150,17-Nov-2013,13:30:00,10.296,10411105,PBCC
1151,17-Nov-2013,14:00:00,11.540,10411105,PBCC
1152,17-Nov-2013,14:30:00,12.268,10411105,PBCC
1153,17-Nov-2013,15:00:00,12.606,10411105,PBCC
1154,17-Nov-2013,15:30:00,12.316,10411105,PBCC
1155,17-Nov-2013,16:00:00,12.098,10411105,PBCC
1156,17-Nov-2013,16:30:00,11.637,10411105,PBCC
1157,17-Nov-2013,17:00:00,11.467,10411105,PBCC
1158,17-Nov-2013,17:30:00,10.858,10411105,PBCC
1159,17-Nov-2013,18:00:00,10.345,10411105,PBCC
1160,17-Nov-2013,18:30:00,10.026,10411105,PBCC
1161,17-Nov-2013,19:00:00,9.756,10411105,PBCC
1162,17-Nov-2013,19:30:00,9.632,10411105,PBCC
1163,17-Nov-2013,20:00:00,9.583,10411105,PBCC
1164,17-Nov-2013,20:30:00,9.410,10411105,PBCC
1165,17-Nov-2013,21:00:00,9.238,10411105,PBCC
1166,17-Nov-2013,21:30:00,9.040,10411105,PBCC
1167,17-Nov-2013,22:00:00,8.965,10411105,PBCC
1168,17-Nov-2013,22:30:00,8.891,10411105,PBCC
1169,17-Nov-2013,23:00:00,8.618,10411105,PBCC
1170,17-Nov-2013,23:30:00,8.469,10411105,PBCC
1171,18-Nov-2013,0:00:00,8.717,10411105,PBCC
1172,18-Nov-2013,0:30:00,8.817,10411105,PBCC
1173,18-Nov-2013,1:00:00,8.841,10411105,PBCC
1174,18-Nov-2013,1:30:00,9.064,10411105,PBCC
1175,18-Nov-2013,2:00:00,10.051,10411105,PBCC
1176,18-Nov-2013,2:30:00,12.195,10411105,PBCC
1177,18-Nov-2013,3:00:00,13.040,10411105,PBCC
1178,18-Nov-2013,3:30:00,14.122,10411105,PBCC
1179,18-Nov-2013,4:00:00,14.529,10411105,PBCC
1180,18-Nov-2013,4:30:00,14.649,10411105,PBCC
1181,18-Nov-2013,5:00:00,14.816,10411105,PBCC
1182,18-Nov-2013,5:30:00,14.888,10411105,PBCC
1183,18-Nov-2013,6:00:00,14.864,10411105,PBCC
1184,18-Nov-2013,6:30:00,14.816,10411105,PBCC
1185,18-Nov-2013,7:00:00,15.294,10411105,PBCC
1186,18-Nov-2013,7:30:00,15.175,10411105,PBCC
1187,18-Nov-2013,8:00:00,13.858,10411105,PBCC
1188,18-Nov-2013,8:30:00,13.137,10411105,PBCC
1189,18-Nov-2013,9:00:00,12.751,10411105,PBCC
1190,18-Nov-2013,9:30:00,12.413,10411105,PBCC
1191,18-Nov-2013,10:00:00,12.001,10411105,PBCC
1192,18-Nov-2013,10:30:00,11.565,10411105,PBCC
1193,18-Nov-2013,11:00:00,11.662,10411105,PBCC
1194,18-Nov-2013,11:30:00,12.437,10411105,PBCC
1195,18-Nov-2013,12:00:00,13.040,10411105,PBCC
1196,18-Nov-2013,12:30:00,13.618,10411105,PBCC
1197,18-Nov-2013,13:00:00,14.026,10411105,PBCC
1198,18-Nov-2013,13:30:00,14.529,10411105,PBCC
1199,18-Nov-2013,14:00:00,14.314,10411105,PBCC
1200,18-Nov-2013,14:30:00,14.625,10411105,PBCC
1201,18-Nov-2013,15:00:00,14.816,10411105,PBCC
1202,18-Nov-2013,15:30:00,14.074,10411105,PBCC
1203,18-Nov-2013,16:00:00,13.522,10411105,PBCC
1204,18-Nov-2013,16:30:00,12.654,10411105,PBCC
1205,18-Nov-2013,17:00:00,11.394,10411105,PBCC
1206,18-Nov-2013,17:30:00,10.320,10411105,PBCC
1207,18-Nov-2013,18:00:00,9.064,10411105,PBCC
1208,18-Nov-2013,18:30:00,7.870,10411105,PBCC
1209,18-Nov-2013,19:00:00,6.889,10411105,PBCC
1210,18-Nov-2013,19:30:00,6.230,10411105,PBCC
1211,18-Nov-2013,20:00:00,5.693,10411105,PBCC
1212,18-Nov-2013,20:30:00,5.360,10411105,PBCC
1213,18-Nov-2013,21:00:00,4.999,10411105,PBCC
1214,18-Nov-2013,21:30:00,4.532,10411105,PBCC
1215,18-Nov-2013,22:00:00,6.585,10411105,PBCC
1216,18-Nov-2013,22:30:00,7.544,10411105,PBCC
1217,18-Nov-2013,23:00:00,7.845,10411105,PBCC
1218,18-Nov-2013,23:30:00,7.444,10411105,PBCC
1219,19-Nov-2013,0:00:00,6.712,10411105,PBCC
1220,19-Nov-2013,0:30:00,5.385,10411105,PBCC
1221,19-Nov-2013,1:00:00,4.636,10411105,PBCC
1222,19-Nov-2013,1:30:00,5.668,10411105,PBCC
1223,19-Nov-2013,2:00:00,5.488,10411105,PBCC
1224,19-Nov-2013,2:30:00,4.818,10411105,PBCC
1225,19-Nov-2013,3:00:00,4.792,10411105,PBCC
1226,19-Nov-2013,3:30:00,4.298,10411105,PBCC
1227,19-Nov-2013,4:00:00,3.827,10411105,PBCC
1228,19-Nov-2013,4:30:00,3.827,10411105,PBCC
1229,19-Nov-2013,5:00:00,3.433,10411105,PBCC
1230,19-Nov-2013,5:30:00,3.433,10411105,PBCC
1231,19-Nov-2013,6:00:00,3.564,10411105,PBCC
1232,19-Nov-2013,6:30:00,3.380,10411105,PBCC
1233,19-Nov-2013,7:00:00,3.327,10411105,PBCC
1234,19-Nov-2013,7:30:00,3.433,10411105,PBCC
1235,19-Nov-2013,8:00:00,3.380,10411105,PBCC
1236,19-Nov-2013,8:30:00,3.195,10411105,PBCC
1237,19-Nov-2013,9:00:00,2.956,10411105,PBCC
1238,19-Nov-2013,9:30:00,2.690,10411105,PBCC
1239,19-Nov-2013,10:00:00,2.664,10411105,PBCC
1240,19-Nov-2013,10:30:00,3.036,10411105,PBCC
1241,19-Nov-2013,11:00:00,3.168,10411105,PBCC
1242,19-Nov-2013,11:30:00,3.248,10411105,PBCC
1243,19-Nov-2013,12:00:00,3.827,10411105,PBCC
1244,19-Nov-2013,12:30:00,3.775,10411105,PBCC
1245,19-Nov-2013,13:00:00,4.089,10411105,PBCC
1246,19-Nov-2013,13:30:00,3.932,10411105,PBCC
1247,19-Nov-2013,14:00:00,4.168,10411105,PBCC
1248,19-Nov-2013,14:30:00,3.801,10411105,PBCC
1249,19-Nov-2013,15:00:00,3.958,10411105,PBCC
1250,19-Nov-2013,15:30:00,3.722,10411105,PBCC
1251,19-Nov-2013,16:00:00,3.775,10411105,PBCC
1252,19-Nov-2013,16:30:00,3.538,10411105,PBCC
1253,19-Nov-2013,17:00:00,3.142,10411105,PBCC
1254,19-Nov-2013,17:30:00,2.637,10411105,PBCC
1255,19-Nov-2013,18:00:00,2.074,10411105,PBCC
1256,19-Nov-2013,18:30:00,1.534,10411105,PBCC
1257,19-Nov-2013,19:00:00,0.577,10411105,PBCC
1258,19-Nov-2013,19:30:00,-0.507,10411105,PBCC
1259,19-Nov-2013,20:00:00,-0.535,10411105,PBCC
1260,19-Nov-2013,20:30:00,-0.479,10411105,PBCC
1261,19-Nov-2013,21:00:00,-0.873,10411105,PBCC
1262,19-Nov-2013,21:30:00,-0.817,10411105,PBCC
1263,19-Nov-2013,22:00:00,-0.591,10411105,PBCC
1264,19-Nov-2013,22:30:00,-0.760,10411105,PBCC
1265,19-Nov-2013,23:00:00,-0.817,10411105,PBCC
1266,19-Nov-2013,23:30:00,-1.100,10411105,PBCC
1267,20-Nov-2013,0:00:00,-1.441,10411105,PBCC
1268,20-Nov-2013,0:30:00,-1.556,10411105,PBCC
1269,20-Nov-2013,1:00:00,-1.613,10411105,PBCC
1270,20-Nov-2013,1:30:00,-1.814,10411105,PBCC
1271,20-Nov-2013,2:00:00,-2.073,10411105,PBCC
1272,20-Nov-2013,2:30:00,-2.334,10411105,PBCC
1273,20-Nov-2013,3:00:00,-2.537,10411105,PBCC
1274,20-Nov-2013,3:30:00,-2.947,10411105,PBCC
1275,20-Nov-2013,4:00:00,-3.094,10411105,PBCC
1276,20-Nov-2013,4:30:00,-3.124,10411105,PBCC
1277,20-Nov-2013,5:00:00,-3.124,10411105,PBCC
1278,20-Nov-2013,5:30:00,-3.301,10411105,PBCC
1279,20-Nov-2013,6:00:00,-3.360,10411105,PBCC
1280,20-Nov-2013,6:30:00,-3.508,10411105,PBCC
1281,20-Nov-2013,7:00:00,-3.598,10411105,PBCC
1282,20-Nov-2013,7:30:00,-3.568,10411105,PBCC
1283,20-Nov-2013,8:00:00,-3.568,10411105,PBCC
1284,20-Nov-2013,8:30:00,-3.419,10411105,PBCC
1285,20-Nov-2013,9:00:00,-3.065,10411105,PBCC
1286,20-Nov-2013,9:30:00,-2.683,10411105,PBCC
1287,20-Nov-2013,10:00:00,-2.073,10411105,PBCC
1288,20-Nov-2013,10:30:00,-1.384,10411105,PBCC
1289,20-Nov-2013,11:00:00,-0.535,10411105,PBCC
1290,20-Nov-2013,11:30:00,0.051,10411105,PBCC
1291,20-Nov-2013,12:00:00,0.962,10411105,PBCC
1292,20-Nov-2013,12:30:00,1.697,10411105,PBCC
1293,20-Nov-2013,13:00:00,2.182,10411105,PBCC
1294,20-Nov-2013,13:30:00,2.690,10411105,PBCC
1295,20-Nov-2013,14:00:00,3.221,10411105,PBCC
1296,20-Nov-2013,14:30:00,3.433,10411105,PBCC
1297,20-Nov-2013,15:00:00,3.538,10411105,PBCC
1298,20-Nov-2013,15:30:00,3.274,10411105,PBCC
1299,20-Nov-2013,16:00:00,2.850,10411105,PBCC
1300,20-Nov-2013,16:30:00,1.913,10411105,PBCC
1301,20-Nov-2013,17:00:00,0.880,10411105,PBCC
1302,20-Nov-2013,17:30:00,-0.339,10411105,PBCC
1303,20-Nov-2013,18:00:00,-1.270,10411105,PBCC
1304,20-Nov-2013,18:30:00,-1.785,10411105,PBCC
1305,20-Nov-2013,19:00:00,-2.305,10411105,PBCC
1306,20-Nov-2013,19:30:00,-2.771,10411105,PBCC
1307,20-Nov-2013,20:00:00,-3.271,10411105,PBCC
1308,20-Nov-2013,20:30:00,-3.777,10411105,PBCC
1309,20-Nov-2013,21:00:00,-4.227,10411105,PBCC
1310,20-Nov-2013,21:30:00,-4.651,10411105,PBCC
1311,20-Nov-2013,22:00:00,-5.049,10411105,PBCC
1312,20-Nov-2013,22:30:00,-5.511,10411105,PBCC
1313,20-Nov-2013,23:00:00,-5.729,10411105,PBCC
1314,20-Nov-2013,23:30:00,-6.073,10411105,PBCC
1315,21-Nov-2013,0:00:00,-6.420,10411105,PBCC
1316,21-Nov-2013,0:30:00,-6.738,10411105,PBCC
1317,21-Nov-2013,1:00:00,-6.962,10411105,PBCC
1318,21-Nov-2013,1:30:00,-7.284,10411105,PBCC
1319,21-Nov-2013,2:00:00,-7.478,10411105,PBCC
1320,21-Nov-2013,2:30:00,-7.608,10411105,PBCC
1321,21-Nov-2013,3:00:00,-7.771,10411105,PBCC
1322,21-Nov-2013,3:30:00,-7.902,10411105,PBCC
1323,21-Nov-2013,4:00:00,-7.968,10411105,PBCC
1324,21-Nov-2013,4:30:00,-7.935,10411105,PBCC
1325,21-Nov-2013,5:00:00,-8.066,10411105,PBCC
1326,21-Nov-2013,5:30:00,-8.165,10411105,PBCC
1327,21-Nov-2013,6:00:00,-8.364,10411105,PBCC
1328,21-Nov-2013,6:30:00,-8.165,10411105,PBCC
1329,21-Nov-2013,7:00:00,-8.397,10411105,PBCC
1330,21-Nov-2013,7:30:00,-8.364,10411105,PBCC
1331,21-Nov-2013,8:00:00,-8.764,10411105,PBCC
1332,21-Nov-2013,8:30:00,-8.932,10411105,PBCC
1333,21-Nov-2013,9:00:00,-8.730,10411105,PBCC
1334,21-Nov-2013,9:30:00,-7.902,10411105,PBCC
1335,21-Nov-2013,10:00:00,-6.357,10411105,PBCC
1336,21-Nov-2013,10:30:00,-4.348,10411105,PBCC
1337,21-Nov-2013,11:00:00,-2.131,10411105,PBCC
1338,21-Nov-2013,11:30:00,0.770,10411105,PBCC
1339,21-Nov-2013,12:00:00,2.610,10411105,PBCC
1340,21-Nov-2013,12:30:00,3.775,10411105,PBCC
1341,21-Nov-2013,13:00:00,4.584,10411105,PBCC
1342,21-Nov-2013,13:30:00,5.205,10411105,PBCC
1343,21-Nov-2013,14:00:00,5.257,10411105,PBCC
1344,21-Nov-2013,14:30:00,5.591,10411105,PBCC
1345,21-Nov-2013,15:00:00,5.719,10411105,PBCC
1346,21-Nov-2013,15:30:00,5.050,10411105,PBCC
1347,21-Nov-2013,16:00:00,4.011,10411105,PBCC
1348,21-Nov-2013,16:30:00,3.168,10411105,PBCC
1349,21-Nov-2013,17:00:00,2.503,10411105,PBCC
1350,21-Nov-2013,17:30:00,1.670,10411105,PBCC
1351,21-Nov-2013,18:00:00,0.880,10411105,PBCC
1352,21-Nov-2013,18:30:00,0.384,10411105,PBCC
1353,21-Nov-2013,19:00:00,0.107,10411105,PBCC
1354,21-Nov-2013,19:30:00,0.024,10411105,PBCC
1355,21-Nov-2013,20:00:00,-0.088,10411105,PBCC
1356,21-Nov-2013,20:30:00,-0.283,10411105,PBCC
1357,21-Nov-2013,21:00:00,-0.283,10411105,PBCC
1358,21-Nov-2013,21:30:00,-0.199,10411105,PBCC
1359,21-Nov-2013,22:00:00,-0.088,10411105,PBCC
1360,21-Nov-2013,22:30:00,0.079,10411105,PBCC
1361,21-Nov-2013,23:00:00,0.135,10411105,PBCC
1362,21-Nov-2013,23:30:00,0.218,10411105,PBCC
1363,22-Nov-2013,0:00:00,0.273,10411105,PBCC
1364,22-Nov-2013,0:30:00,0.356,10411105,PBCC
1365,22-Nov-2013,1:00:00,0.384,10411105,PBCC
1366,22-Nov-2013,1:30:00,0.384,10411105,PBCC
1367,22-Nov-2013,2:00:00,0.577,10411105,PBCC
1368,22-Nov-2013,2:30:00,0.797,10411105,PBCC
1369,22-Nov-2013,3:00:00,1.071,10411105,PBCC
1370,22-Nov-2013,3:30:00,1.398,10411105,PBCC
1371,22-Nov-2013,4:00:00,1.561,10411105,PBCC
1372,22-Nov-2013,4:30:00,1.643,10411105,PBCC
1373,22-Nov-2013,5:00:00,1.697,10411105,PBCC
1374,22-Nov-2013,5:30:00,1.670,10411105,PBCC
1375,22-Nov-2013,6:00:00,1.615,10411105,PBCC
1376,22-Nov-2013,6:30:00,1.480,10411105,PBCC
1377,22-Nov-2013,7:00:00,1.453,10411105,PBCC
1378,22-Nov-2013,7:30:00,1.453,10411105,PBCC
1379,22-Nov-2013,8:00:00,1.507,10411105,PBCC
1380,22-Nov-2013,8:30:00,1.588,10411105,PBCC
1381,22-Nov-2013,9:00:00,1.778,10411105,PBCC
1382,22-Nov-2013,9:30:00,2.021,10411105,PBCC
1383,22-Nov-2013,10:00:00,2.289,10411105,PBCC
1384,22-Nov-2013,10:30:00,2.584,10411105,PBCC
1385,22-Nov-2013,11:00:00,2.903,10411105,PBCC
1386,22-Nov-2013,11:30:00,3.221,10411105,PBCC
1387,22-Nov-2013,12:00:00,3.406,10411105,PBCC
1388,22-Nov-2013,12:30:00,3.854,10411105,PBCC
1389,22-Nov-2013,13:00:00,4.063,10411105,PBCC
1390,22-Nov-2013,13:30:00,4.350,10411105,PBCC
1391,22-Nov-2013,14:00:00,4.506,10411105,PBCC
1392,22-Nov-2013,14:30:00,4.999,10411105,PBCC
1393,22-Nov-2013,15:00:00,5.847,10411105,PBCC
1394,22-Nov-2013,15:30:00,6.000,10411105,PBCC
1395,22-Nov-2013,16:00:00,5.949,10411105,PBCC
1396,22-Nov-2013,16:30:00,6.026,10411105,PBCC
1397,22-Nov-2013,17:00:00,5.642,10411105,PBCC
1398,22-Nov-2013,17:30:00,5.231,10411105,PBCC
1399,22-Nov-2013,18:00:00,4.895,10411105,PBCC
1400,22-Nov-2013,18:30:00,4.636,10411105,PBCC
1401,22-Nov-2013,19:00:00,4.558,10411105,PBCC
1402,22-Nov-2013,19:30:00,4.428,10411105,PBCC
1403,22-Nov-2013,20:00:00,4.428,10411105,PBCC
1404,22-Nov-2013,20:30:00,4.402,10411105,PBCC
1405,22-Nov-2013,21:00:00,4.454,10411105,PBCC
1406,22-Nov-2013,21:30:00,4.584,10411105,PBCC
1407,22-Nov-2013,22:00:00,4.869,10411105,PBCC
1408,22-Nov-2013,22:30:00,5.565,10411105,PBCC
1409,22-Nov-2013,23:00:00,5.821,10411105,PBCC
1410,22-Nov-2013,23:30:00,5.898,10411105,PBCC
1411,23-Nov-2013,0:00:00,5.872,10411105,PBCC
1412,23-Nov-2013,0:30:00,6.230,10411105,PBCC
1413,23-Nov-2013,1:00:00,6.357,10411105,PBCC
1414,23-Nov-2013,1:30:00,6.864,10411105,PBCC
1415,23-Nov-2013,2:00:00,6.535,10411105,PBCC
1416,23-Nov-2013,2:30:00,5.745,10411105,PBCC
1417,23-Nov-2013,3:00:00,5.360,10411105,PBCC
1418,23-Nov-2013,3:30:00,4.895,10411105,PBCC
1419,23-Nov-2013,4:00:00,4.740,10411105,PBCC
1420,23-Nov-2013,4:30:00,4.402,10411105,PBCC
1421,23-Nov-2013,5:00:00,4.037,10411105,PBCC
1422,23-Nov-2013,5:30:00,3.354,10411105,PBCC
1423,23-Nov-2013,6:00:00,2.903,10411105,PBCC
1424,23-Nov-2013,6:30:00,2.316,10411105,PBCC
1425,23-Nov-2013,7:00:00,1.588,10411105,PBCC
1426,23-Nov-2013,7:30:00,1.071,10411105,PBCC
1427,23-Nov-2013,8:00:00,0.522,10411105,PBCC
1428,23-Nov-2013,8:30:00,0.632,10411105,PBCC
1429,23-Nov-2013,9:00:00,0.770,10411105,PBCC
1430,23-Nov-2013,9:30:00,1.153,10411105,PBCC
1431,23-Nov-2013,10:00:00,1.425,10411105,PBCC
1432,23-Nov-2013,10:30:00,1.724,10411105,PBCC
1433,23-Nov-2013,11:00:00,2.209,10411105,PBCC
1434,23-Nov-2013,11:30:00,2.530,10411105,PBCC
1435,23-Nov-2013,12:00:00,2.930,10411105,PBCC
1436,23-Nov-2013,12:30:00,3.354,10411105,PBCC
1437,23-Nov-2013,13:00:00,3.168,10411105,PBCC
1438,23-Nov-2013,13:30:00,3.722,10411105,PBCC
1439,23-Nov-2013,14:00:00,3.854,10411105,PBCC
1440,23-Nov-2013,14:30:00,3.958,10411105,PBCC
1441,23-Nov-2013,15:00:00,4.063,10411105,PBCC
1442,23-Nov-2013,15:30:00,3.512,10411105,PBCC
1443,23-Nov-2013,16:00:00,2.637,10411105,PBCC
1444,23-Nov-2013,16:30:00,2.047,10411105,PBCC
1445,23-Nov-2013,17:00:00,1.480,10411105,PBCC
1446,23-Nov-2013,17:30:00,0.989,10411105,PBCC
1447,23-Nov-2013,18:00:00,0.273,10411105,PBCC
1448,23-Nov-2013,18:30:00,-0.367,10411105,PBCC
1449,23-Nov-2013,19:00:00,0.770,10411105,PBCC
1450,23-Nov-2013,19:30:00,1.017,10411105,PBCC
1451,23-Nov-2013,20:00:00,0.522,10411105,PBCC
1452,23-Nov-2013,20:30:00,-0.032,10411105,PBCC
1453,23-Nov-2013,21:00:00,-0.902,10411105,PBCC
1454,23-Nov-2013,21:30:00,-0.986,10411105,PBCC
1455,23-Nov-2013,22:00:00,-2.305,10411105,PBCC
1456,23-Nov-2013,22:30:00,-2.218,10411105,PBCC
1457,23-Nov-2013,23:00:00,-2.363,10411105,PBCC
1458,23-Nov-2013,23:30:00,-2.566,10411105,PBCC
1459,24-Nov-2013,0:00:00,-2.918,10411105,PBCC
1460,24-Nov-2013,0:30:00,-3.035,10411105,PBCC
1461,24-Nov-2013,1:00:00,-3.094,10411105,PBCC
1462,24-Nov-2013,1:30:00,-3.271,10411105,PBCC
1463,24-Nov-2013,2:00:00,-4.712,10411105,PBCC
1464,24-Nov-2013,2:30:00,-5.295,10411105,PBCC
1465,24-Nov-2013,3:00:00,-5.326,10411105,PBCC
1466,24-Nov-2013,3:30:00,-5.357,10411105,PBCC
1467,24-Nov-2013,4:00:00,-5.449,10411105,PBCC
1468,24-Nov-2013,4:30:00,-5.667,10411105,PBCC
1469,24-Nov-2013,5:00:00,-5.667,10411105,PBCC
1470,24-Nov-2013,5:30:00,-5.979,10411105,PBCC
1471,24-Nov-2013,6:00:00,-6.105,10411105,PBCC
1472,24-Nov-2013,6:30:00,-6.325,10411105,PBCC
1473,24-Nov-2013,7:00:00,-6.483,10411105,PBCC
1474,24-Nov-2013,7:30:00,-7.155,10411105,PBCC
1475,24-Nov-2013,8:00:00,-7.381,10411105,PBCC
1476,24-Nov-2013,8:30:00,-7.771,10411105,PBCC
