Date ,Time,Water Temp C,Water Logger ID,SiteID
6-Jul-2013,12:00:00,20.960,736946,PBCC
6-Jul-2013,12:30:00,21.130,736947,PBCC
6-Jul-2013,13:00:00,21.460,736948,PBCC
6-Jul-2013,13:30:00,21.790,736949,PBCC
6-Jul-2013,14:00:00,21.790,736950,PBCC
6-Jul-2013,14:30:00,21.790,736951,PBCC
6-Jul-2013,15:00:00,22.130,736952,PBCC
6-Jul-2013,15:30:00,22.290,736953,PBCC
6-Jul-2013,16:00:00,22.460,736954,PBCC
6-Jul-2013,16:30:00,22.460,736955,PBCC
6-Jul-2013,17:00:00,22.630,736956,PBCC
6-Jul-2013,17:30:00,22.630,736957,PBCC
6-Jul-2013,18:00:00,22.630,736958,PBCC
6-Jul-2013,18:30:00,22.630,736959,PBCC
6-Jul-2013,19:00:00,22.460,736960,PBCC
6-Jul-2013,19:30:00,22.460,736961,PBCC
6-Jul-2013,20:00:00,22.290,736962,PBCC
6-Jul-2013,20:30:00,22.130,736963,PBCC
6-Jul-2013,21:00:00,21.960,736964,PBCC
6-Jul-2013,21:30:00,21.790,736965,PBCC
6-Jul-2013,22:00:00,21.630,736966,PBCC
6-Jul-2013,22:30:00,21.460,736967,PBCC
6-Jul-2013,23:00:00,21.290,736968,PBCC
6-Jul-2013,23:30:00,21.130,736969,PBCC
7-Jul-2013,0:00:00,20.960,736970,PBCC
7-Jul-2013,0:30:00,20.960,736971,PBCC
7-Jul-2013,1:00:00,20.790,736972,PBCC
7-Jul-2013,1:30:00,20.630,736973,PBCC
7-Jul-2013,2:00:00,20.470,736974,PBCC
7-Jul-2013,2:30:00,20.310,736975,PBCC
7-Jul-2013,3:00:00,20.140,736976,PBCC
7-Jul-2013,3:30:00,19.980,736977,PBCC
7-Jul-2013,4:00:00,19.980,736978,PBCC
7-Jul-2013,4:30:00,19.820,736979,PBCC
7-Jul-2013,5:00:00,19.660,736980,PBCC
7-Jul-2013,5:30:00,19.500,736981,PBCC
7-Jul-2013,6:00:00,19.500,736982,PBCC
7-Jul-2013,6:30:00,19.340,736983,PBCC
7-Jul-2013,7:00:00,19.340,736984,PBCC
7-Jul-2013,7:30:00,19.180,736985,PBCC
7-Jul-2013,8:00:00,19.180,736986,PBCC
7-Jul-2013,8:30:00,19.180,736987,PBCC
7-Jul-2013,9:00:00,19.180,736988,PBCC
7-Jul-2013,9:30:00,19.180,736989,PBCC
7-Jul-2013,10:00:00,19.340,736990,PBCC
7-Jul-2013,10:30:00,19.500,736991,PBCC
7-Jul-2013,11:00:00,19.500,736992,PBCC
7-Jul-2013,11:30:00,19.660,736993,PBCC
7-Jul-2013,12:00:00,19.820,736994,PBCC
7-Jul-2013,12:30:00,20.140,736995,PBCC
7-Jul-2013,13:00:00,20.470,736996,PBCC
7-Jul-2013,13:30:00,20.790,736997,PBCC
7-Jul-2013,14:00:00,20.960,736998,PBCC
7-Jul-2013,14:30:00,21.130,736999,PBCC
7-Jul-2013,15:00:00,21.290,737000,PBCC
7-Jul-2013,15:30:00,21.290,737001,PBCC
7-Jul-2013,16:00:00,21.290,737002,PBCC
7-Jul-2013,16:30:00,21.290,737003,PBCC
7-Jul-2013,17:00:00,21.290,737004,PBCC
7-Jul-2013,17:30:00,21.130,737005,PBCC
7-Jul-2013,18:00:00,21.130,737006,PBCC
7-Jul-2013,18:30:00,20.960,737007,PBCC
7-Jul-2013,19:00:00,20.960,737008,PBCC
7-Jul-2013,19:30:00,20.790,737009,PBCC
7-Jul-2013,20:00:00,20.630,737010,PBCC
7-Jul-2013,20:30:00,20.470,737011,PBCC
7-Jul-2013,21:00:00,20.310,737012,PBCC
7-Jul-2013,21:30:00,20.140,737013,PBCC
7-Jul-2013,22:00:00,20.140,737014,PBCC
7-Jul-2013,22:30:00,19.980,737015,PBCC
7-Jul-2013,23:00:00,19.980,737016,PBCC
7-Jul-2013,23:30:00,19.820,737017,PBCC
8-Jul-2013,0:00:00,19.660,737018,PBCC
8-Jul-2013,0:30:00,19.660,737019,PBCC
8-Jul-2013,1:00:00,19.500,737020,PBCC
8-Jul-2013,1:30:00,19.340,737021,PBCC
8-Jul-2013,2:00:00,19.340,737022,PBCC
8-Jul-2013,2:30:00,19.180,737023,PBCC
8-Jul-2013,3:00:00,19.180,737024,PBCC
8-Jul-2013,3:30:00,19.020,737025,PBCC
8-Jul-2013,4:00:00,19.020,737026,PBCC
8-Jul-2013,4:30:00,18.860,737027,PBCC
8-Jul-2013,5:00:00,18.690,737028,PBCC
8-Jul-2013,5:30:00,18.690,737029,PBCC
8-Jul-2013,6:00:00,18.530,737030,PBCC
8-Jul-2013,6:30:00,18.530,737031,PBCC
8-Jul-2013,7:00:00,18.370,737032,PBCC
8-Jul-2013,7:30:00,18.370,737033,PBCC
8-Jul-2013,8:00:00,18.370,737034,PBCC
8-Jul-2013,8:30:00,18.370,737035,PBCC
8-Jul-2013,9:00:00,18.370,737036,PBCC
8-Jul-2013,9:30:00,18.370,737037,PBCC
8-Jul-2013,10:00:00,18.530,737038,PBCC
8-Jul-2013,10:30:00,18.690,737039,PBCC
8-Jul-2013,11:00:00,18.860,737040,PBCC
8-Jul-2013,11:30:00,19.020,737041,PBCC
8-Jul-2013,12:00:00,19.340,737042,PBCC
8-Jul-2013,12:30:00,19.660,737043,PBCC
8-Jul-2013,13:00:00,19.980,737044,PBCC
8-Jul-2013,13:30:00,20.310,737045,PBCC
8-Jul-2013,14:00:00,20.630,737046,PBCC
8-Jul-2013,14:30:00,20.960,737047,PBCC
8-Jul-2013,15:00:00,21.130,737048,PBCC
8-Jul-2013,15:30:00,21.460,737049,PBCC
8-Jul-2013,16:00:00,21.460,737050,PBCC
8-Jul-2013,16:30:00,21.630,737051,PBCC
8-Jul-2013,17:00:00,21.460,737052,PBCC
8-Jul-2013,17:30:00,21.460,737053,PBCC
8-Jul-2013,18:00:00,21.460,737054,PBCC
8-Jul-2013,18:30:00,21.460,737055,PBCC
8-Jul-2013,19:00:00,21.290,737056,PBCC
8-Jul-2013,19:30:00,21.290,737057,PBCC
8-Jul-2013,20:00:00,21.130,737058,PBCC
8-Jul-2013,20:30:00,20.960,737059,PBCC
8-Jul-2013,21:00:00,20.790,737060,PBCC
8-Jul-2013,21:30:00,20.790,737061,PBCC
8-Jul-2013,22:00:00,20.470,737062,PBCC
8-Jul-2013,22:30:00,20.470,737063,PBCC
8-Jul-2013,23:00:00,20.310,737064,PBCC
8-Jul-2013,23:30:00,20.140,737065,PBCC
9-Jul-2013,0:00:00,19.980,737066,PBCC
9-Jul-2013,0:30:00,19.980,737067,PBCC
9-Jul-2013,1:00:00,19.820,737068,PBCC
9-Jul-2013,1:30:00,19.660,737069,PBCC
9-Jul-2013,2:00:00,19.660,737070,PBCC
9-Jul-2013,2:30:00,19.500,737071,PBCC
9-Jul-2013,3:00:00,19.500,737072,PBCC
9-Jul-2013,3:30:00,19.340,737073,PBCC
9-Jul-2013,4:00:00,19.340,737074,PBCC
9-Jul-2013,4:30:00,19.180,737075,PBCC
9-Jul-2013,5:00:00,19.180,737076,PBCC
9-Jul-2013,5:30:00,19.020,737077,PBCC
9-Jul-2013,6:00:00,18.860,737078,PBCC
9-Jul-2013,6:30:00,18.860,737079,PBCC
9-Jul-2013,7:00:00,18.860,737080,PBCC
9-Jul-2013,7:30:00,18.690,737081,PBCC
9-Jul-2013,8:00:00,18.690,737082,PBCC
9-Jul-2013,8:30:00,18.690,737083,PBCC
9-Jul-2013,9:00:00,18.690,737084,PBCC
9-Jul-2013,9:30:00,18.690,737085,PBCC
9-Jul-2013,10:00:00,18.530,737086,PBCC
9-Jul-2013,10:30:00,18.690,737087,PBCC
9-Jul-2013,11:00:00,18.690,737088,PBCC
9-Jul-2013,11:30:00,18.690,737089,PBCC
9-Jul-2013,12:00:00,18.690,737090,PBCC
9-Jul-2013,12:30:00,18.860,737091,PBCC
9-Jul-2013,13:00:00,18.860,737092,PBCC
9-Jul-2013,13:30:00,18.860,737093,PBCC
9-Jul-2013,14:00:00,18.860,737094,PBCC
9-Jul-2013,14:30:00,18.860,737095,PBCC
9-Jul-2013,15:00:00,19.020,737096,PBCC
9-Jul-2013,15:30:00,19.020,737097,PBCC
9-Jul-2013,16:00:00,19.020,737098,PBCC
9-Jul-2013,16:30:00,19.020,737099,PBCC
9-Jul-2013,17:00:00,19.020,737100,PBCC
9-Jul-2013,17:30:00,19.020,737101,PBCC
9-Jul-2013,18:00:00,19.020,737102,PBCC
9-Jul-2013,18:30:00,19.020,737103,PBCC
9-Jul-2013,19:00:00,19.020,737104,PBCC
9-Jul-2013,19:30:00,19.020,737105,PBCC
9-Jul-2013,20:00:00,19.020,737106,PBCC
9-Jul-2013,20:30:00,18.860,737107,PBCC
9-Jul-2013,21:00:00,18.860,737108,PBCC
9-Jul-2013,21:30:00,18.690,737109,PBCC
9-Jul-2013,22:00:00,18.690,737110,PBCC
9-Jul-2013,22:30:00,18.690,737111,PBCC
9-Jul-2013,23:00:00,18.530,737112,PBCC
9-Jul-2013,23:30:00,18.370,737113,PBCC
10-Jul-2013,0:00:00,18.370,737114,PBCC
10-Jul-2013,0:30:00,18.370,737115,PBCC
10-Jul-2013,1:00:00,18.370,737116,PBCC
10-Jul-2013,1:30:00,18.210,737117,PBCC
10-Jul-2013,2:00:00,18.210,737118,PBCC
10-Jul-2013,2:30:00,18.210,737119,PBCC
10-Jul-2013,3:00:00,18.040,737120,PBCC
10-Jul-2013,3:30:00,18.040,737121,PBCC
10-Jul-2013,4:00:00,18.040,737122,PBCC
10-Jul-2013,4:30:00,17.880,737123,PBCC
10-Jul-2013,5:00:00,17.880,737124,PBCC
10-Jul-2013,5:30:00,17.880,737125,PBCC
10-Jul-2013,6:00:00,17.880,737126,PBCC
10-Jul-2013,6:30:00,17.880,737127,PBCC
10-Jul-2013,7:00:00,17.720,737128,PBCC
10-Jul-2013,7:30:00,17.720,737129,PBCC
10-Jul-2013,8:00:00,17.720,737130,PBCC
10-Jul-2013,8:30:00,17.720,737131,PBCC
10-Jul-2013,9:00:00,17.720,737132,PBCC
10-Jul-2013,9:30:00,17.720,737133,PBCC
10-Jul-2013,10:00:00,17.880,737134,PBCC
10-Jul-2013,10:30:00,17.880,737135,PBCC
10-Jul-2013,11:00:00,18.210,737136,PBCC
10-Jul-2013,11:30:00,18.370,737137,PBCC
10-Jul-2013,12:00:00,18.370,737138,PBCC
10-Jul-2013,12:30:00,18.530,737139,PBCC
10-Jul-2013,13:00:00,18.690,737140,PBCC
10-Jul-2013,13:30:00,18.860,737141,PBCC
10-Jul-2013,14:00:00,19.020,737142,PBCC
10-Jul-2013,14:30:00,19.340,737143,PBCC
10-Jul-2013,15:00:00,19.340,737144,PBCC
10-Jul-2013,15:30:00,19.500,737145,PBCC
10-Jul-2013,16:00:00,19.660,737146,PBCC
10-Jul-2013,16:30:00,19.660,737147,PBCC
10-Jul-2013,17:00:00,19.660,737148,PBCC
10-Jul-2013,17:30:00,19.660,737149,PBCC
10-Jul-2013,18:00:00,19.660,737150,PBCC
10-Jul-2013,18:30:00,19.660,737151,PBCC
10-Jul-2013,19:00:00,19.660,737152,PBCC
10-Jul-2013,19:30:00,19.500,737153,PBCC
10-Jul-2013,20:00:00,19.500,737154,PBCC
10-Jul-2013,20:30:00,19.500,737155,PBCC
10-Jul-2013,21:00:00,19.340,737156,PBCC
10-Jul-2013,21:30:00,19.180,737157,PBCC
10-Jul-2013,22:00:00,19.180,737158,PBCC
10-Jul-2013,22:30:00,19.180,737159,PBCC
10-Jul-2013,23:00:00,19.020,737160,PBCC
10-Jul-2013,23:30:00,19.020,737161,PBCC
11-Jul-2013,0:00:00,18.860,737162,PBCC
11-Jul-2013,0:30:00,18.860,737163,PBCC
11-Jul-2013,1:00:00,18.860,737164,PBCC
11-Jul-2013,1:30:00,18.690,737165,PBCC
11-Jul-2013,2:00:00,18.690,737166,PBCC
11-Jul-2013,2:30:00,18.690,737167,PBCC
11-Jul-2013,3:00:00,18.530,737168,PBCC
11-Jul-2013,3:30:00,18.530,737169,PBCC
11-Jul-2013,4:00:00,18.530,737170,PBCC
11-Jul-2013,4:30:00,18.370,737171,PBCC
11-Jul-2013,5:00:00,18.370,737172,PBCC
11-Jul-2013,5:30:00,18.370,737173,PBCC
11-Jul-2013,6:00:00,18.210,737174,PBCC
11-Jul-2013,6:30:00,18.210,737175,PBCC
11-Jul-2013,7:00:00,18.210,737176,PBCC
11-Jul-2013,7:30:00,18.210,737177,PBCC
11-Jul-2013,8:00:00,18.210,737178,PBCC
11-Jul-2013,8:30:00,18.210,737179,PBCC
11-Jul-2013,9:00:00,18.210,737180,PBCC
11-Jul-2013,9:30:00,18.210,737181,PBCC
11-Jul-2013,10:00:00,18.210,737182,PBCC
11-Jul-2013,10:30:00,18.210,737183,PBCC
11-Jul-2013,11:00:00,18.210,737184,PBCC
11-Jul-2013,11:30:00,18.370,737185,PBCC
11-Jul-2013,12:00:00,18.530,737186,PBCC
11-Jul-2013,12:30:00,18.530,737187,PBCC
11-Jul-2013,13:00:00,18.690,737188,PBCC
11-Jul-2013,13:30:00,18.860,737189,PBCC
11-Jul-2013,14:00:00,19.020,737190,PBCC
11-Jul-2013,14:30:00,19.180,737191,PBCC
11-Jul-2013,15:00:00,19.340,737192,PBCC
11-Jul-2013,15:30:00,19.500,737193,PBCC
11-Jul-2013,16:00:00,19.500,737194,PBCC
11-Jul-2013,16:30:00,19.660,737195,PBCC
11-Jul-2013,17:00:00,19.660,737196,PBCC
11-Jul-2013,17:30:00,19.820,737197,PBCC
11-Jul-2013,18:00:00,19.820,737198,PBCC
11-Jul-2013,18:30:00,19.820,737199,PBCC
11-Jul-2013,19:00:00,19.660,737200,PBCC
11-Jul-2013,19:30:00,19.660,737201,PBCC
11-Jul-2013,20:00:00,19.660,737202,PBCC
11-Jul-2013,20:30:00,19.500,737203,PBCC
11-Jul-2013,21:00:00,19.500,737204,PBCC
11-Jul-2013,21:30:00,19.340,737205,PBCC
11-Jul-2013,22:00:00,19.180,737206,PBCC
11-Jul-2013,22:30:00,19.180,737207,PBCC
11-Jul-2013,23:00:00,19.020,737208,PBCC
11-Jul-2013,23:30:00,18.860,737209,PBCC
12-Jul-2013,0:00:00,18.860,737210,PBCC
12-Jul-2013,0:30:00,18.690,737211,PBCC
12-Jul-2013,1:00:00,18.530,737212,PBCC
12-Jul-2013,1:30:00,18.530,737213,PBCC
12-Jul-2013,2:00:00,18.370,737214,PBCC
12-Jul-2013,2:30:00,18.210,737215,PBCC
12-Jul-2013,3:00:00,18.210,737216,PBCC
12-Jul-2013,3:30:00,18.040,737217,PBCC
12-Jul-2013,4:00:00,17.880,737218,PBCC
12-Jul-2013,4:30:00,17.880,737219,PBCC
12-Jul-2013,5:00:00,17.720,737220,PBCC
12-Jul-2013,5:30:00,17.720,737221,PBCC
12-Jul-2013,6:00:00,17.560,737222,PBCC
12-Jul-2013,6:30:00,17.560,737223,PBCC
12-Jul-2013,7:00:00,17.410,737224,PBCC
12-Jul-2013,7:30:00,17.410,737225,PBCC
12-Jul-2013,8:00:00,17.410,737226,PBCC
12-Jul-2013,8:30:00,17.410,737227,PBCC
12-Jul-2013,9:00:00,17.410,737228,PBCC
12-Jul-2013,9:30:00,17.410,737229,PBCC
12-Jul-2013,10:00:00,17.560,737230,PBCC
12-Jul-2013,10:30:00,17.720,737231,PBCC
12-Jul-2013,11:00:00,17.880,737232,PBCC
12-Jul-2013,11:30:00,18.040,737233,PBCC
12-Jul-2013,12:00:00,18.370,737234,PBCC
12-Jul-2013,12:30:00,18.530,737235,PBCC
12-Jul-2013,13:00:00,19.020,737236,PBCC
12-Jul-2013,13:30:00,19.340,737237,PBCC
12-Jul-2013,14:00:00,19.660,737238,PBCC
12-Jul-2013,14:30:00,19.980,737239,PBCC
12-Jul-2013,15:00:00,19.980,737240,PBCC
12-Jul-2013,15:30:00,20.310,737241,PBCC
12-Jul-2013,16:00:00,20.310,737242,PBCC
12-Jul-2013,16:30:00,20.470,737243,PBCC
12-Jul-2013,17:00:00,20.310,737244,PBCC
12-Jul-2013,17:30:00,20.310,737245,PBCC
12-Jul-2013,18:00:00,20.140,737246,PBCC
12-Jul-2013,18:30:00,20.140,737247,PBCC
12-Jul-2013,19:00:00,19.980,737248,PBCC
12-Jul-2013,19:30:00,19.820,737249,PBCC
12-Jul-2013,20:00:00,19.660,737250,PBCC
12-Jul-2013,20:30:00,19.500,737251,PBCC
12-Jul-2013,21:00:00,19.340,737252,PBCC
12-Jul-2013,21:30:00,19.180,737253,PBCC
12-Jul-2013,22:00:00,19.180,737254,PBCC
12-Jul-2013,22:30:00,18.860,737255,PBCC
12-Jul-2013,23:00:00,18.860,737256,PBCC
12-Jul-2013,23:30:00,18.690,737257,PBCC
13-Jul-2013,0:00:00,18.530,737258,PBCC
13-Jul-2013,0:30:00,18.370,737259,PBCC
13-Jul-2013,1:00:00,18.210,737260,PBCC
13-Jul-2013,1:30:00,18.040,737261,PBCC
13-Jul-2013,2:00:00,18.040,737262,PBCC
13-Jul-2013,2:30:00,17.880,737263,PBCC
13-Jul-2013,3:00:00,17.720,737264,PBCC
13-Jul-2013,3:30:00,17.720,737265,PBCC
13-Jul-2013,4:00:00,17.560,737266,PBCC
13-Jul-2013,4:30:00,17.560,737267,PBCC
13-Jul-2013,5:00:00,17.410,737268,PBCC
13-Jul-2013,5:30:00,17.410,737269,PBCC
13-Jul-2013,6:00:00,17.240,737270,PBCC
13-Jul-2013,6:30:00,17.240,737271,PBCC
13-Jul-2013,7:00:00,17.080,737272,PBCC
13-Jul-2013,7:30:00,17.080,737273,PBCC
13-Jul-2013,8:00:00,17.080,737274,PBCC
13-Jul-2013,8:30:00,17.080,737275,PBCC
13-Jul-2013,9:00:00,17.080,737276,PBCC
13-Jul-2013,9:30:00,16.930,737277,PBCC
13-Jul-2013,10:00:00,16.930,737278,PBCC
13-Jul-2013,10:30:00,17.080,737279,PBCC
13-Jul-2013,11:00:00,17.080,737280,PBCC
13-Jul-2013,11:30:00,17.080,737281,PBCC
13-Jul-2013,12:00:00,17.240,737282,PBCC
13-Jul-2013,12:30:00,17.240,737283,PBCC
13-Jul-2013,13:00:00,17.240,737284,PBCC
13-Jul-2013,13:30:00,17.410,737285,PBCC
13-Jul-2013,14:00:00,17.410,737286,PBCC
13-Jul-2013,14:30:00,17.410,737287,PBCC
13-Jul-2013,15:00:00,17.560,737288,PBCC
13-Jul-2013,15:30:00,17.560,737289,PBCC
13-Jul-2013,16:00:00,17.560,737290,PBCC
13-Jul-2013,16:30:00,17.720,737291,PBCC
13-Jul-2013,17:00:00,17.720,737292,PBCC
13-Jul-2013,17:30:00,17.720,737293,PBCC
13-Jul-2013,18:00:00,17.720,737294,PBCC
13-Jul-2013,18:30:00,17.720,737295,PBCC
13-Jul-2013,19:00:00,17.720,737296,PBCC
13-Jul-2013,19:30:00,17.720,737297,PBCC
13-Jul-2013,20:00:00,17.720,737298,PBCC
13-Jul-2013,20:30:00,17.720,737299,PBCC
13-Jul-2013,21:00:00,17.560,737300,PBCC
13-Jul-2013,21:30:00,17.560,737301,PBCC
13-Jul-2013,22:00:00,17.560,737302,PBCC
13-Jul-2013,22:30:00,17.410,737303,PBCC
13-Jul-2013,23:00:00,17.410,737304,PBCC
13-Jul-2013,23:30:00,17.410,737305,PBCC
14-Jul-2013,0:00:00,17.410,737306,PBCC
14-Jul-2013,0:30:00,17.240,737307,PBCC
14-Jul-2013,1:00:00,17.240,737308,PBCC
14-Jul-2013,1:30:00,17.240,737309,PBCC
14-Jul-2013,2:00:00,17.240,737310,PBCC
14-Jul-2013,2:30:00,17.080,737311,PBCC
14-Jul-2013,3:00:00,17.080,737312,PBCC
14-Jul-2013,3:30:00,17.080,737313,PBCC
14-Jul-2013,4:00:00,17.080,737314,PBCC
14-Jul-2013,4:30:00,17.080,737315,PBCC
14-Jul-2013,5:00:00,17.080,737316,PBCC
14-Jul-2013,5:30:00,16.930,737317,PBCC
14-Jul-2013,6:00:00,16.930,737318,PBCC
14-Jul-2013,6:30:00,16.930,737319,PBCC
14-Jul-2013,7:00:00,16.930,737320,PBCC
14-Jul-2013,7:30:00,16.930,737321,PBCC
14-Jul-2013,8:00:00,16.930,737322,PBCC
14-Jul-2013,8:30:00,17.080,737323,PBCC
14-Jul-2013,9:00:00,17.080,737324,PBCC
14-Jul-2013,9:30:00,17.240,737325,PBCC
14-Jul-2013,10:00:00,17.410,737326,PBCC
14-Jul-2013,10:30:00,17.560,737327,PBCC
14-Jul-2013,11:00:00,17.880,737328,PBCC
14-Jul-2013,11:30:00,18.210,737329,PBCC
14-Jul-2013,12:00:00,18.530,737330,PBCC
14-Jul-2013,12:30:00,18.860,737331,PBCC
14-Jul-2013,13:00:00,19.180,737332,PBCC
14-Jul-2013,13:30:00,19.500,737333,PBCC
14-Jul-2013,14:00:00,19.660,737334,PBCC
14-Jul-2013,14:30:00,19.660,737335,PBCC
14-Jul-2013,15:00:00,19.820,737336,PBCC
14-Jul-2013,15:30:00,19.820,737337,PBCC
14-Jul-2013,16:00:00,19.980,737338,PBCC
14-Jul-2013,16:30:00,20.140,737339,PBCC
14-Jul-2013,17:00:00,20.140,737340,PBCC
14-Jul-2013,17:30:00,20.140,737341,PBCC
14-Jul-2013,18:00:00,20.140,737342,PBCC
14-Jul-2013,18:30:00,20.140,737343,PBCC
14-Jul-2013,19:00:00,20.140,737344,PBCC
14-Jul-2013,19:30:00,19.980,737345,PBCC
14-Jul-2013,20:00:00,19.980,737346,PBCC
14-Jul-2013,20:30:00,19.820,737347,PBCC
14-Jul-2013,21:00:00,19.820,737348,PBCC
14-Jul-2013,21:30:00,19.660,737349,PBCC
14-Jul-2013,22:00:00,19.660,737350,PBCC
14-Jul-2013,22:30:00,19.500,737351,PBCC
14-Jul-2013,23:00:00,19.500,737352,PBCC
14-Jul-2013,23:30:00,19.340,737353,PBCC
15-Jul-2013,0:00:00,19.180,737354,PBCC
15-Jul-2013,0:30:00,19.180,737355,PBCC
15-Jul-2013,1:00:00,19.020,737356,PBCC
15-Jul-2013,1:30:00,18.860,737357,PBCC
15-Jul-2013,2:00:00,18.860,737358,PBCC
15-Jul-2013,2:30:00,18.690,737359,PBCC
15-Jul-2013,3:00:00,18.690,737360,PBCC
15-Jul-2013,3:30:00,18.530,737361,PBCC
15-Jul-2013,4:00:00,18.370,737362,PBCC
15-Jul-2013,4:30:00,18.370,737363,PBCC
15-Jul-2013,5:00:00,18.210,737364,PBCC
15-Jul-2013,5:30:00,18.040,737365,PBCC
15-Jul-2013,6:00:00,18.040,737366,PBCC
15-Jul-2013,6:30:00,18.040,737367,PBCC
15-Jul-2013,7:00:00,18.040,737368,PBCC
15-Jul-2013,7:30:00,17.880,737369,PBCC
15-Jul-2013,8:00:00,17.880,737370,PBCC
15-Jul-2013,8:30:00,17.880,737371,PBCC
15-Jul-2013,9:00:00,17.880,737372,PBCC
15-Jul-2013,9:30:00,18.040,737373,PBCC
15-Jul-2013,10:00:00,18.040,737374,PBCC
15-Jul-2013,10:30:00,18.210,737375,PBCC
15-Jul-2013,11:00:00,18.370,737376,PBCC
15-Jul-2013,11:30:00,18.530,737377,PBCC
15-Jul-2013,12:00:00,18.860,737378,PBCC
15-Jul-2013,12:30:00,19.180,737379,PBCC
15-Jul-2013,13:00:00,19.500,737380,PBCC
15-Jul-2013,13:30:00,19.820,737381,PBCC
15-Jul-2013,14:00:00,20.140,737382,PBCC
15-Jul-2013,14:30:00,20.310,737383,PBCC
15-Jul-2013,15:00:00,20.630,737384,PBCC
15-Jul-2013,15:30:00,20.960,737385,PBCC
15-Jul-2013,16:00:00,21.130,737386,PBCC
15-Jul-2013,16:30:00,21.130,737387,PBCC
15-Jul-2013,17:00:00,21.290,737388,PBCC
15-Jul-2013,17:30:00,21.290,737389,PBCC
15-Jul-2013,18:00:00,21.290,737390,PBCC
15-Jul-2013,18:30:00,21.290,737391,PBCC
15-Jul-2013,19:00:00,21.290,737392,PBCC
15-Jul-2013,19:30:00,21.130,737393,PBCC
15-Jul-2013,20:00:00,20.960,737394,PBCC
15-Jul-2013,20:30:00,20.960,737395,PBCC
15-Jul-2013,21:00:00,20.790,737396,PBCC
15-Jul-2013,21:30:00,20.630,737397,PBCC
15-Jul-2013,22:00:00,20.470,737398,PBCC
15-Jul-2013,22:30:00,20.310,737399,PBCC
15-Jul-2013,23:00:00,20.140,737400,PBCC
15-Jul-2013,23:30:00,19.980,737401,PBCC
16-Jul-2013,0:00:00,19.820,737402,PBCC
16-Jul-2013,0:30:00,19.660,737403,PBCC
16-Jul-2013,1:00:00,19.660,737404,PBCC
16-Jul-2013,1:30:00,19.500,737405,PBCC
16-Jul-2013,2:00:00,19.500,737406,PBCC
16-Jul-2013,2:30:00,19.340,737407,PBCC
16-Jul-2013,3:00:00,19.180,737408,PBCC
16-Jul-2013,3:30:00,18.860,737409,PBCC
16-Jul-2013,4:00:00,18.860,737410,PBCC
16-Jul-2013,4:30:00,18.690,737411,PBCC
16-Jul-2013,5:00:00,18.690,737412,PBCC
16-Jul-2013,5:30:00,18.530,737413,PBCC
16-Jul-2013,6:00:00,18.370,737414,PBCC
16-Jul-2013,6:30:00,18.210,737415,PBCC
16-Jul-2013,7:00:00,18.210,737416,PBCC
16-Jul-2013,7:30:00,18.040,737417,PBCC
16-Jul-2013,8:00:00,18.040,737418,PBCC
16-Jul-2013,8:30:00,18.040,737419,PBCC
16-Jul-2013,9:00:00,18.040,737420,PBCC
16-Jul-2013,9:30:00,18.040,737421,PBCC
16-Jul-2013,10:00:00,18.210,737422,PBCC
16-Jul-2013,10:30:00,18.370,737423,PBCC
16-Jul-2013,11:00:00,18.690,737424,PBCC
16-Jul-2013,11:30:00,18.860,737425,PBCC
16-Jul-2013,12:00:00,19.180,737426,PBCC
16-Jul-2013,12:30:00,19.500,737427,PBCC
16-Jul-2013,13:00:00,19.820,737428,PBCC
16-Jul-2013,13:30:00,20.140,737429,PBCC
16-Jul-2013,14:00:00,20.630,737430,PBCC
16-Jul-2013,14:30:00,20.630,737431,PBCC
16-Jul-2013,15:00:00,20.960,737432,PBCC
16-Jul-2013,15:30:00,21.130,737433,PBCC
16-Jul-2013,16:00:00,21.290,737434,PBCC
16-Jul-2013,16:30:00,21.460,737435,PBCC
16-Jul-2013,17:00:00,21.290,737436,PBCC
16-Jul-2013,17:30:00,21.460,737437,PBCC
16-Jul-2013,18:00:00,21.290,737438,PBCC
16-Jul-2013,18:30:00,21.290,737439,PBCC
16-Jul-2013,19:00:00,21.130,737440,PBCC
16-Jul-2013,19:30:00,21.130,737441,PBCC
16-Jul-2013,20:00:00,20.960,737442,PBCC
16-Jul-2013,20:30:00,20.790,737443,PBCC
16-Jul-2013,21:00:00,20.630,737444,PBCC
16-Jul-2013,21:30:00,20.630,737445,PBCC
16-Jul-2013,22:00:00,20.470,737446,PBCC
16-Jul-2013,22:30:00,20.310,737447,PBCC
16-Jul-2013,23:00:00,20.140,737448,PBCC
16-Jul-2013,23:30:00,19.980,737449,PBCC
17-Jul-2013,0:00:00,19.820,737450,PBCC
17-Jul-2013,0:30:00,19.820,737451,PBCC
17-Jul-2013,1:00:00,19.660,737452,PBCC
17-Jul-2013,1:30:00,19.500,737453,PBCC
17-Jul-2013,2:00:00,19.340,737454,PBCC
17-Jul-2013,2:30:00,19.180,737455,PBCC
17-Jul-2013,3:00:00,19.020,737456,PBCC
17-Jul-2013,3:30:00,19.020,737457,PBCC
17-Jul-2013,4:00:00,18.860,737458,PBCC
17-Jul-2013,4:30:00,18.690,737459,PBCC
17-Jul-2013,5:00:00,18.690,737460,PBCC
17-Jul-2013,5:30:00,18.530,737461,PBCC
17-Jul-2013,6:00:00,18.370,737462,PBCC
