GageID,SiteID,Date.Time,Water.Temp.C,Water.Temp.C_cd,Discharge.ft3.s,Discharge.ft3.s_cd,Water.Level.ft,Water.Level.ft_cd,SpecCond,SpecCond_cd,DO,DO_cd,pH,pH_cd,Turb,Turb_cd,99133,99133_cd
02035000,02035000,2017-02-01 04:15:00,5.5,P,7270,P,4.26,P,132,P,12.3,P,7.7,P,9.4,P,0.55,P
02035000,02035000,2017-02-01 04:30:00,5.5,P,7250,P,4.25,P,132,P,12.3,P,7.7,P,9.3,P,0.55,P
02035000,02035000,2017-02-01 04:45:00,5.5,P,7250,P,4.25,P,133,P,12.3,P,7.7,P,9.5,P,0.55,P
02035000,02035000,2017-02-01 05:00:00,5.5,P,7230,P,4.24,P,132,P,12.3,P,7.7,P,9.4,P,0.55,P
02035000,02035000,2017-02-01 05:15:00,5.5,P,7230,P,4.24,P,132,P,12.3,P,7.7,P,9.6,P,0.55,P
02035000,02035000,2017-02-01 05:30:00,5.5,P,7230,P,4.24,P,133,P,12.2,P,7.7,P,9.2,P,0.55,P
02035000,02035000,2017-02-01 05:45:00,5.5,P,7230,P,4.24,P,133,P,12.3,P,7.7,P,9.4,P,0.55,P
02035000,02035000,2017-02-01 06:00:00,5.5,P,7210,P,4.23,P,132,P,12.3,P,7.7,P,9.2,P,0.55,P
02035000,02035000,2017-02-01 06:15:00,5.5,P,7210,P,4.23,P,133,P,12.3,P,7.7,P,9.9,P,0.55,P
02035000,02035000,2017-02-01 06:30:00,5.5,P,7180,P,4.22,P,133,P,12.3,P,7.7,P,9.4,P,0.55,P
02035000,02035000,2017-02-01 06:45:00,5.5,P,7180,P,4.22,P,133,P,12.3,P,7.7,P,9.3,P,0.55,P
02035000,02035000,2017-02-01 07:00:00,5.5,P,7180,P,4.22,P,133,P,12.2,P,7.7,P,9.3,P,0.55,P
02035000,02035000,2017-02-01 07:15:00,5.5,P,7160,P,4.21,P,133,P,12.2,P,7.7,P,9.4,P,0.55,P
02035000,02035000,2017-02-01 07:30:00,5.5,P,7160,P,4.21,P,133,P,12.2,P,7.7,P,9.1,P,0.54,P
02035000,02035000,2017-02-01 07:45:00,5.4,P,7140,P,4.2,P,133,P,12.2,P,7.7,P,8.9,P,0.54,P
02035000,02035000,2017-02-01 08:00:00,5.4,P,7140,P,4.2,P,133,P,12.2,P,7.7,P,8.9,P,0.54,P
02035000,02035000,2017-02-01 08:15:00,5.4,P,7140,P,4.2,P,133,P,12.2,P,7.7,P,9.4,P,0.54,P
02035000,02035000,2017-02-01 08:30:00,5.4,P,7120,P,4.19,P,133,P,12.2,P,7.7,P,9.1,P,0.54,P
02035000,02035000,2017-02-01 08:45:00,5.4,P,7120,P,4.19,P,133,P,12.2,P,7.7,P,9.1,P,0.54,P
02035000,02035000,2017-02-01 09:00:00,5.4,P,7100,P,4.18,P,133,P,12.2,P,7.7,P,9.3,P,0.54,P
02035000,02035000,2017-02-01 09:15:00,5.4,P,7100,P,4.18,P,133,P,12.2,P,7.7,P,8.6,P,0.54,P
02035000,02035000,2017-02-01 09:30:00,5.4,P,7100,P,4.18,P,133,P,12.2,P,7.7,P,8.8,P,0.54,P
02035000,02035000,2017-02-01 09:45:00,5.4,P,7080,P,4.17,P,133,P,12.2,P,7.7,P,9,P,0.54,P
02035000,02035000,2017-02-01 10:00:00,5.4,P,7080,P,4.17,P,133,P,12.2,P,7.7,P,8.7,P,0.54,P
02035000,02035000,2017-02-01 10:15:00,5.4,P,7060,P,4.16,P,134,P,12.2,P,7.7,P,8.5,P,0.54,P
02035000,02035000,2017-02-01 10:30:00,5.4,P,7060,P,4.16,P,134,P,12.2,P,7.7,P,8.4,P,0.54,P
02035000,02035000,2017-02-01 10:45:00,5.5,P,7060,P,4.16,P,134,P,12.2,P,7.7,P,8.4,P,0.54,P
02035000,02035000,2017-02-01 11:00:00,5.5,P,7060,P,4.16,P,134,P,12.3,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-01 11:15:00,5.5,P,7030,P,4.15,P,134,P,12.3,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-01 11:30:00,5.5,P,7030,P,4.15,P,134,P,12.2,P,7.7,P,8.4,P,0.54,P
02035000,02035000,2017-02-01 11:45:00,5.5,P,7010,P,4.14,P,134,P,12.3,P,7.7,P,8.4,P,0.54,P
02035000,02035000,2017-02-01 12:00:00,5.6,P,7010,P,4.14,P,134,P,12.3,P,7.7,P,8.8,P,0.54,P
02035000,02035000,2017-02-01 12:15:00,5.6,P,6990,P,4.13,P,134,P,12.3,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-01 12:30:00,5.6,P,6990,P,4.13,P,134,P,12.3,P,7.7,P,8.6,P,0.54,P
02035000,02035000,2017-02-01 12:45:00,5.7,P,6990,P,4.13,P,134,P,12.3,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-01 13:00:00,5.7,P,6970,P,4.12,P,134,P,12.3,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-01 13:15:00,5.7,P,6970,P,4.12,P,134,P,12.3,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-01 13:30:00,5.7,P,6950,P,4.11,P,134,P,12.3,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-01 13:45:00,5.7,P,6930,P,4.1,P,134,P,12.3,P,7.7,P,8.9,P,0.54,P
02035000,02035000,2017-02-01 14:00:00,5.7,P,6910,P,4.09,P,134,P,12.3,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-01 14:15:00,5.8,P,6910,P,4.09,P,134,P,12.3,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-01 14:30:00,5.8,P,6880,P,4.08,P,134,P,12.3,P,7.7,P,8.7,P,0.54,P
02035000,02035000,2017-02-01 14:45:00,5.8,P,6860,P,4.07,P,134,P,12.3,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-01 15:00:00,5.8,P,6860,P,4.07,P,134,P,12.3,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-01 15:15:00,5.8,P,6860,P,4.07,P,134,P,12.3,P,7.7,P,7.7,P,0.54,P
02035000,02035000,2017-02-01 15:30:00,5.8,P,6840,P,4.06,P,134,P,12.3,P,7.7,P,7.7,P,0.54,P
02035000,02035000,2017-02-01 15:45:00,5.8,P,6860,P,4.07,P,134,P,12.3,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-01 16:00:00,5.8,P,6840,P,4.06,P,135,P,12.3,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-01 16:15:00,5.9,P,6840,P,4.06,P,135,P,12.3,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-01 16:30:00,5.9,P,6820,P,4.05,P,135,P,12.3,P,7.7,P,7.7,P,0.54,P
02035000,02035000,2017-02-01 16:45:00,5.9,P,6820,P,4.05,P,135,P,12.3,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-01 17:00:00,5.9,P,6800,P,4.04,P,135,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 17:15:00,5.9,P,6780,P,4.03,P,135,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 17:30:00,5.9,P,6780,P,4.03,P,135,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 17:45:00,5.9,P,6760,P,4.02,P,135,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 18:00:00,5.9,P,6760,P,4.02,P,135,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 18:15:00,5.8,P,6740,P,4.01,P,135,P,12.3,P,7.7,P,7.6,P,0.54,P
02035000,02035000,2017-02-01 18:30:00,5.8,P,6740,P,4.01,P,135,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 18:45:00,5.8,P,6720,P,4,P,135,P,12.3,P,7.7,P,7.9,P,0.54,P
02035000,02035000,2017-02-01 19:00:00,5.8,P,6720,P,4,P,135,P,12.3,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-01 19:15:00,5.8,P,6700,P,3.99,P,135,P,12.3,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-01 19:30:00,5.8,P,6680,P,3.98,P,135,P,12.3,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-01 19:45:00,5.8,P,6680,P,3.98,P,135,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 20:00:00,5.8,P,6660,P,3.97,P,135,P,12.3,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-01 20:15:00,5.8,P,6660,P,3.97,P,135,P,12.3,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-01 20:30:00,5.8,P,6660,P,3.97,P,135,P,12.3,P,7.7,P,7.9,P,0.54,P
02035000,02035000,2017-02-01 20:45:00,5.8,P,6640,P,3.96,P,135,P,12.3,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-01 21:00:00,5.8,P,6640,P,3.96,P,135,P,12.3,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-01 21:15:00,5.8,P,6620,P,3.95,P,136,P,12.3,P,7.7,P,7.7,P,0.54,P
02035000,02035000,2017-02-01 21:30:00,5.8,P,6620,P,3.95,P,136,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 21:45:00,5.8,P,6620,P,3.95,P,136,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 22:00:00,5.8,P,6620,P,3.95,P,136,P,12.3,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-01 22:15:00,5.8,P,6620,P,3.95,P,136,P,12.3,P,7.7,P,7.7,P,0.54,P
02035000,02035000,2017-02-01 22:30:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-01 22:45:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-01 23:00:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-01 23:15:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-01 23:30:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-01 23:45:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-02 00:00:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,7.6,P,0.54,P
02035000,02035000,2017-02-02 00:15:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-02 00:30:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-02 00:45:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-02 01:00:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-02 01:15:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-02 01:30:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-02 01:45:00,5.8,P,6590,P,3.94,P,136,P,12.3,P,7.7,P,8.7,P,0.54,P
02035000,02035000,2017-02-02 02:00:00,5.8,P,6590,P,3.94,P,136,P,12.2,P,7.7,P,8.8,P,0.54,P
02035000,02035000,2017-02-02 02:15:00,5.8,P,6590,P,3.94,P,136,P,12.2,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-02 02:30:00,5.9,P,6620,P,3.95,P,136,P,12.2,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-02 02:45:00,5.9,P,6590,P,3.94,P,136,P,12.2,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-02 03:00:00,5.9,P,6620,P,3.95,P,136,P,12.2,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-02 03:15:00,5.9,P,6590,P,3.94,P,136,P,12.2,P,7.7,P,8.3,P,0.54,P
02035000,02035000,2017-02-02 03:30:00,5.9,P,6590,P,3.94,P,136,P,12.2,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-02 03:45:00,5.9,P,6590,P,3.94,P,136,P,12.2,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-02 04:00:00,5.9,P,6590,P,3.94,P,136,P,12.2,P,7.7,P,8.4,P,0.54,P
02035000,02035000,2017-02-02 04:15:00,5.9,P,6570,P,3.93,P,136,P,12.2,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-02 04:30:00,5.8,P,6570,P,3.93,P,136,P,12.2,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-02 04:45:00,5.8,P,6570,P,3.93,P,136,P,12.2,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-02 05:00:00,5.8,P,6570,P,3.93,P,137,P,12.2,P,7.7,P,8.2,P,0.54,P
02035000,02035000,2017-02-02 05:15:00,5.8,P,6550,P,3.92,P,137,P,12.2,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-02 05:30:00,5.8,P,6550,P,3.92,P,137,P,12.2,P,7.7,P,8,P,0.54,P
02035000,02035000,2017-02-02 05:45:00,5.8,P,6550,P,3.92,P,137,P,12.2,P,7.7,P,7.5,P,0.54,P
02035000,02035000,2017-02-02 06:00:00,5.8,P,6530,P,3.91,P,137,P,12.2,P,7.7,P,7.3,P,0.54,P
02035000,02035000,2017-02-02 06:15:00,5.8,P,6530,P,3.91,P,137,P,12.2,P,7.7,P,8.1,P,0.54,P
02035000,02035000,2017-02-02 06:30:00,5.8,P,6530,P,3.91,P,137,P,12.2,P,7.7,P,7.9,P,0.54,P
02035000,02035000,2017-02-02 06:45:00,5.8,P,6510,P,3.9,P,137,P,12.2,P,7.7,P,7.5,P,0.54,P
02035000,02035000,2017-02-02 07:00:00,5.8,P,6510,P,3.9,P,137,P,12.2,P,7.7,P,7.4,P,0.54,P
02035000,02035000,2017-02-02 07:15:00,5.8,P,6510,P,3.9,P,137,P,12.2,P,7.7,P,7.5,P,0.54,P
02035000,02035000,2017-02-02 07:30:00,5.8,P,6490,P,3.89,P,137,P,12.2,P,7.7,P,7.6,P,0.54,P
02035000,02035000,2017-02-02 07:45:00,5.8,P,6490,P,3.89,P,137,P,12.2,P,7.7,P,7.7,P,0.54,P
02035000,02035000,2017-02-02 08:00:00,5.8,P,6470,P,3.88,P,137,P,12.2,P,7.7,P,7.5,P,0.54,P
02035000,02035000,2017-02-02 08:15:00,5.8,P,6450,P,3.87,P,137,P,12.2,P,7.7,P,7.5,P,0.54,P
02035000,02035000,2017-02-02 08:30:00,5.8,P,6450,P,3.87,P,137,P,12.2,P,7.7,P,7.3,P,0.54,P
02035000,02035000,2017-02-02 08:45:00,5.8,P,6430,P,3.86,P,137,P,12.2,P,7.7,P,7.8,P,0.54,P
02035000,02035000,2017-02-02 09:00:00,5.8,P,6430,P,3.86,P,137,P,12.2,P,7.7,P,7.6,P,0.54,P
02035000,02035000,2017-02-02 09:15:00,5.8,P,6410,P,3.85,P,137,P,12.2,P,7.7,P,7.7,P,0.54,P
02035000,02035000,2017-02-02 09:30:00,5.8,P,6390,P,3.84,P,137,P,12.2,P,7.7,P,7.4,P,0.54,P
02035000,02035000,2017-02-02 09:45:00,5.8,P,6390,P,3.84,P,137,P,12.2,P,7.7,P,7.3,P,0.54,P
02035000,02035000,2017-02-02 10:00:00,5.8,P,6370,P,3.83,P,137,P,12.2,P,7.7,P,7.2,P,0.54,P
02035000,02035000,2017-02-02 10:15:00,5.8,P,6370,P,3.83,P,137,P,12.2,P,7.7,P,6.8,P,0.54,P
02035000,02035000,2017-02-02 10:30:00,5.8,P,6350,P,3.82,P,137,P,12.2,P,7.7,P,7.4,P,0.54,P
02035000,02035000,2017-02-02 10:45:00,5.8,P,6350,P,3.82,P,137,P,12.2,P,7.7,P,7,P,0.54,P
02035000,02035000,2017-02-02 11:00:00,5.8,P,6330,P,3.81,P,137,P,12.2,P,7.7,P,6.9,P,0.54,P
02035000,02035000,2017-02-02 11:15:00,5.9,P,6310,P,3.8,P,137,P,12.2,P,7.7,P,6.9,P,0.54,P
02035000,02035000,2017-02-02 11:30:00,5.9,P,6310,P,3.8,P,137,P,12.2,P,7.7,P,6.8,P,0.54,P
02035000,02035000,2017-02-02 11:45:00,5.9,P,6290,P,3.79,P,137,P,12.2,P,7.7,P,6.8,P,0.54,P
02035000,02035000,2017-02-02 12:00:00,5.9,P,6270,P,3.78,P,137,P,12.2,P,7.7,P,6.8,P,0.54,P
02035000,02035000,2017-02-02 12:15:00,5.9,P,6210,P,3.75,P,138,P,12.2,P,7.7,P,7.1,P,0.54,P
02035000,02035000,2017-02-02 12:30:00,5.9,P,6210,P,3.75,P,138,P,12.2,P,7.7,P,6.8,P,0.54,P
02035000,02035000,2017-02-02 12:45:00,6,P,6210,P,3.75,P,138,P,12.2,P,7.7,P,6.8,P,0.54,P
02035000,02035000,2017-02-02 13:00:00,6,P,6190,P,3.74,P,138,P,12.2,P,7.7,P,6.5,P,0.54,P
02035000,02035000,2017-02-02 13:15:00,6,P,6190,P,3.74,P,138,P,12.2,P,7.7,P,6.8,P,0.54,P
02035000,02035000,2017-02-02 13:30:00,6.1,P,6210,P,3.75,P,138,P,12.2,P,7.7,P,6.9,P,0.54,P
02035000,02035000,2017-02-02 13:45:00,6.1,P,6190,P,3.74,P,138,P,12.2,P,7.7,P,6.6,P,0.55,P
02035000,02035000,2017-02-02 14:00:00,6.1,P,6190,P,3.74,P,138,P,12.2,P,7.7,P,6.6,P,0.55,P
02035000,02035000,2017-02-02 14:15:00,6.2,P,6170,P,3.73,P,138,P,12.2,P,7.7,P,6.8,P,0.55,P
02035000,02035000,2017-02-02 14:30:00,6.3,P,6130,P,3.71,P,138,P,12.2,P,7.7,P,6.7,P,0.55,P
02035000,02035000,2017-02-02 14:45:00,6.3,P,6130,P,3.71,P,138,P,12.2,P,7.7,P,6.6,P,0.55,P
02035000,02035000,2017-02-02 15:00:00,6.4,P,6130,P,3.71,P,138,P,12.2,P,7.7,P,6.5,P,0.55,P
02035000,02035000,2017-02-02 15:15:00,6.4,P,6110,P,3.7,P,138,P,12.2,P,7.7,P,6.8,P,0.55,P
02035000,02035000,2017-02-02 15:30:00,6.4,P,6090,P,3.69,P,138,P,12.2,P,7.7,P,6.4,P,0.55,P
02035000,02035000,2017-02-02 15:45:00,6.4,P,6090,P,3.69,P,138,P,12.2,P,7.7,P,6.3,P,0.55,P
02035000,02035000,2017-02-02 16:00:00,6.4,P,6070,P,3.68,P,138,P,12.2,P,7.7,P,6.3,P,0.55,P
02035000,02035000,2017-02-02 16:15:00,6.5,P,6070,P,3.68,P,138,P,12.2,P,7.7,P,6.5,P,0.55,P
02035000,02035000,2017-02-02 16:30:00,6.5,P,6070,P,3.68,P,138,P,12.2,P,7.7,P,6.4,P,0.55,P
02035000,02035000,2017-02-02 16:45:00,6.5,P,6050,P,3.67,P,138,P,12.2,P,7.7,P,6.6,P,0.55,P
02035000,02035000,2017-02-02 17:00:00,6.5,P,6050,P,3.67,P,138,P,12.2,P,7.7,P,6.4,P,0.55,P
02035000,02035000,2017-02-02 17:15:00,6.5,P,6030,P,3.66,P,138,P,12.2,P,7.7,P,6.3,P,0.55,P
02035000,02035000,2017-02-02 17:30:00,6.4,P,6030,P,3.66,P,138,P,12.2,P,7.7,P,6.4,P,0.55,P
02035000,02035000,2017-02-02 17:45:00,6.4,P,6010,P,3.65,P,138,P,12.2,P,7.7,P,6.2,P,0.55,P
02035000,02035000,2017-02-02 18:00:00,6.4,P,5990,P,3.64,P,138,P,12.1,P,7.7,P,6.1,P,0.55,P
02035000,02035000,2017-02-02 18:15:00,6.4,P,5990,P,3.64,P,138,P,12.2,P,7.7,P,6.5,P,0.55,P
02035000,02035000,2017-02-02 18:30:00,6.3,P,5990,P,3.64,P,138,P,12.2,P,7.7,P,6.3,P,0.55,P
02035000,02035000,2017-02-02 18:45:00,6.3,P,5970,P,3.63,P,138,P,12.2,P,7.7,P,6.5,P,0.55,P
02035000,02035000,2017-02-02 19:00:00,6.3,P,5970,P,3.63,P,138,P,12.2,P,7.7,P,6.4,P,0.55,P
02035000,02035000,2017-02-02 19:15:00,6.3,P,5950,P,3.62,P,138,P,12.2,P,7.7,P,6.7,P,0.55,P
02035000,02035000,2017-02-02 19:30:00,6.2,P,5950,P,3.62,P,138,P,12.2,P,7.7,P,6.7,P,0.56,P
02035000,02035000,2017-02-02 19:45:00,6.2,P,5930,P,3.61,P,138,P,12.2,P,7.7,P,6.9,P,0.56,P
02035000,02035000,2017-02-02 20:00:00,6.2,P,5930,P,3.61,P,138,P,12.2,P,7.7,P,7.2,P,0.56,P
02035000,02035000,2017-02-02 20:15:00,6.2,P,5930,P,3.61,P,138,P,12.2,P,7.7,P,6.9,P,0.56,P
02035000,02035000,2017-02-02 20:30:00,6.1,P,5910,P,3.6,P,138,P,12.2,P,7.7,P,7.2,P,0.56,P
02035000,02035000,2017-02-02 20:45:00,6.1,P,5890,P,3.59,P,138,P,12.2,P,7.7,P,6.9,P,0.56,P
02035000,02035000,2017-02-02 21:00:00,6.1,P,5890,P,3.59,P,138,P,12.2,P,7.7,P,7.2,P,0.56,P
02035000,02035000,2017-02-02 21:15:00,6.1,P,5870,P,3.58,P,138,P,12.2,P,7.7,P,7.7,P,0.56,P
02035000,02035000,2017-02-02 21:30:00,6.1,P,5870,P,3.58,P,138,P,12.2,P,7.7,P,7.1,P,0.56,P
02035000,02035000,2017-02-02 21:45:00,6.1,P,5850,P,3.57,P,138,P,12.2,P,7.7,P,7,P,0.56,P
02035000,02035000,2017-02-02 22:00:00,6.1,P,5850,P,3.57,P,138,P,12.2,P,7.7,P,7.2,P,0.56,P
02035000,02035000,2017-02-02 22:15:00,6,P,5830,P,3.56,P,138,P,12.2,P,7.7,P,7.4,P,0.56,P
02035000,02035000,2017-02-02 22:30:00,6,P,5830,P,3.56,P,138,P,12.2,P,7.7,P,7.3,P,0.56,P
02035000,02035000,2017-02-02 22:45:00,6,P,5810,P,3.55,P,138,P,12.2,P,7.7,P,7.3,P,0.56,P
02035000,02035000,2017-02-02 23:00:00,6,P,5810,P,3.55,P,138,P,12.2,P,7.7,P,7.3,P,0.56,P
02035000,02035000,2017-02-02 23:15:00,6,P,5790,P,3.54,P,138,P,12.2,P,7.7,P,7.2,P,0.56,P
02035000,02035000,2017-02-02 23:30:00,6,P,5770,P,3.53,P,138,P,12.2,P,7.7,P,7,P,0.56,P
02035000,02035000,2017-02-02 23:45:00,6,P,5770,P,3.53,P,138,P,12.2,P,7.7,P,7,P,0.56,P
02035000,02035000,2017-02-03 00:00:00,6,P,5730,P,3.51,P,138,P,12.2,P,7.7,P,7.1,P,0.56,P
02035000,02035000,2017-02-03 00:15:00,5.9,P,5750,P,3.52,P,138,P,12.2,P,7.7,P,7,P,0.56,P
02035000,02035000,2017-02-03 00:30:00,5.9,P,5730,P,3.51,P,138,P,12.2,P,7.7,P,7.2,P,0.56,P
02035000,02035000,2017-02-03 00:45:00,5.9,P,5730,P,3.51,P,138,P,12.2,P,7.7,P,6.8,P,0.56,P
02035000,02035000,2017-02-03 01:00:00,5.9,P,5710,P,3.5,P,137,P,12.2,P,7.7,P,6.6,P,0.56,P
02035000,02035000,2017-02-03 01:15:00,5.9,P,5710,P,3.5,P,137,P,12.2,P,7.7,P,6.8,P,0.56,P
02035000,02035000,2017-02-03 01:30:00,5.9,P,5690,P,3.49,P,137,P,12.2,P,7.7,P,6.8,P,0.56,P
02035000,02035000,2017-02-03 01:45:00,5.8,P,5690,P,3.49,P,138,P,12.2,P,7.7,P,6.7,P,0.56,P
02035000,02035000,2017-02-03 02:00:00,5.8,P,5690,P,3.49,P,137,P,12.2,P,7.7,P,6.4,P,0.56,P
02035000,02035000,2017-02-03 02:15:00,5.8,P,5690,P,3.49,P,137,P,12.2,P,7.7,P,6.3,P,0.55,P
02035000,02035000,2017-02-03 02:30:00,5.8,P,5670,P,3.48,P,137,P,12.2,P,7.7,P,6.7,P,0.55,P
02035000,02035000,2017-02-03 02:45:00,5.8,P,5670,P,3.48,P,137,P,12.2,P,7.7,P,6.7,P,0.55,P
02035000,02035000,2017-02-03 03:00:00,5.8,P,5670,P,3.48,P,137,P,12.2,P,7.7,P,6.3,P,0.55,P
02035000,02035000,2017-02-03 03:15:00,5.7,P,5670,P,3.48,P,137,P,12.2,P,7.7,P,6.7,P,0.55,P
02035000,02035000,2017-02-03 03:30:00,5.7,P,5650,P,3.47,P,137,P,12.2,P,7.7,P,6.6,P,0.55,P
02035000,02035000,2017-02-03 03:45:00,5.7,P,5650,P,3.47,P,137,P,12.2,P,7.7,P,6.8,P,0.55,P
