Date,Time,Water Temp C,Water RowID,SiteID,Water LoggerID,Date Time
24-Jun-13,02:00,21.724,,HRCC,9734130,2013-06-24 02:00
24-Jun-13,02:30,21.604,,HRCC,9734130,2013-06-24 02:30
24-Jun-13,03:00,21.485,,HRCC,9734130,2013-06-24 03:00
24-Jun-13,03:30,21.366,,HRCC,9734130,2013-06-24 03:30
24-Jun-13,04:00,21.246,,HRCC,9734130,2013-06-24 04:00
24-Jun-13,04:30,21.127,,HRCC,9734130,2013-06-24 04:30
24-Jun-13,05:00,21.008,,HRCC,9734130,2013-06-24 05:00
24-Jun-13,05:30,20.889,,HRCC,9734130,2013-06-24 05:30
24-Jun-13,06:00,20.77,,HRCC,9734130,2013-06-24 06:00
24-Jun-13,06:30,20.674,,HRCC,9734130,2013-06-24 06:30
24-Jun-13,07:00,20.579,,HRCC,9734130,2013-06-24 07:00
24-Jun-13,07:30,20.531,,HRCC,9734130,2013-06-24 07:30
24-Jun-13,08:00,20.531,,HRCC,9734130,2013-06-24 08:00
24-Jun-13,08:30,20.555,,HRCC,9734130,2013-06-24 08:30
24-Jun-13,09:00,20.579,,HRCC,9734130,2013-06-24 09:00
24-Jun-13,09:30,20.65,,HRCC,9734130,2013-06-24 09:30
24-Jun-13,10:00,20.77,,HRCC,9734130,2013-06-24 10:00
24-Jun-13,10:30,20.913,,HRCC,9734130,2013-06-24 10:30
24-Jun-13,11:00,21.032,,HRCC,9734130,2013-06-24 11:00
24-Jun-13,11:30,21.294,,HRCC,9734130,2013-06-24 11:30
24-Jun-13,12:00,21.676,,HRCC,9734130,2013-06-24 12:00
24-Jun-13,12:30,22.058,,HRCC,9734130,2013-06-24 12:30
24-Jun-13,13:00,22.465,,HRCC,9734130,2013-06-24 13:00
24-Jun-13,13:30,22.848,,HRCC,9734130,2013-06-24 13:30
24-Jun-13,14:00,23.184,,HRCC,9734130,2013-06-24 14:00
24-Jun-13,14:30,23.424,,HRCC,9734130,2013-06-24 14:30
24-Jun-13,15:00,23.665,,HRCC,9734130,2013-06-24 15:00
24-Jun-13,15:30,23.905,,HRCC,9734130,2013-06-24 15:30
24-Jun-13,16:00,24.002,,HRCC,9734130,2013-06-24 16:00
24-Jun-13,16:30,24.05,,HRCC,9734130,2013-06-24 16:30
24-Jun-13,17:00,24.122,,HRCC,9734130,2013-06-24 17:00
24-Jun-13,17:30,24.171,,HRCC,9734130,2013-06-24 17:30
24-Jun-13,18:00,24.146,,HRCC,9734130,2013-06-24 18:00
24-Jun-13,18:30,24.026,,HRCC,9734130,2013-06-24 18:30
24-Jun-13,19:00,23.833,,HRCC,9734130,2013-06-24 19:00
24-Jun-13,19:30,23.641,,HRCC,9734130,2013-06-24 19:30
24-Jun-13,20:00,23.472,,HRCC,9734130,2013-06-24 20:00
24-Jun-13,20:30,23.328,,HRCC,9734130,2013-06-24 20:30
24-Jun-13,21:00,23.232,,HRCC,9734130,2013-06-24 21:00
24-Jun-13,21:30,23.136,,HRCC,9734130,2013-06-24 21:30
24-Jun-13,22:00,23.04,,HRCC,9734130,2013-06-24 22:00
24-Jun-13,22:30,22.944,,HRCC,9734130,2013-06-24 22:30
24-Jun-13,23:00,22.824,,HRCC,9734130,2013-06-24 23:00
24-Jun-13,23:30,22.705,,HRCC,9734130,2013-06-24 23:30
25-Jun-13,00:00,22.585,,HRCC,9734130,2013-06-25 00:00
25-Jun-13,00:30,22.465,,HRCC,9734130,2013-06-25 00:30
25-Jun-13,01:00,22.345,,HRCC,9734130,2013-06-25 01:00
25-Jun-13,01:30,22.25,,HRCC,9734130,2013-06-25 01:30
25-Jun-13,02:00,22.13,,HRCC,9734130,2013-06-25 02:00
25-Jun-13,02:30,22.034,,HRCC,9734130,2013-06-25 02:30
25-Jun-13,03:00,21.915,,HRCC,9734130,2013-06-25 03:00
25-Jun-13,03:30,21.795,,HRCC,9734130,2013-06-25 03:30
25-Jun-13,04:00,21.652,,HRCC,9734130,2013-06-25 04:00
25-Jun-13,04:30,21.509,,HRCC,9734130,2013-06-25 04:30
25-Jun-13,05:00,21.342,,HRCC,9734130,2013-06-25 05:00
25-Jun-13,05:30,21.175,,HRCC,9734130,2013-06-25 05:30
25-Jun-13,06:00,21.008,,HRCC,9734130,2013-06-25 06:00
25-Jun-13,06:30,20.865,,HRCC,9734130,2013-06-25 06:30
25-Jun-13,07:00,20.746,,HRCC,9734130,2013-06-25 07:00
25-Jun-13,07:30,20.65,,HRCC,9734130,2013-06-25 07:30
25-Jun-13,08:00,20.579,,HRCC,9734130,2013-06-25 08:00
25-Jun-13,08:30,20.531,,HRCC,9734130,2013-06-25 08:30
25-Jun-13,09:00,20.507,,HRCC,9734130,2013-06-25 09:00
25-Jun-13,09:30,20.555,,HRCC,9734130,2013-06-25 09:30
25-Jun-13,10:00,20.627,,HRCC,9734130,2013-06-25 10:00
25-Jun-13,10:30,20.746,,HRCC,9734130,2013-06-25 10:30
25-Jun-13,11:00,20.913,,HRCC,9734130,2013-06-25 11:00
25-Jun-13,11:30,21.127,,HRCC,9734130,2013-06-25 11:30
25-Jun-13,12:00,21.413,,HRCC,9734130,2013-06-25 12:00
25-Jun-13,12:30,21.772,,HRCC,9734130,2013-06-25 12:30
25-Jun-13,13:00,22.154,,HRCC,9734130,2013-06-25 13:00
25-Jun-13,13:30,22.513,,HRCC,9734130,2013-06-25 13:30
25-Jun-13,14:00,22.8,,HRCC,9734130,2013-06-25 14:00
25-Jun-13,14:30,23.064,,HRCC,9734130,2013-06-25 14:30
25-Jun-13,15:00,23.28,,HRCC,9734130,2013-06-25 15:00
25-Jun-13,15:30,23.472,,HRCC,9734130,2013-06-25 15:30
25-Jun-13,16:00,23.569,,HRCC,9734130,2013-06-25 16:00
25-Jun-13,16:30,23.737,,HRCC,9734130,2013-06-25 16:30
25-Jun-13,17:00,23.785,,HRCC,9734130,2013-06-25 17:00
25-Jun-13,17:30,23.857,,HRCC,9734130,2013-06-25 17:30
25-Jun-13,18:00,23.809,,HRCC,9734130,2013-06-25 18:00
25-Jun-13,18:30,23.521,,HRCC,9734130,2013-06-25 18:30
25-Jun-13,19:00,23.448,,HRCC,9734130,2013-06-25 19:00
25-Jun-13,19:30,23.304,,HRCC,9734130,2013-06-25 19:30
25-Jun-13,20:00,23.112,,HRCC,9734130,2013-06-25 20:00
25-Jun-13,20:30,22.944,,HRCC,9734130,2013-06-25 20:30
25-Jun-13,21:00,22.776,,HRCC,9734130,2013-06-25 21:00
25-Jun-13,21:30,22.609,,HRCC,9734130,2013-06-25 21:30
25-Jun-13,22:00,22.441,,HRCC,9734130,2013-06-25 22:00
25-Jun-13,22:30,22.298,,HRCC,9734130,2013-06-25 22:30
25-Jun-13,23:00,22.178,,HRCC,9734130,2013-06-25 23:00
25-Jun-13,23:30,22.082,,HRCC,9734130,2013-06-25 23:30
26-Jun-13,00:00,22.011,,HRCC,9734130,2013-06-26 00:00
