Water RowID,Date, Time,Water Temp C,SiteID,Water LoggerID,Date Time
2955,19-Dec-12,04:00:00,3.248,PBCC,10000520,2012-12-19 04:00
2956,19-Dec-12,04:30:00,3.248,PBCC,10000520,2012-12-19 04:30
2957,19-Dec-12,05:00:00,3.221,PBCC,10000520,2012-12-19 05:00
2958,19-Dec-12,05:30:00,3.168,PBCC,10000520,2012-12-19 05:30
2959,19-Dec-12,06:00:00,3.168,PBCC,10000520,2012-12-19 06:00
2960,19-Dec-12,06:30:00,3.168,PBCC,10000520,2012-12-19 06:30
2961,19-Dec-12,07:00:00,3.168,PBCC,10000520,2012-12-19 07:00
2962,19-Dec-12,07:30:00,3.168,PBCC,10000520,2012-12-19 07:30
2963,19-Dec-12,08:00:00,3.168,PBCC,10000520,2012-12-19 08:00
2964,19-Dec-12,08:30:00,3.168,PBCC,10000520,2012-12-19 08:30
2965,19-Dec-12,09:00:00,3.195,PBCC,10000520,2012-12-19 09:00
2966,19-Dec-12,09:30:00,3.221,PBCC,10000520,2012-12-19 09:30
2967,19-Dec-12,10:00:00,3.274,PBCC,10000520,2012-12-19 10:00
2968,19-Dec-12,10:30:00,3.274,PBCC,10000520,2012-12-19 10:30
2969,19-Dec-12,11:00:00,3.354,PBCC,10000520,2012-12-19 11:00
2970,19-Dec-12,11:30:00,3.406,PBCC,10000520,2012-12-19 11:30
2971,19-Dec-12,12:00:00,3.485,PBCC,10000520,2012-12-19 12:00
2972,19-Dec-12,12:30:00,3.538,PBCC,10000520,2012-12-19 12:30
2973,19-Dec-12,13:00:00,3.643,PBCC,10000520,2012-12-19 13:00
2974,19-Dec-12,13:30:00,3.722,PBCC,10000520,2012-12-19 13:30
2975,19-Dec-12,14:00:00,3.801,PBCC,10000520,2012-12-19 14:00
2976,19-Dec-12,14:30:00,3.88,PBCC,10000520,2012-12-19 14:30
2977,19-Dec-12,15:00:00,3.932,PBCC,10000520,2012-12-19 15:00
2978,19-Dec-12,15:30:00,3.985,PBCC,10000520,2012-12-19 15:30
2979,19-Dec-12,16:00:00,4.011,PBCC,10000520,2012-12-19 16:00
2980,19-Dec-12,16:30:00,4.011,PBCC,10000520,2012-12-19 16:30
2981,19-Dec-12,17:00:00,4.011,PBCC,10000520,2012-12-19 17:00
2982,19-Dec-12,17:30:00,4.011,PBCC,10000520,2012-12-19 17:30
2983,19-Dec-12,18:00:00,4.011,PBCC,10000520,2012-12-19 18:00
2984,19-Dec-12,18:30:00,3.985,PBCC,10000520,2012-12-19 18:30
2985,19-Dec-12,19:00:00,3.958,PBCC,10000520,2012-12-19 19:00
2986,19-Dec-12,19:30:00,3.958,PBCC,10000520,2012-12-19 19:30
2987,19-Dec-12,20:00:00,3.932,PBCC,10000520,2012-12-19 20:00
2988,19-Dec-12,20:30:00,3.906,PBCC,10000520,2012-12-19 20:30
2989,19-Dec-12,21:00:00,3.88,PBCC,10000520,2012-12-19 21:00
2990,19-Dec-12,21:30:00,3.801,PBCC,10000520,2012-12-19 21:30
2991,19-Dec-12,22:00:00,3.801,PBCC,10000520,2012-12-19 22:00
2992,19-Dec-12,22:30:00,3.801,PBCC,10000520,2012-12-19 22:30
2993,19-Dec-12,23:00:00,3.775,PBCC,10000520,2012-12-19 23:00
2994,19-Dec-12,23:30:00,3.749,PBCC,10000520,2012-12-19 23:30
2995,20-Dec-12,00:00:00,3.749,PBCC,10000520,2012-12-20 00:00
2996,20-Dec-12,00:30:00,3.722,PBCC,10000520,2012-12-20 00:30
2997,20-Dec-12,01:00:00,3.696,PBCC,10000520,2012-12-20 01:00
2998,20-Dec-12,01:30:00,3.696,PBCC,10000520,2012-12-20 01:30
2999,20-Dec-12,02:00:00,3.696,PBCC,10000520,2012-12-20 02:00
3000,20-Dec-12,02:30:00,3.67,PBCC,10000520,2012-12-20 02:30
3001,20-Dec-12,03:00:00,3.67,PBCC,10000520,2012-12-20 03:00
3002,20-Dec-12,03:30:00,3.643,PBCC,10000520,2012-12-20 03:30
3003,20-Dec-12,04:00:00,3.591,PBCC,10000520,2012-12-20 04:00
3004,20-Dec-12,04:30:00,3.538,PBCC,10000520,2012-12-20 04:30
3005,20-Dec-12,05:00:00,3.485,PBCC,10000520,2012-12-20 05:00
3006,20-Dec-12,05:30:00,3.433,PBCC,10000520,2012-12-20 05:30
3007,20-Dec-12,06:00:00,3.354,PBCC,10000520,2012-12-20 06:00
3008,20-Dec-12,06:30:00,3.274,PBCC,10000520,2012-12-20 06:30
3009,20-Dec-12,07:00:00,3.221,PBCC,10000520,2012-12-20 07:00
3010,20-Dec-12,07:30:00,3.116,PBCC,10000520,2012-12-20 07:30
3011,20-Dec-12,08:00:00,3.063,PBCC,10000520,2012-12-20 08:00
3012,20-Dec-12,08:30:00,2.983,PBCC,10000520,2012-12-20 08:30
3013,20-Dec-12,09:00:00,2.93,PBCC,10000520,2012-12-20 09:00
3014,20-Dec-12,09:30:00,2.877,PBCC,10000520,2012-12-20 09:30
3015,20-Dec-12,10:00:00,2.85,PBCC,10000520,2012-12-20 10:00
3016,20-Dec-12,10:30:00,2.823,PBCC,10000520,2012-12-20 10:30
3017,20-Dec-12,11:00:00,2.85,PBCC,10000520,2012-12-20 11:00
3018,20-Dec-12,11:30:00,2.903,PBCC,10000520,2012-12-20 11:30
3019,20-Dec-12,12:00:00,2.956,PBCC,10000520,2012-12-20 12:00
3020,20-Dec-12,12:30:00,3.063,PBCC,10000520,2012-12-20 12:30
3021,20-Dec-12,13:00:00,3.168,PBCC,10000520,2012-12-20 13:00
3022,20-Dec-12,13:30:00,3.327,PBCC,10000520,2012-12-20 13:30
3023,20-Dec-12,14:00:00,3.459,PBCC,10000520,2012-12-20 14:00
3024,20-Dec-12,14:30:00,3.591,PBCC,10000520,2012-12-20 14:30
3025,20-Dec-12,15:00:00,3.722,PBCC,10000520,2012-12-20 15:00
3026,20-Dec-12,15:30:00,3.801,PBCC,10000520,2012-12-20 15:30
3027,20-Dec-12,16:00:00,3.906,PBCC,10000520,2012-12-20 16:00
3028,20-Dec-12,16:30:00,3.958,PBCC,10000520,2012-12-20 16:30
3029,20-Dec-12,17:00:00,4.011,PBCC,10000520,2012-12-20 17:00
3030,20-Dec-12,17:30:00,3.985,PBCC,10000520,2012-12-20 17:30
3031,20-Dec-12,18:00:00,3.958,PBCC,10000520,2012-12-20 18:00
3032,20-Dec-12,18:30:00,3.932,PBCC,10000520,2012-12-20 18:30
3033,20-Dec-12,19:00:00,3.906,PBCC,10000520,2012-12-20 19:00
3034,20-Dec-12,19:30:00,3.854,PBCC,10000520,2012-12-20 19:30
3035,20-Dec-12,20:00:00,3.827,PBCC,10000520,2012-12-20 20:00
3036,20-Dec-12,20:30:00,3.801,PBCC,10000520,2012-12-20 20:30
3037,20-Dec-12,21:00:00,3.775,PBCC,10000520,2012-12-20 21:00
3038,20-Dec-12,21:30:00,3.722,PBCC,10000520,2012-12-20 21:30
3039,20-Dec-12,22:00:00,3.696,PBCC,10000520,2012-12-20 22:00
3040,20-Dec-12,22:30:00,3.67,PBCC,10000520,2012-12-20 22:30
3041,20-Dec-12,23:00:00,3.643,PBCC,10000520,2012-12-20 23:00
3042,20-Dec-12,23:30:00,3.643,PBCC,10000520,2012-12-20 23:30
3043,21-Dec-12,00:00:00,3.617,PBCC,10000520,2012-12-21 00:00
3044,21-Dec-12,00:30:00,3.591,PBCC,10000520,2012-12-21 00:30
3045,21-Dec-12,01:00:00,3.591,PBCC,10000520,2012-12-21 01:00
3046,21-Dec-12,01:30:00,3.433,PBCC,10000520,2012-12-21 01:30
3047,21-Dec-12,02:00:00,3.327,PBCC,10000520,2012-12-21 02:00
3048,21-Dec-12,02:30:00,3.274,PBCC,10000520,2012-12-21 02:30
3049,21-Dec-12,03:00:00,3.221,PBCC,10000520,2012-12-21 03:00
3050,21-Dec-12,03:30:00,3.142,PBCC,10000520,2012-12-21 03:30
3051,21-Dec-12,04:00:00,3.063,PBCC,10000520,2012-12-21 04:00
3052,21-Dec-12,04:30:00,3.036,PBCC,10000520,2012-12-21 04:30
3053,21-Dec-12,05:00:00,3.036,PBCC,10000520,2012-12-21 05:00
3054,21-Dec-12,05:30:00,3.009,PBCC,10000520,2012-12-21 05:30
3055,21-Dec-12,06:00:00,3.009,PBCC,10000520,2012-12-21 06:00
3056,21-Dec-12,06:30:00,3.036,PBCC,10000520,2012-12-21 06:30
3057,21-Dec-12,07:00:00,3.063,PBCC,10000520,2012-12-21 07:00
3058,21-Dec-12,07:30:00,3.116,PBCC,10000520,2012-12-21 07:30
3059,21-Dec-12,08:00:00,3.168,PBCC,10000520,2012-12-21 08:00
3060,21-Dec-12,08:30:00,3.221,PBCC,10000520,2012-12-21 08:30
3061,21-Dec-12,09:00:00,3.301,PBCC,10000520,2012-12-21 09:00
3062,21-Dec-12,09:30:00,3.327,PBCC,10000520,2012-12-21 09:30
3063,21-Dec-12,10:00:00,3.406,PBCC,10000520,2012-12-21 10:00
3064,21-Dec-12,10:30:00,3.485,PBCC,10000520,2012-12-21 10:30
3065,21-Dec-12,11:00:00,3.564,PBCC,10000520,2012-12-21 11:00
3066,21-Dec-12,11:30:00,3.67,PBCC,10000520,2012-12-21 11:30
3067,21-Dec-12,12:00:00,3.775,PBCC,10000520,2012-12-21 12:00
3068,21-Dec-12,12:30:00,3.906,PBCC,10000520,2012-12-21 12:30
3069,21-Dec-12,13:00:00,4.037,PBCC,10000520,2012-12-21 13:00
3070,21-Dec-12,13:30:00,4.141,PBCC,10000520,2012-12-21 13:30
3071,21-Dec-12,14:00:00,4.298,PBCC,10000520,2012-12-21 14:00
3072,21-Dec-12,14:30:00,4.402,PBCC,10000520,2012-12-21 14:30
3073,21-Dec-12,15:00:00,4.454,PBCC,10000520,2012-12-21 15:00
3074,21-Dec-12,15:30:00,4.48,PBCC,10000520,2012-12-21 15:30
3075,21-Dec-12,16:00:00,4.506,PBCC,10000520,2012-12-21 16:00
3076,21-Dec-12,16:30:00,4.506,PBCC,10000520,2012-12-21 16:30
3077,21-Dec-12,17:00:00,4.532,PBCC,10000520,2012-12-21 17:00
3078,21-Dec-12,17:30:00,4.532,PBCC,10000520,2012-12-21 17:30
3079,21-Dec-12,18:00:00,4.506,PBCC,10000520,2012-12-21 18:00
3080,21-Dec-12,18:30:00,4.48,PBCC,10000520,2012-12-21 18:30
3081,21-Dec-12,19:00:00,4.376,PBCC,10000520,2012-12-21 19:00
3082,21-Dec-12,19:30:00,4.272,PBCC,10000520,2012-12-21 19:30
3083,21-Dec-12,20:00:00,4.168,PBCC,10000520,2012-12-21 20:00
3084,21-Dec-12,20:30:00,4.089,PBCC,10000520,2012-12-21 20:30
3085,21-Dec-12,21:00:00,4.011,PBCC,10000520,2012-12-21 21:00
3086,21-Dec-12,21:30:00,3.958,PBCC,10000520,2012-12-21 21:30
3087,21-Dec-12,22:00:00,3.906,PBCC,10000520,2012-12-21 22:00
3088,21-Dec-12,22:30:00,3.88,PBCC,10000520,2012-12-21 22:30
3089,21-Dec-12,23:00:00,3.827,PBCC,10000520,2012-12-21 23:00
3090,21-Dec-12,23:30:00,3.801,PBCC,10000520,2012-12-21 23:30
3091,22-Dec-12,00:00:00,3.775,PBCC,10000520,2012-12-22 00:00
3092,22-Dec-12,00:30:00,3.749,PBCC,10000520,2012-12-22 00:30
3093,22-Dec-12,01:00:00,3.722,PBCC,10000520,2012-12-22 01:00
3094,22-Dec-12,01:30:00,3.696,PBCC,10000520,2012-12-22 01:30
3095,22-Dec-12,02:00:00,3.67,PBCC,10000520,2012-12-22 02:00
3096,22-Dec-12,02:30:00,3.643,PBCC,10000520,2012-12-22 02:30
3097,22-Dec-12,03:00:00,3.617,PBCC,10000520,2012-12-22 03:00
3098,22-Dec-12,03:30:00,3.591,PBCC,10000520,2012-12-22 03:30
3099,22-Dec-12,04:00:00,3.564,PBCC,10000520,2012-12-22 04:00
3100,22-Dec-12,04:30:00,3.538,PBCC,10000520,2012-12-22 04:30
3101,22-Dec-12,05:00:00,3.512,PBCC,10000520,2012-12-22 05:00
3102,22-Dec-12,05:30:00,3.485,PBCC,10000520,2012-12-22 05:30
3103,22-Dec-12,06:00:00,3.485,PBCC,10000520,2012-12-22 06:00
3104,22-Dec-12,06:30:00,3.459,PBCC,10000520,2012-12-22 06:30
3105,22-Dec-12,07:00:00,3.459,PBCC,10000520,2012-12-22 07:00
3106,22-Dec-12,07:30:00,3.433,PBCC,10000520,2012-12-22 07:30
3107,22-Dec-12,08:00:00,3.433,PBCC,10000520,2012-12-22 08:00
3108,22-Dec-12,08:30:00,3.38,PBCC,10000520,2012-12-22 08:30
3109,22-Dec-12,09:00:00,3.354,PBCC,10000520,2012-12-22 09:00
3110,22-Dec-12,09:30:00,3.354,PBCC,10000520,2012-12-22 09:30
3111,22-Dec-12,10:00:00,3.354,PBCC,10000520,2012-12-22 10:00
3112,22-Dec-12,10:30:00,3.38,PBCC,10000520,2012-12-22 10:30
3113,22-Dec-12,11:00:00,3.38,PBCC,10000520,2012-12-22 11:00
3114,22-Dec-12,11:30:00,3.406,PBCC,10000520,2012-12-22 11:30
3115,22-Dec-12,12:00:00,3.433,PBCC,10000520,2012-12-22 12:00
3116,22-Dec-12,12:30:00,3.433,PBCC,10000520,2012-12-22 12:30
3117,22-Dec-12,13:00:00,3.485,PBCC,10000520,2012-12-22 13:00
3118,22-Dec-12,13:30:00,3.512,PBCC,10000520,2012-12-22 13:30
3119,22-Dec-12,14:00:00,3.512,PBCC,10000520,2012-12-22 14:00
3120,22-Dec-12,14:30:00,3.485,PBCC,10000520,2012-12-22 14:30
3121,22-Dec-12,15:00:00,3.459,PBCC,10000520,2012-12-22 15:00
3122,22-Dec-12,15:30:00,3.433,PBCC,10000520,2012-12-22 15:30
3123,22-Dec-12,16:00:00,3.354,PBCC,10000520,2012-12-22 16:00
3124,22-Dec-12,16:30:00,3.274,PBCC,10000520,2012-12-22 16:30
3125,22-Dec-12,17:00:00,3.168,PBCC,10000520,2012-12-22 17:00
3126,22-Dec-12,17:30:00,3.063,PBCC,10000520,2012-12-22 17:30
3127,22-Dec-12,18:00:00,2.956,PBCC,10000520,2012-12-22 18:00
3128,22-Dec-12,18:30:00,2.877,PBCC,10000520,2012-12-22 18:30
3129,22-Dec-12,19:00:00,2.797,PBCC,10000520,2012-12-22 19:00
3130,22-Dec-12,19:30:00,2.717,PBCC,10000520,2012-12-22 19:30
3131,22-Dec-12,20:00:00,2.61,PBCC,10000520,2012-12-22 20:00
3132,22-Dec-12,20:30:00,2.557,PBCC,10000520,2012-12-22 20:30
3133,22-Dec-12,21:00:00,2.503,PBCC,10000520,2012-12-22 21:00
3134,22-Dec-12,21:30:00,2.423,PBCC,10000520,2012-12-22 21:30
3135,22-Dec-12,22:00:00,2.37,PBCC,10000520,2012-12-22 22:00
3136,22-Dec-12,22:30:00,2.316,PBCC,10000520,2012-12-22 22:30
3137,22-Dec-12,23:00:00,2.262,PBCC,10000520,2012-12-22 23:00
3138,22-Dec-12,23:30:00,2.209,PBCC,10000520,2012-12-22 23:30
3139,23-Dec-12,00:00:00,2.155,PBCC,10000520,2012-12-23 00:00
3140,23-Dec-12,00:30:00,2.101,PBCC,10000520,2012-12-23 00:30
3141,23-Dec-12,01:00:00,2.047,PBCC,10000520,2012-12-23 01:00
3142,23-Dec-12,01:30:00,1.994,PBCC,10000520,2012-12-23 01:30
3143,23-Dec-12,02:00:00,1.967,PBCC,10000520,2012-12-23 02:00
3144,23-Dec-12,02:30:00,1.913,PBCC,10000520,2012-12-23 02:30
3145,23-Dec-12,03:00:00,1.859,PBCC,10000520,2012-12-23 03:00
3146,23-Dec-12,03:30:00,1.832,PBCC,10000520,2012-12-23 03:30
3147,23-Dec-12,04:00:00,1.805,PBCC,10000520,2012-12-23 04:00
3148,23-Dec-12,04:30:00,1.778,PBCC,10000520,2012-12-23 04:30
3149,23-Dec-12,05:00:00,1.751,PBCC,10000520,2012-12-23 05:00
3150,23-Dec-12,05:30:00,1.697,PBCC,10000520,2012-12-23 05:30
3151,23-Dec-12,06:00:00,1.67,PBCC,10000520,2012-12-23 06:00
3152,23-Dec-12,06:30:00,1.67,PBCC,10000520,2012-12-23 06:30
3153,23-Dec-12,07:00:00,1.643,PBCC,10000520,2012-12-23 07:00
3154,23-Dec-12,07:30:00,1.615,PBCC,10000520,2012-12-23 07:30
3155,23-Dec-12,08:00:00,1.561,PBCC,10000520,2012-12-23 08:00
3156,23-Dec-12,08:30:00,1.561,PBCC,10000520,2012-12-23 08:30
3157,23-Dec-12,09:00:00,1.561,PBCC,10000520,2012-12-23 09:00
3158,23-Dec-12,09:30:00,1.534,PBCC,10000520,2012-12-23 09:30
3159,23-Dec-12,10:00:00,1.534,PBCC,10000520,2012-12-23 10:00
3160,23-Dec-12,10:30:00,1.534,PBCC,10000520,2012-12-23 10:30
3161,23-Dec-12,11:00:00,1.588,PBCC,10000520,2012-12-23 11:00
3162,23-Dec-12,11:30:00,1.697,PBCC,10000520,2012-12-23 11:30
3163,23-Dec-12,12:00:00,1.778,PBCC,10000520,2012-12-23 12:00
3164,23-Dec-12,12:30:00,1.859,PBCC,10000520,2012-12-23 12:30
3165,23-Dec-12,13:00:00,1.967,PBCC,10000520,2012-12-23 13:00
3166,23-Dec-12,13:30:00,2.074,PBCC,10000520,2012-12-23 13:30
3167,23-Dec-12,14:00:00,2.155,PBCC,10000520,2012-12-23 14:00
3168,23-Dec-12,14:30:00,2.236,PBCC,10000520,2012-12-23 14:30
3169,23-Dec-12,15:00:00,2.316,PBCC,10000520,2012-12-23 15:00
3170,23-Dec-12,15:30:00,2.343,PBCC,10000520,2012-12-23 15:30
3171,23-Dec-12,16:00:00,2.396,PBCC,10000520,2012-12-23 16:00
3172,23-Dec-12,16:30:00,2.45,PBCC,10000520,2012-12-23 16:30
3173,23-Dec-12,17:00:00,2.477,PBCC,10000520,2012-12-23 17:00
3174,23-Dec-12,17:30:00,2.477,PBCC,10000520,2012-12-23 17:30
3175,23-Dec-12,18:00:00,2.477,PBCC,10000520,2012-12-23 18:00
3176,23-Dec-12,18:30:00,2.45,PBCC,10000520,2012-12-23 18:30
3177,23-Dec-12,19:00:00,2.423,PBCC,10000520,2012-12-23 19:00
3178,23-Dec-12,19:30:00,2.37,PBCC,10000520,2012-12-23 19:30
3179,23-Dec-12,20:00:00,2.343,PBCC,10000520,2012-12-23 20:00
3180,23-Dec-12,20:30:00,2.316,PBCC,10000520,2012-12-23 20:30
3181,23-Dec-12,21:00:00,2.316,PBCC,10000520,2012-12-23 21:00
3182,23-Dec-12,21:30:00,2.289,PBCC,10000520,2012-12-23 21:30
3183,23-Dec-12,22:00:00,2.236,PBCC,10000520,2012-12-23 22:00
3184,23-Dec-12,22:30:00,2.209,PBCC,10000520,2012-12-23 22:30
3185,23-Dec-12,23:00:00,2.182,PBCC,10000520,2012-12-23 23:00
3186,23-Dec-12,23:30:00,2.128,PBCC,10000520,2012-12-23 23:30
3187,24-Dec-12,00:00:00,2.101,PBCC,10000520,2012-12-24 00:00
3188,24-Dec-12,00:30:00,2.047,PBCC,10000520,2012-12-24 00:30
3189,24-Dec-12,01:00:00,1.994,PBCC,10000520,2012-12-24 01:00
3190,24-Dec-12,01:30:00,1.967,PBCC,10000520,2012-12-24 01:30
3191,24-Dec-12,02:00:00,1.94,PBCC,10000520,2012-12-24 02:00
3192,24-Dec-12,02:30:00,1.94,PBCC,10000520,2012-12-24 02:30
3193,24-Dec-12,03:00:00,1.913,PBCC,10000520,2012-12-24 03:00
3194,24-Dec-12,03:30:00,1.886,PBCC,10000520,2012-12-24 03:30
3195,24-Dec-12,04:00:00,1.886,PBCC,10000520,2012-12-24 04:00
3196,24-Dec-12,04:30:00,1.913,PBCC,10000520,2012-12-24 04:30
3197,24-Dec-12,05:00:00,1.913,PBCC,10000520,2012-12-24 05:00
3198,24-Dec-12,05:30:00,1.94,PBCC,10000520,2012-12-24 05:30
3199,24-Dec-12,06:00:00,1.94,PBCC,10000520,2012-12-24 06:00
3200,24-Dec-12,06:30:00,1.94,PBCC,10000520,2012-12-24 06:30
3201,24-Dec-12,07:00:00,1.94,PBCC,10000520,2012-12-24 07:00
3202,24-Dec-12,07:30:00,1.967,PBCC,10000520,2012-12-24 07:30
3203,24-Dec-12,08:00:00,1.967,PBCC,10000520,2012-12-24 08:00
3204,24-Dec-12,08:30:00,1.94,PBCC,10000520,2012-12-24 08:30
3205,24-Dec-12,09:00:00,1.94,PBCC,10000520,2012-12-24 09:00
3206,24-Dec-12,09:30:00,1.913,PBCC,10000520,2012-12-24 09:30
3207,24-Dec-12,10:00:00,1.913,PBCC,10000520,2012-12-24 10:00
3208,24-Dec-12,10:30:00,1.886,PBCC,10000520,2012-12-24 10:30
3209,24-Dec-12,11:00:00,1.913,PBCC,10000520,2012-12-24 11:00
3210,24-Dec-12,11:30:00,1.967,PBCC,10000520,2012-12-24 11:30
3211,24-Dec-12,12:00:00,2.021,PBCC,10000520,2012-12-24 12:00
3212,24-Dec-12,12:30:00,2.101,PBCC,10000520,2012-12-24 12:30
3213,24-Dec-12,13:00:00,2.155,PBCC,10000520,2012-12-24 13:00
3214,24-Dec-12,13:30:00,2.236,PBCC,10000520,2012-12-24 13:30
3215,24-Dec-12,14:00:00,2.316,PBCC,10000520,2012-12-24 14:00
3216,24-Dec-12,14:30:00,2.343,PBCC,10000520,2012-12-24 14:30
3217,24-Dec-12,15:00:00,2.37,PBCC,10000520,2012-12-24 15:00
3218,24-Dec-12,15:30:00,2.423,PBCC,10000520,2012-12-24 15:30
3219,24-Dec-12,16:00:00,2.477,PBCC,10000520,2012-12-24 16:00
3220,24-Dec-12,16:30:00,2.503,PBCC,10000520,2012-12-24 16:30
3221,24-Dec-12,17:00:00,2.503,PBCC,10000520,2012-12-24 17:00
3222,24-Dec-12,17:30:00,2.477,PBCC,10000520,2012-12-24 17:30
3223,24-Dec-12,18:00:00,2.423,PBCC,10000520,2012-12-24 18:00
3224,24-Dec-12,18:30:00,2.37,PBCC,10000520,2012-12-24 18:30
3225,24-Dec-12,19:00:00,2.316,PBCC,10000520,2012-12-24 19:00
3226,24-Dec-12,19:30:00,2.262,PBCC,10000520,2012-12-24 19:30
3227,24-Dec-12,20:00:00,2.209,PBCC,10000520,2012-12-24 20:00
3228,24-Dec-12,20:30:00,2.155,PBCC,10000520,2012-12-24 20:30
3229,24-Dec-12,21:00:00,2.074,PBCC,10000520,2012-12-24 21:00
3230,24-Dec-12,21:30:00,2.047,PBCC,10000520,2012-12-24 21:30
3231,24-Dec-12,22:00:00,1.994,PBCC,10000520,2012-12-24 22:00
3232,24-Dec-12,22:30:00,1.94,PBCC,10000520,2012-12-24 22:30
3233,24-Dec-12,23:00:00,1.913,PBCC,10000520,2012-12-24 23:00
3234,24-Dec-12,23:30:00,1.886,PBCC,10000520,2012-12-24 23:30
3235,25-Dec-12,00:00:00,1.886,PBCC,10000520,2012-12-25 00:00
3236,25-Dec-12,00:30:00,1.859,PBCC,10000520,2012-12-25 00:30
3237,25-Dec-12,01:00:00,1.859,PBCC,10000520,2012-12-25 01:00
3238,25-Dec-12,01:30:00,1.859,PBCC,10000520,2012-12-25 01:30
3239,25-Dec-12,02:00:00,1.859,PBCC,10000520,2012-12-25 02:00
3240,25-Dec-12,02:30:00,1.859,PBCC,10000520,2012-12-25 02:30
3241,25-Dec-12,03:00:00,1.886,PBCC,10000520,2012-12-25 03:00
3242,25-Dec-12,03:30:00,1.886,PBCC,10000520,2012-12-25 03:30
3243,25-Dec-12,04:00:00,1.913,PBCC,10000520,2012-12-25 04:00
3244,25-Dec-12,04:30:00,1.94,PBCC,10000520,2012-12-25 04:30
3245,25-Dec-12,05:00:00,1.94,PBCC,10000520,2012-12-25 05:00
3246,25-Dec-12,05:30:00,1.967,PBCC,10000520,2012-12-25 05:30
3247,25-Dec-12,06:00:00,1.967,PBCC,10000520,2012-12-25 06:00
3248,25-Dec-12,06:30:00,1.94,PBCC,10000520,2012-12-25 06:30
3249,25-Dec-12,07:00:00,1.94,PBCC,10000520,2012-12-25 07:00
3250,25-Dec-12,07:30:00,1.94,PBCC,10000520,2012-12-25 07:30
3251,25-Dec-12,08:00:00,1.913,PBCC,10000520,2012-12-25 08:00
3252,25-Dec-12,08:30:00,1.913,PBCC,10000520,2012-12-25 08:30
3253,25-Dec-12,09:00:00,1.913,PBCC,10000520,2012-12-25 09:00
3254,25-Dec-12,09:30:00,1.913,PBCC,10000520,2012-12-25 09:30
3255,25-Dec-12,10:00:00,1.94,PBCC,10000520,2012-12-25 10:00
3256,25-Dec-12,10:30:00,1.94,PBCC,10000520,2012-12-25 10:30
3257,25-Dec-12,11:00:00,1.994,PBCC,10000520,2012-12-25 11:00
3258,25-Dec-12,11:30:00,2.074,PBCC,10000520,2012-12-25 11:30
3259,25-Dec-12,12:00:00,2.155,PBCC,10000520,2012-12-25 12:00
3260,25-Dec-12,12:30:00,2.236,PBCC,10000520,2012-12-25 12:30
3261,25-Dec-12,13:00:00,2.316,PBCC,10000520,2012-12-25 13:00
3262,25-Dec-12,13:30:00,2.396,PBCC,10000520,2012-12-25 13:30
3263,25-Dec-12,14:00:00,2.503,PBCC,10000520,2012-12-25 14:00
3264,25-Dec-12,14:30:00,2.584,PBCC,10000520,2012-12-25 14:30
3265,25-Dec-12,15:00:00,2.69,PBCC,10000520,2012-12-25 15:00
3266,25-Dec-12,15:30:00,2.744,PBCC,10000520,2012-12-25 15:30
3267,25-Dec-12,16:00:00,2.77,PBCC,10000520,2012-12-25 16:00
3268,25-Dec-12,16:30:00,2.77,PBCC,10000520,2012-12-25 16:30
3269,25-Dec-12,17:00:00,2.744,PBCC,10000520,2012-12-25 17:00
3270,25-Dec-12,17:30:00,2.744,PBCC,10000520,2012-12-25 17:30
3271,25-Dec-12,18:00:00,2.69,PBCC,10000520,2012-12-25 18:00
3272,25-Dec-12,18:30:00,2.637,PBCC,10000520,2012-12-25 18:30
3273,25-Dec-12,19:00:00,2.557,PBCC,10000520,2012-12-25 19:00
3274,25-Dec-12,19:30:00,2.477,PBCC,10000520,2012-12-25 19:30
3275,25-Dec-12,20:00:00,2.396,PBCC,10000520,2012-12-25 20:00
3276,25-Dec-12,20:30:00,2.316,PBCC,10000520,2012-12-25 20:30
3277,25-Dec-12,21:00:00,2.236,PBCC,10000520,2012-12-25 21:00
3278,25-Dec-12,21:30:00,2.155,PBCC,10000520,2012-12-25 21:30
3279,25-Dec-12,22:00:00,2.074,PBCC,10000520,2012-12-25 22:00
3280,25-Dec-12,22:30:00,1.994,PBCC,10000520,2012-12-25 22:30
3281,25-Dec-12,23:00:00,1.94,PBCC,10000520,2012-12-25 23:00
3282,25-Dec-12,23:30:00,1.859,PBCC,10000520,2012-12-25 23:30
3283,26-Dec-12,00:00:00,1.778,PBCC,10000520,2012-12-26 00:00
3284,26-Dec-12,00:30:00,1.724,PBCC,10000520,2012-12-26 00:30
3285,26-Dec-12,01:00:00,1.643,PBCC,10000520,2012-12-26 01:00
3286,26-Dec-12,01:30:00,1.561,PBCC,10000520,2012-12-26 01:30
3287,26-Dec-12,02:00:00,1.507,PBCC,10000520,2012-12-26 02:00
3288,26-Dec-12,02:30:00,1.453,PBCC,10000520,2012-12-26 02:30
3289,26-Dec-12,03:00:00,1.398,PBCC,10000520,2012-12-26 03:00
3290,26-Dec-12,03:30:00,1.317,PBCC,10000520,2012-12-26 03:30
3291,26-Dec-12,04:00:00,1.262,PBCC,10000520,2012-12-26 04:00
3292,26-Dec-12,04:30:00,1.208,PBCC,10000520,2012-12-26 04:30
3293,26-Dec-12,05:00:00,1.18,PBCC,10000520,2012-12-26 05:00
3294,26-Dec-12,05:30:00,1.126,PBCC,10000520,2012-12-26 05:30
