GageID,SiteID,Date.Time,Water.Temp.C,Water.Temp.C_cd,Air.Temp.C,Air.Temp.C_cd,Discharge.ft3.s,Discharge.ft3.s_cd,Water.Level.ft,Water.Level.ft_cd
01187300,01187300,2016-12-01 07:30:00,6,P,4.4,P,87.8,P,2.42,P
01187300,01187300,2016-12-01 07:45:00,6,P,4.4,P,88.9,P,2.43,P
01187300,01187300,2016-12-01 08:00:00,5.9,P,4.3,P,86.6,P,2.41,P
01187300,01187300,2016-12-01 08:15:00,5.9,P,4.3,P,86.6,P,2.41,P
01187300,01187300,2016-12-01 08:30:00,5.9,P,4.6,P,87.8,P,2.42,P
01187300,01187300,2016-12-01 08:45:00,5.9,P,5.9,P,86.6,P,2.41,P
01187300,01187300,2016-12-01 09:00:00,5.9,P,6.9,P,84.3,P,2.39,P
01187300,01187300,2016-12-01 09:15:00,5.9,P,7.8,P,84.3,P,2.39,P
01187300,01187300,2016-12-01 09:30:00,6,P,8.2,P,83.2,P,2.38,P
01187300,01187300,2016-12-01 09:45:00,6,P,9.1,P,82.1,P,2.37,P
01187300,01187300,2016-12-01 10:00:00,6,P,9.1,P,82.1,P,2.37,P
01187300,01187300,2016-12-01 10:15:00,6.1,P,9.8,P,81,P,2.36,P
01187300,01187300,2016-12-01 10:30:00,6.1,P,10.2,P,79.9,P,2.35,P
01187300,01187300,2016-12-01 10:45:00,6.2,P,10.4,P,78.8,P,2.34,P
01187300,01187300,2016-12-01 11:00:00,6.2,P,10.6,P,79.9,P,2.35,P
01187300,01187300,2016-12-01 11:15:00,6.2,P,10.8,P,78.8,P,2.34,P
01187300,01187300,2016-12-01 11:30:00,6.3,P,10.6,P,76.6,P,2.32,P
01187300,01187300,2016-12-01 11:45:00,6.3,P,11.1,P,76.6,P,2.32,P
01187300,01187300,2016-12-01 12:00:00,6.3,P,11.1,P,75.6,P,2.31,P
01187300,01187300,2016-12-01 12:15:00,6.4,P,11.3,P,74.5,P,2.3,P
01187300,01187300,2016-12-01 12:30:00,6.4,P,9.7,P,74.5,P,2.3,P
01187300,01187300,2016-12-01 12:45:00,6.3,P,10.3,P,73.4,P,2.29,P
01187300,01187300,2016-12-01 13:00:00,6.3,P,10,P,72.4,P,2.28,P
01187300,01187300,2016-12-01 13:15:00,6.3,P,10,P,71.4,P,2.27,P
01187300,01187300,2016-12-01 13:30:00,6.3,P,10.1,P,70.3,P,2.26,P
01187300,01187300,2016-12-01 13:45:00,6.3,P,9.8,P,70.3,P,2.26,P
01187300,01187300,2016-12-01 14:00:00,6.3,P,9,P,69.3,P,2.25,P
01187300,01187300,2016-12-01 14:15:00,6.3,P,8.8,P,68.3,P,2.24,P
01187300,01187300,2016-12-01 14:30:00,6.2,P,8.8,P,67.3,P,2.23,P
01187300,01187300,2016-12-01 14:45:00,6.2,P,8.5,P,66.3,P,2.22,P
01187300,01187300,2016-12-01 15:00:00,6.2,P,8.2,P,66.3,P,2.22,P
01187300,01187300,2016-12-01 15:15:00,6.2,P,8,P,64.3,P,2.2,P
01187300,01187300,2016-12-01 15:30:00,6.2,P,7.9,P,64.3,P,2.2,P
01187300,01187300,2016-12-01 15:45:00,6.2,P,7.7,P,63.3,P,2.19,P
01187300,01187300,2016-12-01 16:00:00,6.2,P,7.7,P,62.4,P,2.18,P
01187300,01187300,2016-12-01 16:15:00,6.2,P,7.7,P,61.4,P,2.17,P
01187300,01187300,2016-12-01 16:30:00,6.2,P,7.3,P,61.4,P,2.17,P
01187300,01187300,2016-12-01 16:45:00,6.2,P,6.9,P,59.5,P,2.15,P
01187300,01187300,2016-12-01 17:00:00,6.2,P,6.6,P,59.5,P,2.15,P
01187300,01187300,2016-12-01 17:15:00,6.2,P,6.1,P,58.6,P,2.14,P
01187300,01187300,2016-12-01 17:30:00,6.2,P,6,P,57.7,P,2.13,P
01187300,01187300,2016-12-01 17:45:00,6.2,P,6.5,P,56.7,P,2.12,P
01187300,01187300,2016-12-01 18:00:00,6.2,P,5.5,P,55.8,P,2.11,P
01187300,01187300,2016-12-01 18:15:00,6.1,P,5,P,54.9,P,2.1,P
01187300,01187300,2016-12-01 18:30:00,6.1,P,5,P,54,P,2.09,P
01187300,01187300,2016-12-01 18:45:00,6.1,P,4.5,P,54.9,P,2.1,P
01187300,01187300,2016-12-01 19:00:00,6.1,P,3.8,P,53.1,P,2.08,P
01187300,01187300,2016-12-01 19:15:00,6,P,3.1,P,53.1,P,2.08,P
01187300,01187300,2016-12-01 19:30:00,6,P,2.6,P,51.4,P,2.06,P
01187300,01187300,2016-12-01 19:45:00,6,P,2.1,P,51.4,P,2.06,P
01187300,01187300,2016-12-01 20:00:00,5.9,P,1.8,P,50.5,P,2.05,P
01187300,01187300,2016-12-01 20:15:00,5.9,P,1.4,P,50.5,P,2.05,P
01187300,01187300,2016-12-01 20:30:00,5.8,P,1,P,49.7,P,2.04,P
01187300,01187300,2016-12-01 20:45:00,5.8,P,0.7,P,48.8,P,2.03,P
01187300,01187300,2016-12-01 21:00:00,5.8,P,0.5,P,48.1,P,2.02,P
01187300,01187300,2016-12-01 21:15:00,5.7,P,0.4,P,47.4,P,2.01,P
01187300,01187300,2016-12-01 21:30:00,5.7,P,0.2,P,46.8,P,2,P
01187300,01187300,2016-12-01 21:45:00,5.6,P,0,P,46.3,P,1.99,P
01187300,01187300,2016-12-01 22:00:00,5.6,P,-0.2,P,45.8,P,1.98,P
01187300,01187300,2016-12-01 22:15:00,5.6,P,-0.4,P,44.9,P,1.96,P
01187300,01187300,2016-12-01 22:30:00,5.5,P,-0.6,P,44.5,P,1.95,P
01187300,01187300,2016-12-01 22:45:00,5.5,P,-0.6,P,43.8,P,1.93,P
01187300,01187300,2016-12-01 23:00:00,5.4,P,-0.5,P,43.8,P,1.93,P
01187300,01187300,2016-12-01 23:15:00,5.4,P,-0.7,P,43.4,P,1.92,P
01187300,01187300,2016-12-01 23:30:00,5.4,P,-0.8,P,42.7,P,1.9,P
01187300,01187300,2016-12-01 23:45:00,5.3,P,-0.8,P,42,P,1.88,P
01187300,01187300,2016-12-02 00:00:00,5.3,P,-0.4,P,41.8,P,1.87,P
01187300,01187300,2016-12-02 00:15:00,5.3,P,-0.2,P,41.8,P,1.87,P
01187300,01187300,2016-12-02 00:30:00,5.2,P,-0.3,P,41.1,P,1.85,P
01187300,01187300,2016-12-02 00:45:00,5.2,P,-0.7,P,40.8,P,1.84,P
01187300,01187300,2016-12-02 01:00:00,5.1,P,-0.9,P,40.8,P,1.84,P
01187300,01187300,2016-12-02 01:15:00,5.1,P,-0.8,P,40.1,P,1.82,P
01187300,01187300,2016-12-02 01:30:00,5,P,-1,P,39.8,P,1.81,P
01187300,01187300,2016-12-02 01:45:00,5,P,-1.1,P,39.2,P,1.79,P
01187300,01187300,2016-12-02 02:00:00,5,P,-1.3,P,38.8,P,1.78,P
01187300,01187300,2016-12-02 02:15:00,4.9,P,-1.2,P,38.2,P,1.76,P
01187300,01187300,2016-12-02 02:30:00,4.9,P,-1.3,P,38.2,P,1.76,P
01187300,01187300,2016-12-02 02:45:00,4.8,P,-1.4,P,37.8,P,1.75,P
01187300,01187300,2016-12-02 03:00:00,4.8,P,-1.4,P,37.5,P,1.74,P
01187300,01187300,2016-12-02 03:15:00,4.8,P,-1.4,P,36.9,P,1.72,P
01187300,01187300,2016-12-02 03:30:00,4.7,P,-1.5,P,36.9,P,1.72,P
01187300,01187300,2016-12-02 03:45:00,4.7,P,-1.5,P,36.6,P,1.71,P
01187300,01187300,2016-12-02 04:00:00,4.7,P,-1.6,P,36.2,P,1.7,P
01187300,01187300,2016-12-02 04:15:00,4.6,P,-1.7,P,35.9,P,1.69,P
01187300,01187300,2016-12-02 04:30:00,4.6,P,-1.8,P,35.6,P,1.68,P
01187300,01187300,2016-12-02 04:45:00,4.6,P,-1.6,P,35.3,P,1.67,P
01187300,01187300,2016-12-02 05:00:00,4.5,P,-1.2,P,34.7,P,1.65,P
01187300,01187300,2016-12-02 05:15:00,4.5,P,-0.9,P,34.6,P,1.65,P
01187300,01187300,2016-12-02 05:30:00,4.5,P,-0.8,P,34.3,P,1.64,P
01187300,01187300,2016-12-02 05:45:00,4.5,P,-0.9,P,34,P,1.63,P
01187300,01187300,2016-12-02 06:00:00,4.4,P,-1.1,P,33.7,P,1.62,P
01187300,01187300,2016-12-02 06:15:00,4.4,P,-1.3,P,33.4,P,1.61,P
01187300,01187300,2016-12-02 06:30:00,4.4,P,-1.5,P,33.4,P,1.61,P
01187300,01187300,2016-12-02 06:45:00,4.3,P,-1.7,P,33.1,P,1.6,P
01187300,01187300,2016-12-02 07:00:00,4.3,P,-1.8,P,32.8,P,1.59,P
01187300,01187300,2016-12-02 07:15:00,4.3,P,-1.9,P,32.5,P,1.58,P
01187300,01187300,2016-12-02 07:30:00,4.2,P,-1.9,P,32.2,P,1.57,P
01187300,01187300,2016-12-02 07:45:00,4.2,P,-1.8,P,32.2,P,1.57,P
01187300,01187300,2016-12-02 08:00:00,4.2,P,-1.5,P,31.8,P,1.56,P
01187300,01187300,2016-12-02 08:15:00,4.2,P,-0.9,P,31.5,P,1.55,P
01187300,01187300,2016-12-02 08:30:00,4.2,P,-0.4,P,31.5,P,1.55,P
01187300,01187300,2016-12-02 08:45:00,4.2,P,0.4,P,30.9,P,1.53,P
01187300,01187300,2016-12-02 09:00:00,4.2,P,0.9,P,30.9,P,1.53,P
01187300,01187300,2016-12-02 09:15:00,4.2,P,1.5,P,30.6,P,1.52,P
01187300,01187300,2016-12-02 09:30:00,4.2,P,3,P,30.6,P,1.52,P
01187300,01187300,2016-12-02 09:45:00,4.3,P,3.2,P,30,P,1.5,P
01187300,01187300,2016-12-02 10:00:00,4.3,P,3.8,P,30,P,1.5,P
01187300,01187300,2016-12-02 10:15:00,4.4,P,5.4,P,29.7,P,1.49,P
01187300,01187300,2016-12-02 10:30:00,4.4,P,6.3,P,29.7,P,1.49,P
01187300,01187300,2016-12-02 10:45:00,4.5,P,6.4,P,29.4,P,1.48,P
01187300,01187300,2016-12-02 11:00:00,4.5,P,6.8,P,29.4,P,1.48,P
01187300,01187300,2016-12-02 11:15:00,4.6,P,7.4,P,28.8,P,1.46,P
01187300,01187300,2016-12-02 11:30:00,4.6,P,7.2,P,28.5,P,1.45,P
01187300,01187300,2016-12-02 11:45:00,4.7,P,7.8,P,28.8,P,1.46,P
01187300,01187300,2016-12-02 12:00:00,4.8,P,7.4,P,28.5,P,1.45,P
01187300,01187300,2016-12-02 12:15:00,4.8,P,7.4,P,28.2,P,1.44,P
01187300,01187300,2016-12-02 12:30:00,4.8,P,8.4,P,28.2,P,1.44,P
01187300,01187300,2016-12-02 12:45:00,4.8,P,7.8,P,28.2,P,1.44,P
01187300,01187300,2016-12-02 13:00:00,4.9,P,7.8,P,27.6,P,1.42,P
01187300,01187300,2016-12-02 13:15:00,4.9,P,7.7,P,27.6,P,1.42,P
01187300,01187300,2016-12-02 13:30:00,4.9,P,7.5,P,27.6,P,1.42,P
01187300,01187300,2016-12-02 13:45:00,4.9,P,7.5,P,27.3,P,1.41,P
01187300,01187300,2016-12-02 14:00:00,4.9,P,7.6,P,27.3,P,1.41,P
01187300,01187300,2016-12-02 14:15:00,4.9,P,7.6,P,27,P,1.4,P
01187300,01187300,2016-12-02 14:30:00,4.9,P,7.7,P,27,P,1.4,P
01187300,01187300,2016-12-02 14:45:00,5,P,7.5,P,26.7,P,1.39,P
01187300,01187300,2016-12-02 15:00:00,5,P,7.3,P,26.7,P,1.39,P
01187300,01187300,2016-12-02 15:15:00,5,P,7.2,P,26.4,P,1.38,P
01187300,01187300,2016-12-02 15:30:00,5,P,7,P,26.1,P,1.37,P
01187300,01187300,2016-12-02 15:45:00,5,P,6.7,P,26.1,P,1.37,P
01187300,01187300,2016-12-02 16:00:00,5,P,6.3,P,26.1,P,1.37,P
01187300,01187300,2016-12-02 16:15:00,5,P,6.1,P,25.9,P,1.36,P
01187300,01187300,2016-12-02 16:30:00,4.9,P,5.1,P,26.1,P,1.37,P
01187300,01187300,2016-12-02 16:45:00,4.9,P,6.4,P,25.9,P,1.36,P
01187300,01187300,2016-12-02 17:00:00,4.9,P,6,P,25.6,P,1.35,P
01187300,01187300,2016-12-02 17:15:00,4.9,P,6,P,25.6,P,1.35,P
01187300,01187300,2016-12-02 17:30:00,4.8,P,4.6,P,25.6,P,1.35,P
01187300,01187300,2016-12-02 17:45:00,4.8,P,4.1,P,25.3,P,1.34,P
01187300,01187300,2016-12-02 18:00:00,4.8,P,3.8,P,25.3,P,1.34,P
01187300,01187300,2016-12-02 18:15:00,4.8,P,3.1,P,25.3,P,1.34,P
01187300,01187300,2016-12-02 18:30:00,4.8,P,2.5,P,24.7,P,1.32,P
01187300,01187300,2016-12-02 18:45:00,4.8,P,2,P,25,P,1.33,P
01187300,01187300,2016-12-02 19:00:00,4.7,P,1.5,P,24.7,P,1.32,P
01187300,01187300,2016-12-02 19:15:00,4.7,P,1,P,24.4,P,1.31,P
01187300,01187300,2016-12-02 19:30:00,4.6,P,0.6,P,24.1,P,1.3,P
01187300,01187300,2016-12-02 19:45:00,4.6,P,0.2,P,24.4,P,1.31,P
01187300,01187300,2016-12-02 20:00:00,4.6,P,0,P,24.1,P,1.3,P
01187300,01187300,2016-12-02 20:15:00,4.5,P,0.3,P,24.1,P,1.3,P
01187300,01187300,2016-12-02 20:30:00,4.5,P,0.2,P,23.8,P,1.29,P
01187300,01187300,2016-12-02 20:45:00,4.5,P,0.1,P,23.8,P,1.29,P
01187300,01187300,2016-12-02 21:00:00,4.4,P,0.2,P,23.6,P,1.28,P
01187300,01187300,2016-12-02 21:15:00,4.4,P,0.4,P,23.6,P,1.28,P
01187300,01187300,2016-12-02 21:30:00,4.4,P,0.7,P,23.3,P,1.27,P
01187300,01187300,2016-12-02 21:45:00,4.4,P,0.8,P,23.3,P,1.27,P
01187300,01187300,2016-12-02 22:00:00,4.4,P,1,P,23.3,P,1.27,P
01187300,01187300,2016-12-02 22:15:00,4.4,P,1.2,P,23,P,1.26,P
01187300,01187300,2016-12-02 22:30:00,4.4,P,1.3,P,23.3,P,1.27,P
01187300,01187300,2016-12-02 22:45:00,4.4,P,1.5,P,23,P,1.26,P
01187300,01187300,2016-12-02 23:00:00,4.4,P,1.6,P,22.7,P,1.25,P
01187300,01187300,2016-12-02 23:15:00,4.4,P,2.3,P,22.4,P,1.24,P
01187300,01187300,2016-12-02 23:30:00,4.4,P,3.4,P,22.4,P,1.24,P
01187300,01187300,2016-12-02 23:45:00,4.4,P,4.4,P,22.2,P,1.23,P
01187300,01187300,2016-12-03 00:00:00,4.4,P,3.5,P,22.2,P,1.23,P
01187300,01187300,2016-12-03 00:15:00,4.4,P,3.4,P,22.4,P,1.24,P
01187300,01187300,2016-12-03 00:30:00,4.4,P,3.1,P,22.1,P,1.23,P
01187300,01187300,2016-12-03 00:45:00,4.4,P,3.1,P,22.1,P,1.23,P
01187300,01187300,2016-12-03 01:00:00,4.4,P,3.3,P,21.9,P,1.22,P
01187300,01187300,2016-12-03 01:15:00,4.4,P,3.2,P,21.9,P,1.22,P
01187300,01187300,2016-12-03 01:30:00,4.4,P,3.5,P,21.6,P,1.21,P
01187300,01187300,2016-12-03 01:45:00,4.4,P,3.4,P,21.6,P,1.21,P
01187300,01187300,2016-12-03 02:00:00,4.4,P,3.2,P,21.3,P,1.2,P
01187300,01187300,2016-12-03 02:15:00,4.3,P,3.3,P,21.3,P,1.2,P
01187300,01187300,2016-12-03 02:30:00,4.3,P,3.3,P,21.3,P,1.2,P
01187300,01187300,2016-12-03 02:45:00,4.3,P,3.2,P,21.3,P,1.2,P
01187300,01187300,2016-12-03 03:00:00,4.3,P,3.2,P,21,P,1.19,P
01187300,01187300,2016-12-03 03:15:00,4.3,P,3.1,P,21,P,1.19,P
01187300,01187300,2016-12-03 03:30:00,4.3,P,3.1,P,20.8,P,1.18,P
01187300,01187300,2016-12-03 03:45:00,4.2,P,3.1,P,20.8,P,1.18,P
01187300,01187300,2016-12-03 04:00:00,4.2,P,3.1,P,20.8,P,1.18,P
01187300,01187300,2016-12-03 04:15:00,4.2,P,3.1,P,20.8,P,1.18,P
01187300,01187300,2016-12-03 04:30:00,4.2,P,3.1,P,20.5,P,1.17,P
01187300,01187300,2016-12-03 04:45:00,4.2,P,3,P,20.5,P,1.17,P
01187300,01187300,2016-12-03 05:00:00,4.2,P,3,P,20.2,P,1.16,P
01187300,01187300,2016-12-03 05:15:00,4.2,P,2.9,P,20,P,1.15,P
01187300,01187300,2016-12-03 05:30:00,4.2,P,2.9,P,20,P,1.15,P
01187300,01187300,2016-12-03 05:45:00,4.1,P,2.8,P,19.7,P,1.14,P
01187300,01187300,2016-12-03 06:00:00,4.1,P,2.6,P,20,P,1.15,P
01187300,01187300,2016-12-03 06:15:00,4.1,P,2.8,P,19.9,P,1.15,P
01187300,01187300,2016-12-03 06:30:00,4.1,P,2.8,P,19.4,P,1.13,P
01187300,01187300,2016-12-03 06:45:00,4.1,P,2.8,P,19.7,P,1.14,P
01187300,01187300,2016-12-03 07:00:00,4.1,P,2.8,P,19.7,P,1.14,P
01187300,01187300,2016-12-03 07:15:00,4,P,2.7,P,19.7,P,1.14,P
01187300,01187300,2016-12-03 07:30:00,4,P,2.6,P,19.7,P,1.14,P
01187300,01187300,2016-12-03 07:45:00,4,P,2.7,P,19.4,P,1.13,P
01187300,01187300,2016-12-03 08:00:00,4,P,2.9,P,19.4,P,1.13,P
01187300,01187300,2016-12-03 08:15:00,4,P,3,P,19.4,P,1.13,P
01187300,01187300,2016-12-03 08:30:00,3.9,P,3,P,19.1,P,1.12,P
01187300,01187300,2016-12-03 08:45:00,3.9,P,3.2,P,18.9,P,1.11,P
01187300,01187300,2016-12-03 09:00:00,3.9,P,3.6,P,18.9,P,1.11,P
01187300,01187300,2016-12-03 09:15:00,3.9,P,3.6,P,18.9,P,1.11,P
01187300,01187300,2016-12-03 09:30:00,3.9,P,3.7,P,18.6,P,1.1,P
01187300,01187300,2016-12-03 09:45:00,4,P,3.4,P,18.9,P,1.11,P
01187300,01187300,2016-12-03 10:00:00,4,P,4.1,P,18.6,P,1.1,P
01187300,01187300,2016-12-03 10:15:00,4,P,4.2,P,18.6,P,1.1,P
01187300,01187300,2016-12-03 10:30:00,4,P,4.5,P,18.3,P,1.09,P
01187300,01187300,2016-12-03 10:45:00,4.1,P,4.4,P,18.6,P,1.1,P
01187300,01187300,2016-12-03 11:00:00,4.1,P,4.4,P,18.3,P,1.09,P
01187300,01187300,2016-12-03 11:15:00,4.1,P,4.4,P,18.1,P,1.08,P
01187300,01187300,2016-12-03 11:30:00,4.1,P,4.8,P,18.1,P,1.08,P
01187300,01187300,2016-12-03 11:45:00,4.3,P,5.2,P,18.1,P,1.08,P
01187300,01187300,2016-12-03 12:00:00,4.2,P,4.6,P,18.1,P,1.08,P
01187300,01187300,2016-12-03 12:15:00,4.2,P,4.2,P,18.1,P,1.08,P
01187300,01187300,2016-12-03 12:30:00,4.2,P,4.2,P,17.8,P,1.07,P
01187300,01187300,2016-12-03 12:45:00,4.2,P,4,P,17.8,P,1.07,P
01187300,01187300,2016-12-03 13:00:00,4.3,P,4.2,P,17.8,P,1.07,P
01187300,01187300,2016-12-03 13:15:00,4.2,P,4.3,P,17.8,P,1.07,P
01187300,01187300,2016-12-03 13:30:00,4.3,P,4.3,P,17.5,P,1.06,P
01187300,01187300,2016-12-03 13:45:00,4.2,P,4.3,P,17.5,P,1.06,P
01187300,01187300,2016-12-03 14:00:00,4.2,P,4,P,17.3,P,1.05,P
01187300,01187300,2016-12-03 14:15:00,4.1,P,3.8,P,17.3,P,1.05,P
01187300,01187300,2016-12-03 14:30:00,4.2,P,3.8,P,17.3,P,1.05,P
01187300,01187300,2016-12-03 14:45:00,4.1,P,3.8,P,17.3,P,1.05,P
01187300,01187300,2016-12-03 15:00:00,4.1,P,3.9,P,17,P,1.04,P
01187300,01187300,2016-12-03 15:15:00,4.1,P,4,P,17.3,P,1.05,P
01187300,01187300,2016-12-03 15:30:00,4.1,P,3.9,P,17.5,P,1.06,P
01187300,01187300,2016-12-03 15:45:00,4,P,3.8,P,17.5,P,1.06,P
01187300,01187300,2016-12-03 16:00:00,4,P,3.6,P,17.5,P,1.06,P
01187300,01187300,2016-12-03 16:15:00,4,P,3.4,P,17,P,1.04,P
01187300,01187300,2016-12-03 16:30:00,4,P,3.3,P,16.8,P,1.03,P
01187300,01187300,2016-12-03 16:45:00,4,P,3.1,P,16.8,P,1.03,P
01187300,01187300,2016-12-03 17:00:00,4,P,3,P,16.8,P,1.03,P
01187300,01187300,2016-12-03 17:15:00,4,P,2.9,P,16.5,P,1.02,P
01187300,01187300,2016-12-03 17:30:00,4,P,2.9,P,16.5,P,1.02,P
01187300,01187300,2016-12-03 17:45:00,3.9,P,2.8,P,16.5,P,1.02,P
01187300,01187300,2016-12-03 18:00:00,3.9,P,2.8,P,16.2,P,1.01,P
01187300,01187300,2016-12-03 18:15:00,3.9,P,2.7,P,16.5,P,1.02,P
01187300,01187300,2016-12-03 18:30:00,3.9,P,2.7,P,16.2,P,1.01,P
01187300,01187300,2016-12-03 18:45:00,3.9,P,2.7,P,16.2,P,1.01,P
01187300,01187300,2016-12-03 19:00:00,3.8,P,2.7,P,16.2,P,1.01,P
01187300,01187300,2016-12-03 19:15:00,3.8,P,2.6,P,16,P,1,P
01187300,01187300,2016-12-03 19:30:00,3.8,P,2.5,P,16,P,1,P
01187300,01187300,2016-12-03 19:45:00,3.8,P,2.5,P,16,P,1,P
01187300,01187300,2016-12-03 20:00:00,3.7,P,2.4,P,15.7,P,0.99,P
01187300,01187300,2016-12-03 20:15:00,3.8,P,2.3,P,16,P,1,P
01187300,01187300,2016-12-03 20:30:00,3.8,P,2.4,P,15.7,P,0.99,P
01187300,01187300,2016-12-03 20:45:00,3.7,P,2.3,P,15.7,P,0.99,P
01187300,01187300,2016-12-03 21:00:00,3.7,P,2.3,P,15.7,P,0.99,P
01187300,01187300,2016-12-03 21:15:00,3.6,P,2.4,P,15.7,P,0.99,P
01187300,01187300,2016-12-03 21:30:00,3.6,P,2.2,P,15.5,P,0.98,P
01187300,01187300,2016-12-03 21:45:00,3.6,P,2.1,P,15.5,P,0.98,P
01187300,01187300,2016-12-03 22:00:00,3.6,P,2,P,15.3,P,0.97,P
01187300,01187300,2016-12-03 22:15:00,3.6,P,1.8,P,15.3,P,0.97,P
01187300,01187300,2016-12-03 22:30:00,3.5,P,1.8,P,15.3,P,0.97,P
01187300,01187300,2016-12-03 22:45:00,3.5,P,1.4,P,15.2,P,0.97,P
01187300,01187300,2016-12-03 23:00:00,3.5,P,1.3,P,15.2,P,0.97,P
01187300,01187300,2016-12-03 23:15:00,3.4,P,1.1,P,15.2,P,0.97,P
01187300,01187300,2016-12-03 23:30:00,3.4,P,0.9,P,15,P,0.96,P
01187300,01187300,2016-12-03 23:45:00,3.3,P,1,P,15,P,0.96,P
01187300,01187300,2016-12-04 00:00:00,3.3,P,0.8,P,15,P,0.96,P
01187300,01187300,2016-12-04 00:15:00,3.3,P,0.8,P,14.8,P,0.95,P
01187300,01187300,2016-12-04 00:30:00,3.2,P,0.6,P,14.8,P,0.95,P
01187300,01187300,2016-12-04 00:45:00,3.2,P,0.6,P,14.8,P,0.95,P
01187300,01187300,2016-12-04 01:00:00,3.2,P,-0.1,P,14.8,P,0.95,P
01187300,01187300,2016-12-04 01:15:00,3.2,P,-0.7,P,14.8,P,0.95,P
01187300,01187300,2016-12-04 01:30:00,3.1,P,-1.3,P,14.5,P,0.94,P
01187300,01187300,2016-12-04 01:45:00,3.1,P,-1.3,P,14.3,P,0.93,P
01187300,01187300,2016-12-04 02:00:00,3.1,P,-0.5,P,14.5,P,0.94,P
01187300,01187300,2016-12-04 02:15:00,3.1,P,-1.3,P,14.3,P,0.93,P
01187300,01187300,2016-12-04 02:30:00,3,P,-1.4,P,14.3,P,0.93,P
01187300,01187300,2016-12-04 02:45:00,3,P,-1.4,P,14.5,P,0.94,P
01187300,01187300,2016-12-04 03:00:00,3,P,-1.3,P,14.3,P,0.93,P
01187300,01187300,2016-12-04 03:15:00,3,P,-0.8,P,14.3,P,0.93,P
01187300,01187300,2016-12-04 03:30:00,2.9,P,-0.2,P,14.3,P,0.93,P
01187300,01187300,2016-12-04 03:45:00,2.9,P,0.4,P,14,P,0.92,P
01187300,01187300,2016-12-04 04:00:00,2.9,P,0.5,P,14,P,0.92,P
01187300,01187300,2016-12-04 04:15:00,3,P,0.4,P,14.3,P,0.93,P
01187300,01187300,2016-12-04 04:30:00,2.9,P,0.4,P,14,P,0.92,P
01187300,01187300,2016-12-04 04:45:00,2.9,P,0.3,P,14,P,0.92,P
01187300,01187300,2016-12-04 05:00:00,2.9,P,-0.1,P,14,P,0.92,P
01187300,01187300,2016-12-04 05:15:00,2.9,P,-0.4,P,14,P,0.92,P
