Water RowID,Date Time,Water Temp C,SiteID,Water LoggerID,Date,Time
789,2014-10-10 23:30,10.198,HRCC,10406272,2014-10-10,23:30:00
790,2014-10-11 00:00,10.124,HRCC,10406272,2014-10-11,00:00:00
791,2014-10-11 00:30,10.075,HRCC,10406272,2014-10-11,00:30:00
792,2014-10-11 01:00,10.001,HRCC,10406272,2014-10-11,01:00:00
793,2014-10-11 01:30,9.928,HRCC,10406272,2014-10-11,01:30:00
794,2014-10-11 02:00,9.879,HRCC,10406272,2014-10-11,02:00:00
795,2014-10-11 02:30,9.829,HRCC,10406272,2014-10-11,02:30:00
796,2014-10-11 03:00,9.78,HRCC,10406272,2014-10-11,03:00:00
797,2014-10-11 03:30,9.731,HRCC,10406272,2014-10-11,03:30:00
798,2014-10-11 04:00,9.682,HRCC,10406272,2014-10-11,04:00:00
799,2014-10-11 04:30,9.657,HRCC,10406272,2014-10-11,04:30:00
800,2014-10-11 05:00,9.632,HRCC,10406272,2014-10-11,05:00:00
801,2014-10-11 05:30,9.583,HRCC,10406272,2014-10-11,05:30:00
802,2014-10-11 06:00,9.583,HRCC,10406272,2014-10-11,06:00:00
803,2014-10-11 06:30,9.558,HRCC,10406272,2014-10-11,06:30:00
804,2014-10-11 07:00,9.558,HRCC,10406272,2014-10-11,07:00:00
805,2014-10-11 07:30,9.558,HRCC,10406272,2014-10-11,07:30:00
806,2014-10-11 08:00,9.534,HRCC,10406272,2014-10-11,08:00:00
807,2014-10-11 08:30,9.534,HRCC,10406272,2014-10-11,08:30:00
808,2014-10-11 09:00,9.534,HRCC,10406272,2014-10-11,09:00:00
809,2014-10-11 09:30,9.534,HRCC,10406272,2014-10-11,09:30:00
810,2014-10-11 10:00,9.558,HRCC,10406272,2014-10-11,10:00:00
811,2014-10-11 10:30,9.583,HRCC,10406272,2014-10-11,10:30:00
812,2014-10-11 11:00,9.608,HRCC,10406272,2014-10-11,11:00:00
813,2014-10-11 11:30,9.632,HRCC,10406272,2014-10-11,11:30:00
814,2014-10-11 12:00,9.657,HRCC,10406272,2014-10-11,12:00:00
815,2014-10-11 12:30,9.706,HRCC,10406272,2014-10-11,12:30:00
816,2014-10-11 13:00,9.78,HRCC,10406272,2014-10-11,13:00:00
817,2014-10-11 13:30,9.829,HRCC,10406272,2014-10-11,13:30:00
818,2014-10-11 14:00,9.879,HRCC,10406272,2014-10-11,14:00:00
819,2014-10-11 14:30,9.903,HRCC,10406272,2014-10-11,14:30:00
820,2014-10-11 15:00,9.952,HRCC,10406272,2014-10-11,15:00:00
821,2014-10-11 15:30,9.977,HRCC,10406272,2014-10-11,15:30:00
822,2014-10-11 16:00,10.026,HRCC,10406272,2014-10-11,16:00:00
823,2014-10-11 16:30,10.051,HRCC,10406272,2014-10-11,16:30:00
824,2014-10-11 17:00,10.051,HRCC,10406272,2014-10-11,17:00:00
825,2014-10-11 17:30,10.026,HRCC,10406272,2014-10-11,17:30:00
826,2014-10-11 18:00,10.026,HRCC,10406272,2014-10-11,18:00:00
827,2014-10-11 18:30,10.001,HRCC,10406272,2014-10-11,18:30:00
828,2014-10-11 19:00,9.952,HRCC,10406272,2014-10-11,19:00:00
829,2014-10-11 19:30,9.903,HRCC,10406272,2014-10-11,19:30:00
830,2014-10-11 20:00,9.854,HRCC,10406272,2014-10-11,20:00:00
831,2014-10-11 20:30,9.78,HRCC,10406272,2014-10-11,20:30:00
832,2014-10-11 21:00,9.706,HRCC,10406272,2014-10-11,21:00:00
833,2014-10-11 21:30,9.608,HRCC,10406272,2014-10-11,21:30:00
834,2014-10-11 22:00,9.534,HRCC,10406272,2014-10-11,22:00:00
835,2014-10-11 22:30,9.435,HRCC,10406272,2014-10-11,22:30:00
836,2014-10-11 23:00,9.336,HRCC,10406272,2014-10-11,23:00:00
837,2014-10-11 23:30,9.238,HRCC,10406272,2014-10-11,23:30:00
838,2014-10-12 00:00,9.163,HRCC,10406272,2014-10-12,00:00:00
839,2014-10-12 00:30,9.114,HRCC,10406272,2014-10-12,00:30:00
840,2014-10-12 01:00,9.064,HRCC,10406272,2014-10-12,01:00:00
841,2014-10-12 01:30,8.99,HRCC,10406272,2014-10-12,01:30:00
842,2014-10-12 02:00,8.941,HRCC,10406272,2014-10-12,02:00:00
843,2014-10-12 02:30,8.866,HRCC,10406272,2014-10-12,02:30:00
844,2014-10-12 03:00,8.792,HRCC,10406272,2014-10-12,03:00:00
845,2014-10-12 03:30,8.742,HRCC,10406272,2014-10-12,03:30:00
846,2014-10-12 04:00,8.643,HRCC,10406272,2014-10-12,04:00:00
847,2014-10-12 04:30,8.543,HRCC,10406272,2014-10-12,04:30:00
848,2014-10-12 05:00,8.444,HRCC,10406272,2014-10-12,05:00:00
849,2014-10-12 05:30,8.369,HRCC,10406272,2014-10-12,05:30:00
850,2014-10-12 06:00,8.245,HRCC,10406272,2014-10-12,06:00:00
851,2014-10-12 06:30,8.145,HRCC,10406272,2014-10-12,06:30:00
852,2014-10-12 07:00,8.045,HRCC,10406272,2014-10-12,07:00:00
853,2014-10-12 07:30,7.945,HRCC,10406272,2014-10-12,07:30:00
854,2014-10-12 08:00,7.87,HRCC,10406272,2014-10-12,08:00:00
855,2014-10-12 08:30,7.845,HRCC,10406272,2014-10-12,08:30:00
856,2014-10-12 09:00,7.845,HRCC,10406272,2014-10-12,09:00:00
857,2014-10-12 09:30,7.895,HRCC,10406272,2014-10-12,09:30:00
858,2014-10-12 10:00,7.97,HRCC,10406272,2014-10-12,10:00:00
859,2014-10-12 10:30,8.07,HRCC,10406272,2014-10-12,10:30:00
860,2014-10-12 11:00,8.195,HRCC,10406272,2014-10-12,11:00:00
861,2014-10-12 11:30,8.344,HRCC,10406272,2014-10-12,11:30:00
862,2014-10-12 12:00,8.519,HRCC,10406272,2014-10-12,12:00:00
863,2014-10-12 12:30,8.792,HRCC,10406272,2014-10-12,12:30:00
864,2014-10-12 13:00,9.114,HRCC,10406272,2014-10-12,13:00:00
865,2014-10-12 13:30,9.336,HRCC,10406272,2014-10-12,13:30:00
866,2014-10-12 14:00,9.386,HRCC,10406272,2014-10-12,14:00:00
867,2014-10-12 14:30,9.435,HRCC,10406272,2014-10-12,14:30:00
868,2014-10-12 15:00,9.509,HRCC,10406272,2014-10-12,15:00:00
869,2014-10-12 15:30,9.608,HRCC,10406272,2014-10-12,15:30:00
870,2014-10-12 16:00,9.706,HRCC,10406272,2014-10-12,16:00:00
871,2014-10-12 16:30,9.805,HRCC,10406272,2014-10-12,16:30:00
872,2014-10-12 17:00,9.829,HRCC,10406272,2014-10-12,17:00:00
873,2014-10-12 17:30,9.829,HRCC,10406272,2014-10-12,17:30:00
874,2014-10-12 18:00,9.78,HRCC,10406272,2014-10-12,18:00:00
875,2014-10-12 18:30,9.682,HRCC,10406272,2014-10-12,18:30:00
876,2014-10-12 19:00,9.558,HRCC,10406272,2014-10-12,19:00:00
877,2014-10-12 19:30,9.46,HRCC,10406272,2014-10-12,19:30:00
878,2014-10-12 20:00,9.361,HRCC,10406272,2014-10-12,20:00:00
879,2014-10-12 20:30,9.287,HRCC,10406272,2014-10-12,20:30:00
880,2014-10-12 21:00,9.213,HRCC,10406272,2014-10-12,21:00:00
881,2014-10-12 21:30,9.139,HRCC,10406272,2014-10-12,21:30:00
882,2014-10-12 22:00,9.04,HRCC,10406272,2014-10-12,22:00:00
883,2014-10-12 22:30,8.941,HRCC,10406272,2014-10-12,22:30:00
884,2014-10-12 23:00,8.866,HRCC,10406272,2014-10-12,23:00:00
885,2014-10-12 23:30,8.742,HRCC,10406272,2014-10-12,23:30:00
886,2014-10-13 00:00,8.643,HRCC,10406272,2014-10-13,00:00:00
887,2014-10-13 00:30,8.543,HRCC,10406272,2014-10-13,00:30:00
888,2014-10-13 01:00,8.419,HRCC,10406272,2014-10-13,01:00:00
889,2014-10-13 01:30,8.295,HRCC,10406272,2014-10-13,01:30:00
890,2014-10-13 02:00,8.17,HRCC,10406272,2014-10-13,02:00:00
891,2014-10-13 02:30,8.045,HRCC,10406272,2014-10-13,02:30:00
892,2014-10-13 03:00,7.92,HRCC,10406272,2014-10-13,03:00:00
893,2014-10-13 03:30,7.82,HRCC,10406272,2014-10-13,03:30:00
894,2014-10-13 04:00,7.72,HRCC,10406272,2014-10-13,04:00:00
895,2014-10-13 04:30,7.619,HRCC,10406272,2014-10-13,04:30:00
896,2014-10-13 05:00,7.519,HRCC,10406272,2014-10-13,05:00:00
897,2014-10-13 05:30,7.444,HRCC,10406272,2014-10-13,05:30:00
898,2014-10-13 06:00,7.393,HRCC,10406272,2014-10-13,06:00:00
899,2014-10-13 06:30,7.343,HRCC,10406272,2014-10-13,06:30:00
900,2014-10-13 07:00,7.343,HRCC,10406272,2014-10-13,07:00:00
901,2014-10-13 07:30,7.318,HRCC,10406272,2014-10-13,07:30:00
902,2014-10-13 08:00,7.318,HRCC,10406272,2014-10-13,08:00:00
903,2014-10-13 08:30,7.343,HRCC,10406272,2014-10-13,08:30:00
904,2014-10-13 09:00,7.393,HRCC,10406272,2014-10-13,09:00:00
905,2014-10-13 09:30,7.444,HRCC,10406272,2014-10-13,09:30:00
906,2014-10-13 10:00,7.544,HRCC,10406272,2014-10-13,10:00:00
907,2014-10-13 10:30,7.67,HRCC,10406272,2014-10-13,10:30:00
908,2014-10-13 11:00,7.82,HRCC,10406272,2014-10-13,11:00:00
909,2014-10-13 11:30,7.97,HRCC,10406272,2014-10-13,11:30:00
910,2014-10-13 12:00,8.145,HRCC,10406272,2014-10-13,12:00:00
911,2014-10-13 12:30,8.295,HRCC,10406272,2014-10-13,12:30:00
912,2014-10-13 13:00,8.444,HRCC,10406272,2014-10-13,13:00:00
913,2014-10-13 13:30,8.593,HRCC,10406272,2014-10-13,13:30:00
914,2014-10-13 14:00,8.742,HRCC,10406272,2014-10-13,14:00:00
915,2014-10-13 14:30,8.841,HRCC,10406272,2014-10-13,14:30:00
916,2014-10-13 15:00,8.941,HRCC,10406272,2014-10-13,15:00:00
917,2014-10-13 15:30,9.015,HRCC,10406272,2014-10-13,15:30:00
918,2014-10-13 16:00,9.089,HRCC,10406272,2014-10-13,16:00:00
919,2014-10-13 16:30,9.139,HRCC,10406272,2014-10-13,16:30:00
920,2014-10-13 17:00,9.213,HRCC,10406272,2014-10-13,17:00:00
921,2014-10-13 17:30,9.262,HRCC,10406272,2014-10-13,17:30:00
922,2014-10-13 18:00,9.287,HRCC,10406272,2014-10-13,18:00:00
923,2014-10-13 18:30,9.287,HRCC,10406272,2014-10-13,18:30:00
924,2014-10-13 19:00,9.287,HRCC,10406272,2014-10-13,19:00:00
925,2014-10-13 19:30,9.312,HRCC,10406272,2014-10-13,19:30:00
926,2014-10-13 20:00,9.287,HRCC,10406272,2014-10-13,20:00:00
927,2014-10-13 20:30,9.312,HRCC,10406272,2014-10-13,20:30:00
928,2014-10-13 21:00,9.287,HRCC,10406272,2014-10-13,21:00:00
929,2014-10-13 21:30,9.287,HRCC,10406272,2014-10-13,21:30:00
930,2014-10-13 22:00,9.312,HRCC,10406272,2014-10-13,22:00:00
931,2014-10-13 22:30,9.312,HRCC,10406272,2014-10-13,22:30:00
932,2014-10-13 23:00,9.336,HRCC,10406272,2014-10-13,23:00:00
933,2014-10-13 23:30,9.386,HRCC,10406272,2014-10-13,23:30:00
934,2014-10-14 00:00,9.41,HRCC,10406272,2014-10-14,00:00:00
935,2014-10-14 00:30,9.435,HRCC,10406272,2014-10-14,00:30:00
936,2014-10-14 01:00,9.46,HRCC,10406272,2014-10-14,01:00:00
937,2014-10-14 01:30,9.485,HRCC,10406272,2014-10-14,01:30:00
938,2014-10-14 02:00,9.534,HRCC,10406272,2014-10-14,02:00:00
939,2014-10-14 02:30,9.558,HRCC,10406272,2014-10-14,02:30:00
940,2014-10-14 03:00,9.583,HRCC,10406272,2014-10-14,03:00:00
941,2014-10-14 03:30,9.632,HRCC,10406272,2014-10-14,03:30:00
942,2014-10-14 04:00,9.657,HRCC,10406272,2014-10-14,04:00:00
943,2014-10-14 04:30,9.682,HRCC,10406272,2014-10-14,04:30:00
944,2014-10-14 05:00,9.731,HRCC,10406272,2014-10-14,05:00:00
945,2014-10-14 05:30,9.756,HRCC,10406272,2014-10-14,05:30:00
946,2014-10-14 06:00,9.78,HRCC,10406272,2014-10-14,06:00:00
947,2014-10-14 06:30,9.829,HRCC,10406272,2014-10-14,06:30:00
948,2014-10-14 07:00,9.854,HRCC,10406272,2014-10-14,07:00:00
949,2014-10-14 07:30,9.903,HRCC,10406272,2014-10-14,07:30:00
950,2014-10-14 08:00,9.952,HRCC,10406272,2014-10-14,08:00:00
951,2014-10-14 08:30,10.026,HRCC,10406272,2014-10-14,08:30:00
952,2014-10-14 09:00,10.149,HRCC,10406272,2014-10-14,09:00:00
953,2014-10-14 09:30,10.271,HRCC,10406272,2014-10-14,09:30:00
954,2014-10-14 10:00,10.418,HRCC,10406272,2014-10-14,10:00:00
955,2014-10-14 10:30,10.565,HRCC,10406272,2014-10-14,10:30:00
956,2014-10-14 11:00,10.761,HRCC,10406272,2014-10-14,11:00:00
957,2014-10-14 11:30,10.932,HRCC,10406272,2014-10-14,11:30:00
958,2014-10-14 12:00,11.102,HRCC,10406272,2014-10-14,12:00:00
959,2014-10-14 12:30,11.297,HRCC,10406272,2014-10-14,12:30:00
960,2014-10-14 13:00,11.467,HRCC,10406272,2014-10-14,13:00:00
961,2014-10-14 13:30,11.589,HRCC,10406272,2014-10-14,13:30:00
962,2014-10-14 14:00,11.734,HRCC,10406272,2014-10-14,14:00:00
963,2014-10-14 14:30,11.904,HRCC,10406272,2014-10-14,14:30:00
964,2014-10-14 15:00,12.025,HRCC,10406272,2014-10-14,15:00:00
965,2014-10-14 15:30,12.147,HRCC,10406272,2014-10-14,15:30:00
966,2014-10-14 16:00,12.243,HRCC,10406272,2014-10-14,16:00:00
967,2014-10-14 16:30,12.316,HRCC,10406272,2014-10-14,16:30:00
968,2014-10-14 17:00,12.364,HRCC,10406272,2014-10-14,17:00:00
969,2014-10-14 17:30,12.364,HRCC,10406272,2014-10-14,17:30:00
970,2014-10-14 18:00,12.389,HRCC,10406272,2014-10-14,18:00:00
971,2014-10-14 18:30,12.389,HRCC,10406272,2014-10-14,18:30:00
972,2014-10-14 19:00,12.413,HRCC,10406272,2014-10-14,19:00:00
973,2014-10-14 19:30,12.413,HRCC,10406272,2014-10-14,19:30:00
974,2014-10-14 20:00,12.389,HRCC,10406272,2014-10-14,20:00:00
975,2014-10-14 20:30,12.364,HRCC,10406272,2014-10-14,20:30:00
976,2014-10-14 21:00,12.34,HRCC,10406272,2014-10-14,21:00:00
977,2014-10-14 21:30,12.34,HRCC,10406272,2014-10-14,21:30:00
978,2014-10-14 22:00,12.34,HRCC,10406272,2014-10-14,22:00:00
979,2014-10-14 22:30,12.316,HRCC,10406272,2014-10-14,22:30:00
980,2014-10-14 23:00,12.34,HRCC,10406272,2014-10-14,23:00:00
981,2014-10-14 23:30,12.34,HRCC,10406272,2014-10-14,23:30:00
982,2014-10-15 00:00,12.364,HRCC,10406272,2014-10-15,00:00:00
983,2014-10-15 00:30,12.389,HRCC,10406272,2014-10-15,00:30:00
984,2014-10-15 01:00,12.437,HRCC,10406272,2014-10-15,01:00:00
985,2014-10-15 01:30,12.461,HRCC,10406272,2014-10-15,01:30:00
986,2014-10-15 02:00,12.485,HRCC,10406272,2014-10-15,02:00:00
987,2014-10-15 02:30,12.534,HRCC,10406272,2014-10-15,02:30:00
988,2014-10-15 03:00,12.582,HRCC,10406272,2014-10-15,03:00:00
989,2014-10-15 03:30,12.582,HRCC,10406272,2014-10-15,03:30:00
990,2014-10-15 04:00,12.63,HRCC,10406272,2014-10-15,04:00:00
991,2014-10-15 04:30,12.63,HRCC,10406272,2014-10-15,04:30:00
992,2014-10-15 05:00,12.63,HRCC,10406272,2014-10-15,05:00:00
993,2014-10-15 05:30,12.63,HRCC,10406272,2014-10-15,05:30:00
994,2014-10-15 06:00,12.654,HRCC,10406272,2014-10-15,06:00:00
995,2014-10-15 06:30,12.654,HRCC,10406272,2014-10-15,06:30:00
996,2014-10-15 07:00,12.678,HRCC,10406272,2014-10-15,07:00:00
997,2014-10-15 07:30,12.703,HRCC,10406272,2014-10-15,07:30:00
998,2014-10-15 08:00,12.751,HRCC,10406272,2014-10-15,08:00:00
999,2014-10-15 08:30,12.799,HRCC,10406272,2014-10-15,08:30:00
1000,2014-10-15 09:00,12.847,HRCC,10406272,2014-10-15,09:00:00
1001,2014-10-15 09:30,12.896,HRCC,10406272,2014-10-15,09:30:00
1002,2014-10-15 10:00,12.992,HRCC,10406272,2014-10-15,10:00:00
1003,2014-10-15 10:30,13.088,HRCC,10406272,2014-10-15,10:30:00
1004,2014-10-15 11:00,13.209,HRCC,10406272,2014-10-15,11:00:00
1005,2014-10-15 11:30,13.353,HRCC,10406272,2014-10-15,11:30:00
1006,2014-10-15 12:00,13.497,HRCC,10406272,2014-10-15,12:00:00
1007,2014-10-15 12:30,13.666,HRCC,10406272,2014-10-15,12:30:00
1008,2014-10-15 13:00,13.858,HRCC,10406272,2014-10-15,13:00:00
1009,2014-10-15 13:30,14.05,HRCC,10406272,2014-10-15,13:30:00
1010,2014-10-15 14:00,14.17,HRCC,10406272,2014-10-15,14:00:00
1011,2014-10-15 14:30,14.337,HRCC,10406272,2014-10-15,14:30:00
1012,2014-10-15 15:00,14.433,HRCC,10406272,2014-10-15,15:00:00
1013,2014-10-15 15:30,14.481,HRCC,10406272,2014-10-15,15:30:00
1014,2014-10-15 16:00,14.601,HRCC,10406272,2014-10-15,16:00:00
1015,2014-10-15 16:30,14.697,HRCC,10406272,2014-10-15,16:30:00
1016,2014-10-15 17:00,14.745,HRCC,10406272,2014-10-15,17:00:00
1017,2014-10-15 17:30,14.816,HRCC,10406272,2014-10-15,17:30:00
1018,2014-10-15 18:00,14.84,HRCC,10406272,2014-10-15,18:00:00
1019,2014-10-15 18:30,14.864,HRCC,10406272,2014-10-15,18:30:00
1020,2014-10-15 19:00,14.864,HRCC,10406272,2014-10-15,19:00:00
1021,2014-10-15 19:30,14.864,HRCC,10406272,2014-10-15,19:30:00
1022,2014-10-15 20:00,14.912,HRCC,10406272,2014-10-15,20:00:00
1023,2014-10-15 20:30,14.936,HRCC,10406272,2014-10-15,20:30:00
1024,2014-10-15 21:00,14.96,HRCC,10406272,2014-10-15,21:00:00
1025,2014-10-15 21:30,14.96,HRCC,10406272,2014-10-15,21:30:00
1026,2014-10-15 22:00,14.984,HRCC,10406272,2014-10-15,22:00:00
1027,2014-10-15 22:30,15.008,HRCC,10406272,2014-10-15,22:30:00
1028,2014-10-15 23:00,15.031,HRCC,10406272,2014-10-15,23:00:00
1029,2014-10-15 23:30,15.055,HRCC,10406272,2014-10-15,23:30:00
1030,2014-10-16 00:00,15.079,HRCC,10406272,2014-10-16,00:00:00
1031,2014-10-16 00:30,15.127,HRCC,10406272,2014-10-16,00:30:00
1032,2014-10-16 01:00,15.175,HRCC,10406272,2014-10-16,01:00:00
1033,2014-10-16 01:30,15.175,HRCC,10406272,2014-10-16,01:30:00
1034,2014-10-16 02:00,15.247,HRCC,10406272,2014-10-16,02:00:00
1035,2014-10-16 02:30,15.318,HRCC,10406272,2014-10-16,02:30:00
1036,2014-10-16 03:00,15.342,HRCC,10406272,2014-10-16,03:00:00
1037,2014-10-16 03:30,15.366,HRCC,10406272,2014-10-16,03:30:00
1038,2014-10-16 04:00,15.557,HRCC,10406272,2014-10-16,04:00:00
1039,2014-10-16 04:30,15.629,HRCC,10406272,2014-10-16,04:30:00
1040,2014-10-16 05:00,15.748,HRCC,10406272,2014-10-16,05:00:00
1041,2014-10-16 05:30,15.724,HRCC,10406272,2014-10-16,05:30:00
1042,2014-10-16 06:00,15.676,HRCC,10406272,2014-10-16,06:00:00
1043,2014-10-16 06:30,15.485,HRCC,10406272,2014-10-16,06:30:00
1044,2014-10-16 07:00,15.294,HRCC,10406272,2014-10-16,07:00:00
1045,2014-10-16 07:30,15.27,HRCC,10406272,2014-10-16,07:30:00
1046,2014-10-16 08:00,15.461,HRCC,10406272,2014-10-16,08:00:00
1047,2014-10-16 08:30,15.39,HRCC,10406272,2014-10-16,08:30:00
1048,2014-10-16 09:00,15.247,HRCC,10406272,2014-10-16,09:00:00
1049,2014-10-16 09:30,15.294,HRCC,10406272,2014-10-16,09:30:00
1050,2014-10-16 10:00,15.557,HRCC,10406272,2014-10-16,10:00:00
1051,2014-10-16 10:30,15.7,HRCC,10406272,2014-10-16,10:30:00
1052,2014-10-16 11:00,15.843,HRCC,10406272,2014-10-16,11:00:00
1053,2014-10-16 11:30,15.939,HRCC,10406272,2014-10-16,11:30:00
1054,2014-10-16 12:00,15.963,HRCC,10406272,2014-10-16,12:00:00
1055,2014-10-16 12:30,15.986,HRCC,10406272,2014-10-16,12:30:00
1056,2014-10-16 13:00,15.986,HRCC,10406272,2014-10-16,13:00:00
1057,2014-10-16 13:30,16.058,HRCC,10406272,2014-10-16,13:30:00
1058,2014-10-16 14:00,16.129,HRCC,10406272,2014-10-16,14:00:00
1059,2014-10-16 14:30,16.201,HRCC,10406272,2014-10-16,14:30:00
1060,2014-10-16 15:00,16.249,HRCC,10406272,2014-10-16,15:00:00
1061,2014-10-16 15:30,16.32,HRCC,10406272,2014-10-16,15:30:00
1062,2014-10-16 16:00,16.368,HRCC,10406272,2014-10-16,16:00:00
1063,2014-10-16 16:30,16.368,HRCC,10406272,2014-10-16,16:30:00
1064,2014-10-16 17:00,16.344,HRCC,10406272,2014-10-16,17:00:00
1065,2014-10-16 17:30,16.32,HRCC,10406272,2014-10-16,17:30:00
1066,2014-10-16 18:00,16.32,HRCC,10406272,2014-10-16,18:00:00
1067,2014-10-16 18:30,16.296,HRCC,10406272,2014-10-16,18:30:00
1068,2014-10-16 19:00,16.272,HRCC,10406272,2014-10-16,19:00:00
1069,2014-10-16 19:30,16.249,HRCC,10406272,2014-10-16,19:30:00
1070,2014-10-16 20:00,16.201,HRCC,10406272,2014-10-16,20:00:00
1071,2014-10-16 20:30,16.177,HRCC,10406272,2014-10-16,20:30:00
1072,2014-10-16 21:00,16.129,HRCC,10406272,2014-10-16,21:00:00
1073,2014-10-16 21:30,16.106,HRCC,10406272,2014-10-16,21:30:00
1074,2014-10-16 22:00,16.058,HRCC,10406272,2014-10-16,22:00:00
1075,2014-10-16 22:30,16.034,HRCC,10406272,2014-10-16,22:30:00
1076,2014-10-16 23:00,16.01,HRCC,10406272,2014-10-16,23:00:00
1077,2014-10-16 23:30,15.963,HRCC,10406272,2014-10-16,23:30:00
1078,2014-10-17 00:00,15.915,HRCC,10406272,2014-10-17,00:00:00
1079,2014-10-17 00:30,15.867,HRCC,10406272,2014-10-17,00:30:00
1080,2014-10-17 01:00,15.819,HRCC,10406272,2014-10-17,01:00:00
1081,2014-10-17 01:30,15.772,HRCC,10406272,2014-10-17,01:30:00
1082,2014-10-17 02:00,15.7,HRCC,10406272,2014-10-17,02:00:00
1083,2014-10-17 02:30,15.652,HRCC,10406272,2014-10-17,02:30:00
1084,2014-10-17 03:00,15.605,HRCC,10406272,2014-10-17,03:00:00
1085,2014-10-17 03:30,15.533,HRCC,10406272,2014-10-17,03:30:00
1086,2014-10-17 04:00,15.485,HRCC,10406272,2014-10-17,04:00:00
1087,2014-10-17 04:30,15.438,HRCC,10406272,2014-10-17,04:30:00
1088,2014-10-17 05:00,15.39,HRCC,10406272,2014-10-17,05:00:00
1089,2014-10-17 05:30,15.342,HRCC,10406272,2014-10-17,05:30:00
1090,2014-10-17 06:00,15.294,HRCC,10406272,2014-10-17,06:00:00
1091,2014-10-17 06:30,15.247,HRCC,10406272,2014-10-17,06:30:00
1092,2014-10-17 07:00,15.175,HRCC,10406272,2014-10-17,07:00:00
1093,2014-10-17 07:30,15.127,HRCC,10406272,2014-10-17,07:30:00
1094,2014-10-17 08:00,15.079,HRCC,10406272,2014-10-17,08:00:00
1095,2014-10-17 08:30,15.031,HRCC,10406272,2014-10-17,08:30:00
1096,2014-10-17 09:00,14.984,HRCC,10406272,2014-10-17,09:00:00
1097,2014-10-17 09:30,14.96,HRCC,10406272,2014-10-17,09:30:00
1098,2014-10-17 10:00,14.936,HRCC,10406272,2014-10-17,10:00:00
1099,2014-10-17 10:30,14.936,HRCC,10406272,2014-10-17,10:30:00
1100,2014-10-17 11:00,14.96,HRCC,10406272,2014-10-17,11:00:00
1101,2014-10-17 11:30,15.055,HRCC,10406272,2014-10-17,11:30:00
1102,2014-10-17 12:00,15.199,HRCC,10406272,2014-10-17,12:00:00
1103,2014-10-17 12:30,15.366,HRCC,10406272,2014-10-17,12:30:00
1104,2014-10-17 13:00,15.438,HRCC,10406272,2014-10-17,13:00:00
1105,2014-10-17 13:30,15.533,HRCC,10406272,2014-10-17,13:30:00
1106,2014-10-17 14:00,15.581,HRCC,10406272,2014-10-17,14:00:00
1107,2014-10-17 14:30,15.652,HRCC,10406272,2014-10-17,14:30:00
1108,2014-10-17 15:00,15.748,HRCC,10406272,2014-10-17,15:00:00
1109,2014-10-17 15:30,15.843,HRCC,10406272,2014-10-17,15:30:00
1110,2014-10-17 16:00,15.891,HRCC,10406272,2014-10-17,16:00:00
1111,2014-10-17 16:30,15.915,HRCC,10406272,2014-10-17,16:30:00
1112,2014-10-17 17:00,15.939,HRCC,10406272,2014-10-17,17:00:00
1113,2014-10-17 17:30,15.939,HRCC,10406272,2014-10-17,17:30:00
1114,2014-10-17 18:00,15.915,HRCC,10406272,2014-10-17,18:00:00
1115,2014-10-17 18:30,15.843,HRCC,10406272,2014-10-17,18:30:00
1116,2014-10-17 19:00,15.772,HRCC,10406272,2014-10-17,19:00:00
1117,2014-10-17 19:30,15.676,HRCC,10406272,2014-10-17,19:30:00
1118,2014-10-17 20:00,15.557,HRCC,10406272,2014-10-17,20:00:00
1119,2014-10-17 20:30,15.438,HRCC,10406272,2014-10-17,20:30:00
1120,2014-10-17 21:00,15.294,HRCC,10406272,2014-10-17,21:00:00
1121,2014-10-17 21:30,15.175,HRCC,10406272,2014-10-17,21:30:00
1122,2014-10-17 22:00,15.055,HRCC,10406272,2014-10-17,22:00:00
1123,2014-10-17 22:30,14.936,HRCC,10406272,2014-10-17,22:30:00
1124,2014-10-17 23:00,14.84,HRCC,10406272,2014-10-17,23:00:00
1125,2014-10-17 23:30,14.768,HRCC,10406272,2014-10-17,23:30:00
1126,2014-10-18 00:00,14.673,HRCC,10406272,2014-10-18,00:00:00
1127,2014-10-18 00:30,14.625,HRCC,10406272,2014-10-18,00:30:00
1128,2014-10-18 01:00,14.553,HRCC,10406272,2014-10-18,01:00:00
1129,2014-10-18 01:30,14.481,HRCC,10406272,2014-10-18,01:30:00
1130,2014-10-18 02:00,14.433,HRCC,10406272,2014-10-18,02:00:00
1131,2014-10-18 02:30,14.385,HRCC,10406272,2014-10-18,02:30:00
1132,2014-10-18 03:00,14.314,HRCC,10406272,2014-10-18,03:00:00
1133,2014-10-18 03:30,14.242,HRCC,10406272,2014-10-18,03:30:00
1134,2014-10-18 04:00,14.194,HRCC,10406272,2014-10-18,04:00:00
1135,2014-10-18 04:30,14.122,HRCC,10406272,2014-10-18,04:30:00
1136,2014-10-18 05:00,14.026,HRCC,10406272,2014-10-18,05:00:00
1137,2014-10-18 05:30,13.954,HRCC,10406272,2014-10-18,05:30:00
1138,2014-10-18 06:00,13.858,HRCC,10406272,2014-10-18,06:00:00
1139,2014-10-18 06:30,13.762,HRCC,10406272,2014-10-18,06:30:00
1140,2014-10-18 07:00,13.69,HRCC,10406272,2014-10-18,07:00:00
1141,2014-10-18 07:30,13.618,HRCC,10406272,2014-10-18,07:30:00
1142,2014-10-18 08:00,13.57,HRCC,10406272,2014-10-18,08:00:00
