Date ,Time,Air Temp C,Air Logger ID,SiteID
11-Jul-2013,6:30:00,20.24,515471,PBCC
11-Jul-2013,7:00:00,20.57,515471,PBCC
11-Jul-2013,7:30:00,20.74,515471,PBCC
11-Jul-2013,8:00:00,21.40,515471,PBCC
11-Jul-2013,8:30:00,21.90,515471,PBCC
11-Jul-2013,9:00:00,22.07,515471,PBCC
11-Jul-2013,9:30:00,22.24,515471,PBCC
11-Jul-2013,10:00:00,22.24,515471,PBCC
11-Jul-2013,10:30:00,22.74,515471,PBCC
11-Jul-2013,11:00:00,22.92,515471,PBCC
11-Jul-2013,11:30:00,23.26,515471,PBCC
11-Jul-2013,12:00:00,23.78,515471,PBCC
11-Jul-2013,12:30:00,24.12,515471,PBCC
11-Jul-2013,13:00:00,24.47,515471,PBCC
11-Jul-2013,13:30:00,24.47,515471,PBCC
11-Jul-2013,14:00:00,24.82,515471,PBCC
11-Jul-2013,14:30:00,24.82,515471,PBCC
11-Jul-2013,15:00:00,24.99,515471,PBCC
11-Jul-2013,15:30:00,25.52,515471,PBCC
11-Jul-2013,16:00:00,25.87,515471,PBCC
11-Jul-2013,16:30:00,25.52,515471,PBCC
11-Jul-2013,17:00:00,25.34,515471,PBCC
11-Jul-2013,17:30:00,25.17,515471,PBCC
11-Jul-2013,18:00:00,24.99,515471,PBCC
11-Jul-2013,18:30:00,24.12,515471,PBCC
11-Jul-2013,19:00:00,23.61,515471,PBCC
11-Jul-2013,19:30:00,23.09,515471,PBCC
11-Jul-2013,20:00:00,22.58,515471,PBCC
11-Jul-2013,20:30:00,22.07,515471,PBCC
11-Jul-2013,21:00:00,21.40,515471,PBCC
11-Jul-2013,21:30:00,20.74,515471,PBCC
11-Jul-2013,22:00:00,20.24,515471,PBCC
11-Jul-2013,22:30:00,19.92,515471,PBCC
11-Jul-2013,23:00:00,19.59,515471,PBCC
11-Jul-2013,23:30:00,19.26,515471,PBCC
12-Jul-2013,0:00:00,18.93,515471,PBCC
12-Jul-2013,0:30:00,18.60,515471,PBCC
12-Jul-2013,1:00:00,18.27,515471,PBCC
12-Jul-2013,1:30:00,18.11,515471,PBCC
12-Jul-2013,2:00:00,17.79,515471,PBCC
12-Jul-2013,2:30:00,17.63,515471,PBCC
12-Jul-2013,3:00:00,17.47,515471,PBCC
12-Jul-2013,3:30:00,17.14,515471,PBCC
12-Jul-2013,4:00:00,16.99,515471,PBCC
12-Jul-2013,4:30:00,16.83,515471,PBCC
12-Jul-2013,5:00:00,16.67,515471,PBCC
12-Jul-2013,5:30:00,16.67,515471,PBCC
12-Jul-2013,6:00:00,16.67,515471,PBCC
12-Jul-2013,6:30:00,17.14,515471,PBCC
12-Jul-2013,7:00:00,17.79,515471,PBCC
12-Jul-2013,7:30:00,18.27,515471,PBCC
12-Jul-2013,8:00:00,19.26,515471,PBCC
12-Jul-2013,8:30:00,20.08,515471,PBCC
12-Jul-2013,9:00:00,20.74,515471,PBCC
12-Jul-2013,9:30:00,21.23,515471,PBCC
12-Jul-2013,10:00:00,22.07,515471,PBCC
12-Jul-2013,10:30:00,22.74,515471,PBCC
12-Jul-2013,11:00:00,23.26,515471,PBCC
12-Jul-2013,11:30:00,23.26,515471,PBCC
12-Jul-2013,12:00:00,23.09,515471,PBCC
12-Jul-2013,12:30:00,23.43,515471,PBCC
12-Jul-2013,13:00:00,23.61,515471,PBCC
12-Jul-2013,13:30:00,24.47,515471,PBCC
12-Jul-2013,14:00:00,24.12,515471,PBCC
12-Jul-2013,14:30:00,24.47,515471,PBCC
12-Jul-2013,15:00:00,24.29,515471,PBCC
12-Jul-2013,15:30:00,23.95,515471,PBCC
12-Jul-2013,16:00:00,24.12,515471,PBCC
12-Jul-2013,16:30:00,23.78,515471,PBCC
12-Jul-2013,17:00:00,23.43,515471,PBCC
12-Jul-2013,17:30:00,22.92,515471,PBCC
12-Jul-2013,18:00:00,22.74,515471,PBCC
12-Jul-2013,18:30:00,22.41,515471,PBCC
12-Jul-2013,19:00:00,21.90,515471,PBCC
12-Jul-2013,19:30:00,21.40,515471,PBCC
12-Jul-2013,20:00:00,21.07,515471,PBCC
12-Jul-2013,20:30:00,20.41,515471,PBCC
12-Jul-2013,21:00:00,19.92,515471,PBCC
12-Jul-2013,21:30:00,19.76,515471,PBCC
12-Jul-2013,22:00:00,19.43,515471,PBCC
12-Jul-2013,22:30:00,19.26,515471,PBCC
12-Jul-2013,23:00:00,18.77,515471,PBCC
12-Jul-2013,23:30:00,18.77,515471,PBCC
13-Jul-2013,0:00:00,18.60,515471,PBCC
13-Jul-2013,0:30:00,18.44,515471,PBCC
13-Jul-2013,1:00:00,18.11,515471,PBCC
13-Jul-2013,1:30:00,17.95,515471,PBCC
13-Jul-2013,2:00:00,17.95,515471,PBCC
13-Jul-2013,2:30:00,17.79,515471,PBCC
13-Jul-2013,3:00:00,17.95,515471,PBCC
13-Jul-2013,3:30:00,17.79,515471,PBCC
13-Jul-2013,4:00:00,17.63,515471,PBCC
13-Jul-2013,4:30:00,17.63,515471,PBCC
13-Jul-2013,5:00:00,17.63,515471,PBCC
13-Jul-2013,5:30:00,17.79,515471,PBCC
13-Jul-2013,6:00:00,18.27,515471,PBCC
13-Jul-2013,6:30:00,18.44,515471,PBCC
13-Jul-2013,7:00:00,18.44,515471,PBCC
13-Jul-2013,7:30:00,18.44,515471,PBCC
13-Jul-2013,8:00:00,18.44,515471,PBCC
13-Jul-2013,8:30:00,18.44,515471,PBCC
13-Jul-2013,9:00:00,18.60,515471,PBCC
13-Jul-2013,9:30:00,18.93,515471,PBCC
13-Jul-2013,10:00:00,19.59,515471,PBCC
13-Jul-2013,10:30:00,20.41,515471,PBCC
13-Jul-2013,11:00:00,20.90,515471,PBCC
13-Jul-2013,11:30:00,21.07,515471,PBCC
13-Jul-2013,12:00:00,20.74,515471,PBCC
13-Jul-2013,12:30:00,20.74,515471,PBCC
13-Jul-2013,13:00:00,20.74,515471,PBCC
13-Jul-2013,13:30:00,20.90,515471,PBCC
13-Jul-2013,14:00:00,21.40,515471,PBCC
13-Jul-2013,14:30:00,21.57,515471,PBCC
13-Jul-2013,15:00:00,22.07,515471,PBCC
13-Jul-2013,15:30:00,22.07,515471,PBCC
13-Jul-2013,16:00:00,22.41,515471,PBCC
13-Jul-2013,16:30:00,22.58,515471,PBCC
13-Jul-2013,17:00:00,22.41,515471,PBCC
13-Jul-2013,17:30:00,22.41,515471,PBCC
13-Jul-2013,18:00:00,22.41,515471,PBCC
13-Jul-2013,18:30:00,22.74,515471,PBCC
13-Jul-2013,19:00:00,22.74,515471,PBCC
13-Jul-2013,19:30:00,22.58,515471,PBCC
13-Jul-2013,20:00:00,22.41,515471,PBCC
13-Jul-2013,20:30:00,22.07,515471,PBCC
13-Jul-2013,21:00:00,21.73,515471,PBCC
13-Jul-2013,21:30:00,21.57,515471,PBCC
13-Jul-2013,22:00:00,21.40,515471,PBCC
13-Jul-2013,22:30:00,21.23,515471,PBCC
13-Jul-2013,23:00:00,21.23,515471,PBCC
13-Jul-2013,23:30:00,21.23,515471,PBCC
14-Jul-2013,0:00:00,21.07,515471,PBCC
14-Jul-2013,0:30:00,20.90,515471,PBCC
14-Jul-2013,1:00:00,21.07,515471,PBCC
14-Jul-2013,1:30:00,21.07,515471,PBCC
14-Jul-2013,2:00:00,20.90,515471,PBCC
14-Jul-2013,2:30:00,20.90,515471,PBCC
14-Jul-2013,3:00:00,20.90,515471,PBCC
14-Jul-2013,3:30:00,20.90,515471,PBCC
14-Jul-2013,4:00:00,20.90,515471,PBCC
14-Jul-2013,4:30:00,20.74,515471,PBCC
14-Jul-2013,5:00:00,20.90,515471,PBCC
14-Jul-2013,5:30:00,20.74,515471,PBCC
14-Jul-2013,6:00:00,20.74,515471,PBCC
14-Jul-2013,6:30:00,20.74,515471,PBCC
14-Jul-2013,7:00:00,20.90,515471,PBCC
14-Jul-2013,7:30:00,21.23,515471,PBCC
14-Jul-2013,8:00:00,22.07,515471,PBCC
14-Jul-2013,8:30:00,22.92,515471,PBCC
14-Jul-2013,9:00:00,23.26,515471,PBCC
14-Jul-2013,9:30:00,24.29,515471,PBCC
14-Jul-2013,10:00:00,24.99,515471,PBCC
14-Jul-2013,10:30:00,25.87,515471,PBCC
14-Jul-2013,11:00:00,26.40,515471,PBCC
14-Jul-2013,11:30:00,27.30,515471,PBCC
14-Jul-2013,12:00:00,27.67,515471,PBCC
14-Jul-2013,12:30:00,28.21,515471,PBCC
14-Jul-2013,13:00:00,28.39,515471,PBCC
14-Jul-2013,13:30:00,28.21,515471,PBCC
14-Jul-2013,14:00:00,27.30,515471,PBCC
14-Jul-2013,14:30:00,26.22,515471,PBCC
14-Jul-2013,15:00:00,26.22,515471,PBCC
14-Jul-2013,15:30:00,26.76,515471,PBCC
14-Jul-2013,16:00:00,28.39,515471,PBCC
14-Jul-2013,16:30:00,28.76,515471,PBCC
14-Jul-2013,17:00:00,28.58,515471,PBCC
14-Jul-2013,17:30:00,27.67,515471,PBCC
14-Jul-2013,18:00:00,26.76,515471,PBCC
14-Jul-2013,18:30:00,26.40,515471,PBCC
14-Jul-2013,19:00:00,26.22,515471,PBCC
14-Jul-2013,19:30:00,25.87,515471,PBCC
14-Jul-2013,20:00:00,25.34,515471,PBCC
14-Jul-2013,20:30:00,24.82,515471,PBCC
14-Jul-2013,21:00:00,24.29,515471,PBCC
14-Jul-2013,21:30:00,23.78,515471,PBCC
14-Jul-2013,22:00:00,23.26,515471,PBCC
14-Jul-2013,22:30:00,22.74,515471,PBCC
14-Jul-2013,23:00:00,22.41,515471,PBCC
14-Jul-2013,23:30:00,21.90,515471,PBCC
15-Jul-2013,0:00:00,21.57,515471,PBCC
15-Jul-2013,0:30:00,21.23,515471,PBCC
15-Jul-2013,1:00:00,20.90,515471,PBCC
15-Jul-2013,1:30:00,20.74,515471,PBCC
15-Jul-2013,2:00:00,20.41,515471,PBCC
15-Jul-2013,2:30:00,20.24,515471,PBCC
15-Jul-2013,3:00:00,19.92,515471,PBCC
15-Jul-2013,3:30:00,19.76,515471,PBCC
15-Jul-2013,4:00:00,19.76,515471,PBCC
15-Jul-2013,4:30:00,19.59,515471,PBCC
15-Jul-2013,5:00:00,19.43,515471,PBCC
15-Jul-2013,5:30:00,19.26,515471,PBCC
15-Jul-2013,6:00:00,19.26,515471,PBCC
15-Jul-2013,6:30:00,19.43,515471,PBCC
15-Jul-2013,7:00:00,19.59,515471,PBCC
15-Jul-2013,7:30:00,20.08,515471,PBCC
15-Jul-2013,8:00:00,20.90,515471,PBCC
15-Jul-2013,8:30:00,22.07,515471,PBCC
15-Jul-2013,9:00:00,23.78,515471,PBCC
15-Jul-2013,9:30:00,25.17,515471,PBCC
15-Jul-2013,10:00:00,25.87,515471,PBCC
15-Jul-2013,10:30:00,26.58,515471,PBCC
15-Jul-2013,11:00:00,26.76,515471,PBCC
15-Jul-2013,11:30:00,27.67,515471,PBCC
15-Jul-2013,12:00:00,28.58,515471,PBCC
15-Jul-2013,12:30:00,29.13,515471,PBCC
15-Jul-2013,13:00:00,29.88,515471,PBCC
15-Jul-2013,13:30:00,29.88,515471,PBCC
15-Jul-2013,14:00:00,30.07,515471,PBCC
15-Jul-2013,14:30:00,30.07,515471,PBCC
15-Jul-2013,15:00:00,30.26,515471,PBCC
15-Jul-2013,15:30:00,30.26,515471,PBCC
15-Jul-2013,16:00:00,30.26,515471,PBCC
15-Jul-2013,16:30:00,29.88,515471,PBCC
15-Jul-2013,17:00:00,29.88,515471,PBCC
15-Jul-2013,17:30:00,28.76,515471,PBCC
15-Jul-2013,18:00:00,28.39,515471,PBCC
15-Jul-2013,18:30:00,27.67,515471,PBCC
15-Jul-2013,19:00:00,26.94,515471,PBCC
15-Jul-2013,19:30:00,26.40,515471,PBCC
15-Jul-2013,20:00:00,25.87,515471,PBCC
15-Jul-2013,20:30:00,25.34,515471,PBCC
15-Jul-2013,21:00:00,24.29,515471,PBCC
15-Jul-2013,21:30:00,23.43,515471,PBCC
15-Jul-2013,22:00:00,22.92,515471,PBCC
15-Jul-2013,22:30:00,22.24,515471,PBCC
15-Jul-2013,23:00:00,21.90,515471,PBCC
15-Jul-2013,23:30:00,21.40,515471,PBCC
16-Jul-2013,0:00:00,21.23,515471,PBCC
16-Jul-2013,0:30:00,21.07,515471,PBCC
16-Jul-2013,1:00:00,20.74,515471,PBCC
16-Jul-2013,1:30:00,20.24,515471,PBCC
16-Jul-2013,2:00:00,19.92,515471,PBCC
16-Jul-2013,2:30:00,19.43,515471,PBCC
16-Jul-2013,3:00:00,19.26,515471,PBCC
16-Jul-2013,3:30:00,18.93,515471,PBCC
16-Jul-2013,4:00:00,18.60,515471,PBCC
16-Jul-2013,4:30:00,18.27,515471,PBCC
16-Jul-2013,5:00:00,18.11,515471,PBCC
16-Jul-2013,5:30:00,17.79,515471,PBCC
16-Jul-2013,6:00:00,17.63,515471,PBCC
16-Jul-2013,6:30:00,17.79,515471,PBCC
16-Jul-2013,7:00:00,18.11,515471,PBCC
16-Jul-2013,7:30:00,18.60,515471,PBCC
16-Jul-2013,8:00:00,19.43,515471,PBCC
16-Jul-2013,8:30:00,20.90,515471,PBCC
16-Jul-2013,9:00:00,22.58,515471,PBCC
16-Jul-2013,9:30:00,23.78,515471,PBCC
16-Jul-2013,10:00:00,25.52,515471,PBCC
16-Jul-2013,10:30:00,26.76,515471,PBCC
16-Jul-2013,11:00:00,28.21,515471,PBCC
16-Jul-2013,11:30:00,28.94,515471,PBCC
16-Jul-2013,12:00:00,29.69,515471,PBCC
16-Jul-2013,12:30:00,30.26,515471,PBCC
16-Jul-2013,13:00:00,29.88,515471,PBCC
16-Jul-2013,13:30:00,29.69,515471,PBCC
16-Jul-2013,14:00:00,30.64,515471,PBCC
16-Jul-2013,14:30:00,30.64,515471,PBCC
16-Jul-2013,15:00:00,31.02,515471,PBCC
16-Jul-2013,15:30:00,30.26,515471,PBCC
16-Jul-2013,16:00:00,30.45,515471,PBCC
16-Jul-2013,16:30:00,30.64,515471,PBCC
16-Jul-2013,17:00:00,29.32,515471,PBCC
16-Jul-2013,17:30:00,28.94,515471,PBCC
16-Jul-2013,18:00:00,27.84,515471,PBCC
16-Jul-2013,18:30:00,27.30,515471,PBCC
16-Jul-2013,19:00:00,26.76,515471,PBCC
16-Jul-2013,19:30:00,26.22,515471,PBCC
16-Jul-2013,20:00:00,25.69,515471,PBCC
16-Jul-2013,20:30:00,25.17,515471,PBCC
16-Jul-2013,21:00:00,24.64,515471,PBCC
16-Jul-2013,21:30:00,23.95,515471,PBCC
16-Jul-2013,22:00:00,23.43,515471,PBCC
16-Jul-2013,22:30:00,22.74,515471,PBCC
16-Jul-2013,23:00:00,22.24,515471,PBCC
16-Jul-2013,23:30:00,21.90,515471,PBCC
17-Jul-2013,0:00:00,21.57,515471,PBCC
17-Jul-2013,0:30:00,21.23,515471,PBCC
17-Jul-2013,1:00:00,20.90,515471,PBCC
17-Jul-2013,1:30:00,20.74,515471,PBCC
17-Jul-2013,2:00:00,20.41,515471,PBCC
17-Jul-2013,2:30:00,20.08,515471,PBCC
17-Jul-2013,3:00:00,19.76,515471,PBCC
17-Jul-2013,3:30:00,19.43,515471,PBCC
17-Jul-2013,4:00:00,19.26,515471,PBCC
17-Jul-2013,4:30:00,18.93,515471,PBCC
17-Jul-2013,5:00:00,18.60,515471,PBCC
17-Jul-2013,5:30:00,18.27,515471,PBCC
17-Jul-2013,6:00:00,18.27,515471,PBCC
17-Jul-2013,6:30:00,18.27,515471,PBCC
17-Jul-2013,7:00:00,18.60,515471,PBCC
17-Jul-2013,7:30:00,19.09,515471,PBCC
17-Jul-2013,8:00:00,20.24,515471,PBCC
17-Jul-2013,8:30:00,21.57,515471,PBCC
17-Jul-2013,9:00:00,23.09,515471,PBCC
17-Jul-2013,9:30:00,24.47,515471,PBCC
17-Jul-2013,10:00:00,26.04,515471,PBCC
17-Jul-2013,10:30:00,27.12,515471,PBCC
17-Jul-2013,11:00:00,28.21,515471,PBCC
17-Jul-2013,11:30:00,28.76,515471,PBCC
17-Jul-2013,12:00:00,29.32,515471,PBCC
17-Jul-2013,12:30:00,29.88,515471,PBCC
17-Jul-2013,13:00:00,30.26,515471,PBCC
17-Jul-2013,13:30:00,30.64,515471,PBCC
17-Jul-2013,14:00:00,30.64,515471,PBCC
17-Jul-2013,14:30:00,30.83,515471,PBCC
17-Jul-2013,15:00:00,31.22,515471,PBCC
17-Jul-2013,15:30:00,31.02,515471,PBCC
17-Jul-2013,16:00:00,31.02,515471,PBCC
17-Jul-2013,16:30:00,30.83,515471,PBCC
17-Jul-2013,17:00:00,30.64,515471,PBCC
17-Jul-2013,17:30:00,30.07,515471,PBCC
17-Jul-2013,18:00:00,29.50,515471,PBCC
17-Jul-2013,18:30:00,28.94,515471,PBCC
17-Jul-2013,19:00:00,28.21,515471,PBCC
17-Jul-2013,19:30:00,27.48,515471,PBCC
17-Jul-2013,20:00:00,26.76,515471,PBCC
17-Jul-2013,20:30:00,25.87,515471,PBCC
17-Jul-2013,21:00:00,25.17,515471,PBCC
17-Jul-2013,21:30:00,24.64,515471,PBCC
17-Jul-2013,22:00:00,24.29,515471,PBCC
17-Jul-2013,22:30:00,23.95,515471,PBCC
17-Jul-2013,23:00:00,23.61,515471,PBCC
17-Jul-2013,23:30:00,23.09,515471,PBCC
18-Jul-2013,0:00:00,22.92,515471,PBCC
18-Jul-2013,0:30:00,22.58,515471,PBCC
18-Jul-2013,1:00:00,22.41,515471,PBCC
18-Jul-2013,1:30:00,22.41,515471,PBCC
18-Jul-2013,2:00:00,22.41,515471,PBCC
18-Jul-2013,2:30:00,22.24,515471,PBCC
18-Jul-2013,3:00:00,22.24,515471,PBCC
18-Jul-2013,3:30:00,22.07,515471,PBCC
18-Jul-2013,4:00:00,22.07,515471,PBCC
18-Jul-2013,4:30:00,21.90,515471,PBCC
18-Jul-2013,5:00:00,21.57,515471,PBCC
18-Jul-2013,5:30:00,21.40,515471,PBCC
18-Jul-2013,6:00:00,21.40,515471,PBCC
18-Jul-2013,6:30:00,21.57,515471,PBCC
18-Jul-2013,7:00:00,22.07,515471,PBCC
18-Jul-2013,7:30:00,22.41,515471,PBCC
18-Jul-2013,8:00:00,23.26,515471,PBCC
18-Jul-2013,8:30:00,24.64,515471,PBCC
18-Jul-2013,9:00:00,25.87,515471,PBCC
18-Jul-2013,9:30:00,26.94,515471,PBCC
18-Jul-2013,10:00:00,27.84,515471,PBCC
18-Jul-2013,10:30:00,28.58,515471,PBCC
18-Jul-2013,11:00:00,29.13,515471,PBCC
18-Jul-2013,11:30:00,29.69,515471,PBCC
18-Jul-2013,12:00:00,30.26,515471,PBCC
18-Jul-2013,12:30:00,30.83,515471,PBCC
18-Jul-2013,13:00:00,31.02,515471,PBCC
18-Jul-2013,13:30:00,31.22,515471,PBCC
18-Jul-2013,14:00:00,31.41,515471,PBCC
18-Jul-2013,14:30:00,31.79,515471,PBCC
18-Jul-2013,15:00:00,31.79,515471,PBCC
18-Jul-2013,15:30:00,31.60,515471,PBCC
18-Jul-2013,16:00:00,31.79,515471,PBCC
18-Jul-2013,16:30:00,31.60,515471,PBCC
18-Jul-2013,17:00:00,31.22,515471,PBCC
18-Jul-2013,17:30:00,30.83,515471,PBCC
18-Jul-2013,18:00:00,30.26,515471,PBCC
18-Jul-2013,18:30:00,29.13,515471,PBCC
18-Jul-2013,19:00:00,28.21,515471,PBCC
18-Jul-2013,19:30:00,27.30,515471,PBCC
18-Jul-2013,20:00:00,26.58,515471,PBCC
18-Jul-2013,20:30:00,26.04,515471,PBCC
18-Jul-2013,21:00:00,25.34,515471,PBCC
18-Jul-2013,21:30:00,24.64,515471,PBCC
18-Jul-2013,22:00:00,24.12,515471,PBCC
18-Jul-2013,22:30:00,23.78,515471,PBCC
18-Jul-2013,23:00:00,23.43,515471,PBCC
18-Jul-2013,23:30:00,22.92,515471,PBCC
19-Jul-2013,0:00:00,22.74,515471,PBCC
19-Jul-2013,0:30:00,22.41,515471,PBCC
19-Jul-2013,1:00:00,22.24,515471,PBCC
19-Jul-2013,1:30:00,22.07,515471,PBCC
19-Jul-2013,2:00:00,21.73,515471,PBCC
19-Jul-2013,2:30:00,21.57,515471,PBCC
19-Jul-2013,3:00:00,21.40,515471,PBCC
19-Jul-2013,3:30:00,21.23,515471,PBCC
19-Jul-2013,4:00:00,21.07,515471,PBCC
19-Jul-2013,4:30:00,20.90,515471,PBCC
19-Jul-2013,5:00:00,20.74,515471,PBCC
19-Jul-2013,5:30:00,20.74,515471,PBCC
19-Jul-2013,6:00:00,20.41,515471,PBCC
19-Jul-2013,6:30:00,20.41,515471,PBCC
19-Jul-2013,7:00:00,20.74,515471,PBCC
19-Jul-2013,7:30:00,21.23,515471,PBCC
19-Jul-2013,8:00:00,22.24,515471,PBCC
19-Jul-2013,8:30:00,23.61,515471,PBCC
19-Jul-2013,9:00:00,25.52,515471,PBCC
19-Jul-2013,9:30:00,26.94,515471,PBCC
19-Jul-2013,10:00:00,28.03,515471,PBCC
19-Jul-2013,10:30:00,29.13,515471,PBCC
19-Jul-2013,11:00:00,30.07,515471,PBCC
19-Jul-2013,11:30:00,30.64,515471,PBCC
19-Jul-2013,12:00:00,31.22,515471,PBCC
19-Jul-2013,12:30:00,31.60,515471,PBCC
19-Jul-2013,13:00:00,32.18,515471,PBCC
19-Jul-2013,13:30:00,32.38,515471,PBCC
19-Jul-2013,14:00:00,32.58,515471,PBCC
19-Jul-2013,14:30:00,32.58,515471,PBCC
19-Jul-2013,15:00:00,32.18,515471,PBCC
19-Jul-2013,15:30:00,32.78,515471,PBCC
19-Jul-2013,16:00:00,32.58,515471,PBCC
19-Jul-2013,16:30:00,31.99,515471,PBCC
19-Jul-2013,17:00:00,31.79,515471,PBCC
19-Jul-2013,17:30:00,31.02,515471,PBCC
19-Jul-2013,18:00:00,30.64,515471,PBCC
19-Jul-2013,18:30:00,30.45,515471,PBCC
19-Jul-2013,19:00:00,29.88,515471,PBCC
19-Jul-2013,19:30:00,29.13,515471,PBCC
19-Jul-2013,20:00:00,28.76,515471,PBCC
19-Jul-2013,20:30:00,28.21,515471,PBCC
19-Jul-2013,21:00:00,27.48,515471,PBCC
19-Jul-2013,21:30:00,26.76,515471,PBCC
19-Jul-2013,22:00:00,26.22,515471,PBCC
19-Jul-2013,22:30:00,26.22,515471,PBCC
19-Jul-2013,23:00:00,25.87,515471,PBCC
19-Jul-2013,23:30:00,26.22,515471,PBCC
20-Jul-2013,0:00:00,26.22,515471,PBCC
20-Jul-2013,0:30:00,25.87,515471,PBCC
20-Jul-2013,1:00:00,25.69,515471,PBCC
20-Jul-2013,1:30:00,25.17,515471,PBCC
20-Jul-2013,2:00:00,24.47,515471,PBCC
20-Jul-2013,2:30:00,23.95,515471,PBCC
20-Jul-2013,3:00:00,23.26,515471,PBCC
20-Jul-2013,3:30:00,22.92,515471,PBCC
20-Jul-2013,4:00:00,22.24,515471,PBCC
20-Jul-2013,4:30:00,21.90,515471,PBCC
20-Jul-2013,5:00:00,21.57,515471,PBCC
20-Jul-2013,5:30:00,21.23,515471,PBCC
20-Jul-2013,6:00:00,21.07,515471,PBCC
20-Jul-2013,6:30:00,21.23,515471,PBCC
20-Jul-2013,7:00:00,21.40,515471,PBCC
20-Jul-2013,7:30:00,22.24,515471,PBCC
20-Jul-2013,8:00:00,23.95,515471,PBCC
20-Jul-2013,8:30:00,25.69,515471,PBCC
20-Jul-2013,9:00:00,26.04,515471,PBCC
20-Jul-2013,9:30:00,26.22,515471,PBCC
20-Jul-2013,10:00:00,26.94,515471,PBCC
20-Jul-2013,10:30:00,27.48,515471,PBCC
20-Jul-2013,11:00:00,28.21,515471,PBCC
20-Jul-2013,11:30:00,27.48,515471,PBCC
20-Jul-2013,12:00:00,28.21,515471,PBCC
20-Jul-2013,12:30:00,29.13,515471,PBCC
20-Jul-2013,13:00:00,29.32,515471,PBCC
20-Jul-2013,13:30:00,29.69,515471,PBCC
20-Jul-2013,14:00:00,29.32,515471,PBCC
20-Jul-2013,14:30:00,29.13,515471,PBCC
20-Jul-2013,15:00:00,29.88,515471,PBCC
20-Jul-2013,15:30:00,29.13,515471,PBCC
20-Jul-2013,16:00:00,28.03,515471,PBCC
20-Jul-2013,16:30:00,28.76,515471,PBCC
20-Jul-2013,17:00:00,29.13,515471,PBCC
20-Jul-2013,17:30:00,29.13,515471,PBCC
20-Jul-2013,18:00:00,28.39,515471,PBCC
20-Jul-2013,18:30:00,27.84,515471,PBCC
20-Jul-2013,19:00:00,26.76,515471,PBCC
20-Jul-2013,19:30:00,26.22,515471,PBCC
20-Jul-2013,20:00:00,26.22,515471,PBCC
20-Jul-2013,20:30:00,25.34,515471,PBCC
20-Jul-2013,21:00:00,23.95,515471,PBCC
20-Jul-2013,21:30:00,23.09,515471,PBCC
20-Jul-2013,22:00:00,22.24,515471,PBCC
20-Jul-2013,22:30:00,21.40,515471,PBCC
20-Jul-2013,23:00:00,20.74,515471,PBCC
20-Jul-2013,23:30:00,20.08,515471,PBCC
21-Jul-2013,0:00:00,19.26,515471,PBCC
21-Jul-2013,0:30:00,18.60,515471,PBCC
21-Jul-2013,1:00:00,18.27,515471,PBCC
21-Jul-2013,1:30:00,17.95,515471,PBCC
21-Jul-2013,2:00:00,17.79,515471,PBCC
21-Jul-2013,2:30:00,17.31,515471,PBCC
21-Jul-2013,3:00:00,17.14,515471,PBCC
21-Jul-2013,3:30:00,16.99,515471,PBCC
21-Jul-2013,4:00:00,16.51,515471,PBCC
21-Jul-2013,4:30:00,16.19,515471,PBCC
21-Jul-2013,5:00:00,16.19,515471,PBCC
21-Jul-2013,5:30:00,15.71,515471,PBCC
21-Jul-2013,6:00:00,15.56,515471,PBCC
21-Jul-2013,6:30:00,15.71,515471,PBCC
21-Jul-2013,7:00:00,16.19,515471,PBCC
21-Jul-2013,7:30:00,16.99,515471,PBCC
21-Jul-2013,8:00:00,17.95,515471,PBCC
21-Jul-2013,8:30:00,19.76,515471,PBCC
21-Jul-2013,9:00:00,21.23,515471,PBCC
21-Jul-2013,9:30:00,22.58,515471,PBCC
21-Jul-2013,10:00:00,23.43,515471,PBCC
21-Jul-2013,10:30:00,24.12,515471,PBCC
21-Jul-2013,11:00:00,24.82,515471,PBCC
21-Jul-2013,11:30:00,25.52,515471,PBCC
21-Jul-2013,12:00:00,25.34,515471,PBCC
21-Jul-2013,12:30:00,25.69,515471,PBCC
21-Jul-2013,13:00:00,26.22,515471,PBCC
21-Jul-2013,13:30:00,26.22,515471,PBCC
21-Jul-2013,14:00:00,26.94,515471,PBCC
21-Jul-2013,14:30:00,27.48,515471,PBCC
21-Jul-2013,15:00:00,26.58,515471,PBCC
21-Jul-2013,15:30:00,26.22,515471,PBCC
21-Jul-2013,16:00:00,25.52,515471,PBCC
21-Jul-2013,16:30:00,25.87,515471,PBCC
21-Jul-2013,17:00:00,25.52,515471,PBCC
21-Jul-2013,17:30:00,24.99,515471,PBCC
21-Jul-2013,18:00:00,25.17,515471,PBCC
21-Jul-2013,18:30:00,24.47,515471,PBCC
21-Jul-2013,19:00:00,24.12,515471,PBCC
21-Jul-2013,19:30:00,23.61,515471,PBCC
21-Jul-2013,20:00:00,23.09,515471,PBCC
21-Jul-2013,20:30:00,22.41,515471,PBCC
21-Jul-2013,21:00:00,21.90,515471,PBCC
21-Jul-2013,21:30:00,21.57,515471,PBCC
21-Jul-2013,22:00:00,21.40,515471,PBCC
21-Jul-2013,22:30:00,20.90,515471,PBCC
21-Jul-2013,23:00:00,20.41,515471,PBCC
21-Jul-2013,23:30:00,19.92,515471,PBCC
22-Jul-2013,0:00:00,19.59,515471,PBCC
22-Jul-2013,0:30:00,19.09,515471,PBCC
